target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1900.51	248.626	3.63549
LOC100919053-XP_031807022.1	2058	1774.51	0	0
LOC116420914-XP_031805011.1	1593	1309.51	19	0.40321
LOC105749646-XP_031805012.1	1578	1294.51	1.47096	0.0315778
LOC100918791-XP_031807025.1	2166	1882.51	2.54527	0.0375736
LOC116421482-XP_031807034.1	1059	775.507	0	0
LOC100922713-XP_031807030.1	1872	1588.51	11.6411	0.203654
LOC111718993-XP_031805013.1	951	667.562	0	0
LOC100913756-XP_031807044.1	1467	1183.51	2	0.0469618
LOC105749010-XP_031805014.1	2418	2134.51	14	0.18227
LOC105749000-XP_031807053.1	1365	1081.51	4	0.102782
NUF2-XP_023354161.1	1383	1099.51	53.75	1.35852
NUF2-XP_031807063.1	1383	1099.51	53.75	1.35852
NUF2-XP_031807069.1	1383	1099.51	53.75	1.35852
NUF2-XP_003762728.1	1383	1099.51	53.75	1.35852
LOC111719491-XP_031805015.1	1551	1267.51	0	0
CHP2-XP_031807085.1	588	309.805	0	0
BET1-XP_031807107.1	351	105.556	364	95.8304
LOC116421488-XP_031807092.1	1320	1036.51	41	1.09925
LOC100920799-XP_023354436.1	222	40.2609	79.1856	54.6573
LOC100920799-XP_031807137.1	222	40.2609	79.1856	54.6573
LOC100920799-XP_012399608.1	222	40.2609	79.1856	54.6573
LOC100920799-XP_031807117.1	252	48.2951	4.44315	2.55666
GNGT1-XP_003763123.1	225	40.8804	3	2.03935
TFPI2-XP_031805017.1	1227	943.507	205	6.03801
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1120.51	0	0
LOC116420915-XP_031805018.1	597	318.395	0	0
VPS50-[exception=unclassified-translation-discrepancy	2697	2413.51	1067	12.2857
HEPACAM2-XP_031805020.1	1176	892.507	1	0.0311368
UBP1-XP_031807200.1	1557	1273.51	10.3714	0.22632
UBP1-XP_031807193.1	1578	1294.51	45.0323	0.966729
UBP1-XP_031807183.1	1665	1381.51	0	0
UBP1-XP_031807166.1	1686	1402.51	27.1745	0.538446
UBP1-XP_031807177.1	1668	1384.51	0	0
UBP1-XP_031807161.1	1686	1402.51	38.5293	0.763434
