target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1760.94	0	0
DUN_000002-T1	200	54.5767	0	0
DUN_000003-T1	420	243.119	0	0
DUN_000004-T1	158	29.6739	0	0
DUN_000005-T1	365	190.851	0	0
DUN_000006-T1	435	257.649	91.9153	11.3163
DUN_000007-T1	189	47.491	235	156.965
DUN_000008-T1	73	27.2171	1.64505e-05	1.91727e-05
DUN_000009-T1	387	211.566	2	0.299868
DUN_000010-T1	234	78.6316	0	0
DUN_000011-T1	79	29.7479	0	0
DUN_000012-T1	828	647.105	50.69	2.48482
DUN_000013-T1	162	31.7618	0	0
DUN_000014-T1	774	593.196	111.061	5.93894
DUN_000015-T1	636	455.733	1	0.0696045
DUN_000016-T1	162	31.7618	167	166.786
DUN_000017-T1	276	111.797	0	0
DUN_000018-T1	79	29.7479	0	0
DUN_000019-T1	197	52.5838	0	0
DUN_000020-T1	73	27.2171	0	0
DUN_000021-T1	73	27.2171	0	0
DUN_000022-T1	79	29.7479	0	0
DUN_000023-T1	416	239.285	1	0.132566
DUN_000024-T1	2670	2488.94	2226	28.37
DUN_000025-T1	3249	3067.94	760	7.85805
DUN_000026-T1	543	363.43	7	0.610976
DUN_000027-T1	384	208.729	622	94.5268
DUN_000028-T1	291	124.444	0	0
DUN_000029-T1	714	533.352	0	0
DUN_000030-T1	85	31.3721	0	0
DUN_000031-T1	1113	931.937	18	0.61268
DUN_000032-T1	72	26.7782	1.03586	1.22707
DUN_000033-T1	79	29.7479	0	0
DUN_000034-T1	231	76.4208	2	0.830168
DUN_000035-T1	73	27.2171	5.18825	6.0468
DUN_000036-T1	73	27.2171	0	0
DUN_000037-T1	228	74.2057	0	0
DUN_000038-T1	73	27.2171	0	0
DUN_000039-T1	73	27.2171	1.31607	1.53386
DUN_000040-T1	165	33.3725	7	6.6536
DUN_000041-T1	78	29.2894	0	0
DUN_000042-T1	228	74.2057	0	0
DUN_000043-T1	378	203.061	1	0.156215
DUN_000044-T1	240	83.1282	10	3.81592
DUN_000045-T1	74	27.4122	0	0
DUN_000046-T1	73	27.2171	0	0
DUN_000047-T1	1071	889.937	9	0.320797
DUN_000048-T1	73	27.2171	0	0
DUN_000049-T1	73	27.2171	0	0
DUN_000050-T1	73	27.2171	4	4.66192
DUN_000051-T1	2898	2716.94	686	8.00925
DUN_000052-T1	243	85.4393	13	4.82651
DUN_000053-T1	255	94.7527	0	0
DUN_000054-T1	73	27.2171	0	0
DUN_000055-T1	79	29.7479	0	0
DUN_000056-T1	73	27.2171	0	0
DUN_000057-T1	73	27.2171	0	0
DUN_000058-T1	1383	1201.94	33	0.870923
DUN_000059-T1	79	29.7479	0	0
DUN_000060-T1	411	234.471	497	67.238
DUN_000061-T1	957	775.954	905	36.9964
DUN_000062-T1	330	158.804	29	5.79275
DUN_000063-T1	1545	1363.94	632	14.6984
DUN_000064-T1	279	114.291	0	0
DUN_000065-T1	960	778.95	0	0
DUN_000066-T1	582	402.065	0	0
DUN_000067-T1	294	127.012	0	0
DUN_000068-T1	246	87.7361	0	0
DUN_000069-T1	79	29.7479	0	0
DUN_000070-T1	240	83.1282	0	0
DUN_000071-T1	1116	934.937	178	6.03928
DUN_000072-T1	73	27.2171	0	0
DUN_000073-T1	73	27.2171	0	0
DUN_000074-T1	237	80.8609	178	69.8279
DUN_000075-T1	204	57.27	792	438.677
DUN_000076-T1	693	512.409	81	5.01436
DUN_000077-T1	80	29.9689	0	0
DUN_000078-T1	1143	961.937	213	7.02394
DUN_000079-T1	388	212.508	2	0.298539
DUN_000080-T1	190	48.1063	0	0
DUN_000081-T1	4221	4039.94	1762	13.835
DUN_000082-T1	1467	1285.94	1640	40.4549
DUN_000083-T1	4338	4156.94	8	0.0610469
DUN_000084-T1	77	28.6823	0	0
DUN_000085-T1	79	29.7479	0	0
DUN_000086-T1	258	97.1098	0	0
DUN_000087-T1	276	111.797	0	0
DUN_000088-T1	201	55.2557	0	0
DUN_000089-T1	221	69.082	0	0
DUN_000090-T1	207	59.2551	0	0
DUN_000091-T1	73	27.2171	0	0
DUN_000092-T1	750	569.254	2	0.111448
DUN_000093-T1	513	333.847	0	0
DUN_000094-T1	648	467.652	24	1.62793
DUN_000095-T1	660	479.572	9	0.5953
DUN_000096-T1	270	106.831	0	0
DUN_000097-T1	732	551.291	31	1.78373
DUN_000098-T1	735	554.286	11	0.629515
DUN_000099-T1	1032	850.937	47	1.75206
DUN_000100-T1	73	27.2171	0	0
DUN_000101-T1	659	478.581	0	0
DUN_000102-T1	163	32.2907	0	0
DUN_000103-T1	393	217.284	20109	2935.69
DUN_000104-T1	195	51.2809	0	0
DUN_000105-T1	405	228.746	621	86.1163
DUN_000106-T1	8739	8557.94	2405	8.91442
DUN_000107-T1	1944	1762.94	115	2.06923
DUN_000108-T1	318	148.022	245.869	52.6897
DUN_000109-T1	357	183.438	0	0
DUN_000110-T1	231	76.4208	0	0
DUN_000111-T1	555	375.324	0	0
DUN_000112-T1	384	208.729	0	0
DUN_000113-T1	228	74.2057	15	6.41211
DUN_000114-T1	73	27.2171	0	0
DUN_000115-T1	1071	889.937	50	1.78221
DUN_000116-T1	462	283.883	0	0
DUN_000117-T1	1605	1423.94	59	1.31434
