target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1680.8	2	0.0373106
DUN_000002-T1	200	33.1281	34	32.1811
DUN_000003-T1	420	167.174	0	0
DUN_000004-T1	158	26.5221	0	0
DUN_000005-T1	365	116.514	0	0
DUN_000006-T1	435	181.353	11.438	1.97762
DUN_000007-T1	189	31.3544	9	9.00041
DUN_000008-T1	73	29.0408	0	0
DUN_000009-T1	387	136.388	0	0
DUN_000010-T1	234	39.3468	0	0
DUN_000011-T1	79	27.1808	0	0
DUN_000012-T1	828	567.256	24	1.32663
DUN_000013-T1	162	27.3062	0	0
DUN_000014-T1	774	513.429	478.359	29.214
DUN_000015-T1	636	376.601	1	0.08326
DUN_000016-T1	162	27.3062	30204	34683.3
DUN_000017-T1	276	52.8669	0	0
DUN_000018-T1	79	27.1808	0	0
DUN_000019-T1	197	32.6198	0	0
DUN_000020-T1	73	29.0408	0	0
DUN_000021-T1	73	29.0408	0	0
DUN_000022-T1	79	27.1808	0	0
DUN_000023-T1	416	163.402	5	0.959466
DUN_000024-T1	2670	2408.8	2933	38.1794
DUN_000025-T1	3249	2987.8	890	9.3402
DUN_000026-T1	543	285.248	1	0.109925
DUN_000027-T1	384	133.66	190	44.5728
DUN_000028-T1	291	60.6284	0	0
DUN_000029-T1	714	453.875	0	0
DUN_000030-T1	85	25.683	0	0
DUN_000031-T1	1113	851.8	112	4.12286
DUN_000032-T1	72	29.7081	0	0
DUN_000033-T1	79	27.1808	0	0
DUN_000034-T1	231	38.7333	8	6.47624
DUN_000035-T1	73	29.0408	0	0
DUN_000036-T1	73	29.0408	0	0
DUN_000037-T1	228	38.0505	26	21.4255
DUN_000038-T1	73	29.0408	0	0
DUN_000039-T1	73	29.0408	2.5332	2.73514
DUN_000040-T1	165	27.7346	1	1.13057
DUN_000041-T1	78	27.8975	0	0
DUN_000042-T1	228	38.0505	0	0
DUN_000043-T1	378	128.224	0	0
DUN_000044-T1	240	40.7086	11	8.47276
DUN_000045-T1	74	29.3184	0	0
DUN_000046-T1	73	29.0408	0	0
DUN_000047-T1	1071	809.8	23	0.89057
DUN_000048-T1	73	29.0408	0	0
DUN_000049-T1	73	29.0408	1.00138	1.08121
DUN_000050-T1	73	29.0408	0	0
DUN_000051-T1	2898	2636.8	484	5.75554
DUN_000052-T1	243	41.4304	16	12.1093
DUN_000053-T1	255	44.8243	0	0
DUN_000054-T1	73	29.0408	0	0
DUN_000055-T1	79	27.1808	0	0
DUN_000056-T1	73	29.0408	0	0
DUN_000057-T1	73	29.0408	0	0
DUN_000058-T1	1383	1121.8	153	4.27655
DUN_000059-T1	79	27.1808	0.554077	0.639185
DUN_000060-T1	411	158.698	109	21.5364
DUN_000061-T1	957	695.86	542	24.4228
DUN_000062-T1	330	87.1556	194	69.795
DUN_000063-T1	1545	1283.8	2119	51.7549
DUN_000064-T1	279	54.2806	0	0
DUN_000065-T1	960	698.844	0	0
DUN_000066-T1	582	323.451	0	0
DUN_000067-T1	294	62.4028	0	0
DUN_000068-T1	246	42.1797	0	0
DUN_000069-T1	79	27.1808	0	0
DUN_000070-T1	240	40.7086	0	0
DUN_000071-T1	1116	854.8	691	25.3473
DUN_000072-T1	73	29.0408	0	0
DUN_000073-T1	73	29.0408	0	0
DUN_000074-T1	237	40.0085	15	11.7559
DUN_000075-T1	204	33.7855	487	451.978
DUN_000076-T1	693	433.018	36	2.60684
DUN_000077-T1	80	27.0775	0	0
DUN_000078-T1	1143	881.8	201	7.14733
DUN_000079-T1	388	137.301	16	3.65397
DUN_000080-T1	190	31.5454	11	10.9339
DUN_000081-T1	4221	3959.8	2722	21.5542
DUN_000082-T1	1467	1205.8	693	18.0209
DUN_000083-T1	4338	4076.8	189	1.45365
DUN_000084-T1	77	28.047	0	0
DUN_000085-T1	79	27.1808	1	1.1536
DUN_000086-T1	258	45.8073	0	0
DUN_000087-T1	276	52.8669	0	0
DUN_000088-T1	201	33.314	0	0
DUN_000089-T1	221	36.7176	0	0
DUN_000090-T1	207	34.3127	0	0
DUN_000091-T1	73	29.0408	0	0
DUN_000092-T1	750	489.598	0	0
DUN_000093-T1	513	255.963	2	0.245002
DUN_000094-T1	648	388.463	4	0.32287
DUN_000095-T1	660	400.32	0	0
DUN_000096-T1	270	50.1461	0	0
DUN_000097-T1	732	471.732	13	0.864103
