target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1911.04	603.916	7.8456
LOC100919053-XP_031807022.1	2058	1785.04	0	0
LOC116420914-XP_031805011.1	1593	1320.04	54.0148	1.01589
LOC105749646-XP_031805012.1	1578	1305.04	2.07189	0.039415
LOC100918791-XP_031807025.1	2166	1893.04	10.556	0.138439
LOC116421482-XP_031807034.1	1059	786.041	1.02118	0.0322535
LOC100922713-XP_031807030.1	1872	1599.04	96.0023	1.49053
LOC111718993-XP_031805013.1	951	678.113	6.06635	0.222098
LOC100913756-XP_031807044.1	1467	1194.04	5	0.103961
LOC105749010-XP_031805014.1	2418	2145.04	2.02197	0.0234023
LOC105749000-XP_031807053.1	1365	1092.04	8.91224	0.202613
NUF2-XP_023354161.1	1383	1110.04	46.75	1.04559
NUF2-XP_031807063.1	1383	1110.04	46.75	1.04559
NUF2-XP_031807069.1	1383	1110.04	46.75	1.04559
NUF2-XP_003762728.1	1383	1110.04	46.75	1.04559
LOC111719491-XP_031805015.1	1551	1278.04	92.4451	1.7958
CHP2-XP_031807085.1	588	319.482	568.555	44.182
BET1-XP_031807107.1	351	111.784	230	51.082
LOC116421488-XP_031807092.1	1320	1047.04	24	0.569072
LOC100920799-XP_023354436.1	222	37.6945	148.241	97.6361
LOC100920799-XP_031807137.1	222	37.6945	148.241	97.6361
LOC100920799-XP_012399608.1	222	37.6945	148.241	97.6361
LOC100920799-XP_031807117.1	252	48.1673	9.27659	4.78141
GNGT1-XP_003763123.1	225	38.2858	21	13.6176
TFPI2-XP_031805017.1	1227	954.041	81	2.10784
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1131.04	34	0.746311
LOC116420915-XP_031805018.1	597	328.132	6	0.453965
VPS50-[exception=unclassified-translation-discrepancy	2697	2424.04	2769	28.3598
HEPACAM2-XP_031805020.1	1176	903.041	5	0.137462
UBP1-XP_031807200.1	1557	1284.04	0	0
UBP1-XP_031807193.1	1578	1305.04	60.1937	1.14511
UBP1-XP_031807183.1	1665	1392.04	0	0
UBP1-XP_031807166.1	1686	1413.04	271.46	4.76947
UBP1-XP_031807177.1	1668	1395.04	489.266	8.70717
UBP1-XP_031807161.1	1686	1413.04	427.248	7.50663
UBP1-XP_031807156.1	1689	1416.04	0.00725117	0.000127131
UBP1-XP_031807188.1	1584	1311.04	14.3287	0.271338
UBP1-XP_031807206.1	1425	1152.04	1024.25	22.0728
UBP1-XP_031807214.1	1425	1152.04	1024.25	22.0728
CLASP2-XP_031805021.1	5196	4923.04	12610	63.5918
PDCD6IP-XP_031807222.1	2634	2361.04	7710	81.0719
LOC116420917-XP_031805022.1	1497	1224.04	60	1.21696
ARPP21-XP_031807240.1	2508	2235.04	79.705	0.88536
ARPP21-XP_031807287.1	2508	2235.04	79.705	0.88536
ARPP21-XP_031807248.1	2505	2232.04	2.13843	0.0237855
ARPP21-XP_031807263.1	2412	2139.04	13.4054	0.155589
ARPP21-XP_031807268.1	2409	2136.04	20.4321	0.237478
ARPP21-XP_031807255.1	2448	2175.04	0	0
ARPP21-XP_031807323.1	2445	2172.04	0	0
ARPP21-XP_031807272.1	2406	2133.04	80.723	0.939545
ARPP21-XP_031807317.1	2403	2130.04	1.83361	0.0213717
