target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1910.4	649.89	9.9737
LOC100919053-XP_031807022.1	2058	1784.4	0	0
LOC116420914-XP_031805011.1	1593	1319.4	66.018	1.46699
LOC105749646-XP_031805012.1	1578	1304.4	4.0227	0.0904163
LOC100918791-XP_031807025.1	2166	1892.4	31.1038	0.481883
LOC116421482-XP_031807034.1	1059	785.401	4.00492	0.149501
LOC100922713-XP_031807030.1	1872	1598.4	147.526	2.70597
LOC111718993-XP_031805013.1	951	677.441	6.02548	0.260772
LOC100913756-XP_031807044.1	1467	1193.4	7.42811	0.182487
LOC105749010-XP_031805014.1	2418	2144.4	22.7967	0.311679
LOC105749000-XP_031807053.1	1365	1091.4	2.12396	0.0570562
NUF2-XP_023354161.1	1383	1109.4	39	1.03066
NUF2-XP_031807063.1	1383	1109.4	39	1.03066
NUF2-XP_031807069.1	1383	1109.4	39	1.03066
NUF2-XP_003762728.1	1383	1109.4	39	1.03066
LOC111719491-XP_031805015.1	1551	1277.4	0	0
CHP2-XP_031807085.1	588	318.735	0	0
BET1-XP_031807107.1	351	109.63	145	38.7774
LOC116421488-XP_031807092.1	1320	1046.4	28	0.784514
LOC100920799-XP_023354436.1	222	35.2626	49.3149	41.0019
LOC100920799-XP_031807137.1	222	35.2626	49.3149	41.0019
LOC100920799-XP_012399608.1	222	35.2626	49.3149	41.0019
LOC100920799-XP_031807117.1	252	48.2259	7.05543	4.28927
GNGT1-XP_003763123.1	225	35.8754	0	0
TFPI2-XP_031805017.1	1227	953.401	31	0.953294
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1130.4	744	19.2966
LOC116420915-XP_031805018.1	597	327.419	5	0.44772
VPS50-[exception=unclassified-translation-discrepancy	2697	2423.4	2595	31.3944
HEPACAM2-XP_031805020.1	1176	902.401	18	0.584808
UBP1-XP_031807200.1	1557	1283.4	0.00796495	0.000181954
UBP1-XP_031807193.1	1578	1304.4	77.3455	1.73846
UBP1-XP_031807183.1	1665	1391.4	274.698	5.78821
UBP1-XP_031807166.1	1686	1412.4	562.87	11.684
UBP1-XP_031807177.1	1668	1394.4	1452.62	30.5425
UBP1-XP_031807161.1	1686	1412.4	993.88	20.6308
UBP1-XP_031807156.1	1689	1415.4	296.021	6.13174
UBP1-XP_031807188.1	1584	1310.4	40.9491	0.91618
UBP1-XP_031807206.1	1425	1151.4	3242.8	82.5724
UBP1-XP_031807214.1	1425	1151.4	3242.8	82.5724
CLASP2-XP_031805021.1	5196	4922.4	21502	128.069
PDCD6IP-XP_031807222.1	2634	2360.4	3597	44.6782
LOC116420917-XP_031805022.1	1497	1223.4	104	2.49233
ARPP21-XP_031807240.1	2508	2234.4	70.0669	0.919375
ARPP21-XP_031807287.1	2508	2234.4	70.0669	0.919375
ARPP21-XP_031807248.1	2505	2231.4	34.404	0.452034
ARPP21-XP_031807263.1	2412	2138.4	197.96	2.71412
ARPP21-XP_031807268.1	2409	2135.4	0.144532	0.00198438
ARPP21-XP_031807255.1	2448	2174.4	582.667	7.85636
ARPP21-XP_031807323.1	2445	2171.4	292.726	3.95241
ARPP21-XP_031807272.1	2406	2132.4	369.169	5.07571
ARPP21-XP_031807317.1	2403	2129.4	179.678	2.47387
ARPP21-XP_031807294.1	2307	2033.4	0.646147	0.00931641
ARPP21-XP_031807281.1	2346	2072.4	1081.91	15.3059
ARPP21-XP_031807333.1	2343	2069.4	535.133	7.58155
ARPP21-XP_031807301.1	2247	1973.4	1.08526	0.0161235
ARPP21-XP_031807307.1	861	587.62	362.588	18.0908
ARPP21-XP_031807314.1	270	53.9879	2094.75	1137.57
STAC-XP_031807346.1	1233	959.401	4.55111	0.139078
STAC-XP_023354287.2	1329	1055.4	1.44889	0.0402494
LOC116421873-XP_031811797.1	1311	1037.4	5	0.141307
DCLK3-XP_031812819.1	2373	2099.4	208	2.90475
TRANK1-[exception=unclassified-translation-discrepancy	9264	8990.4	1061	3.46001
LOC116421506-XP_031807355.1	471	209.769	0	0
IPPK-XP_031814412.1	1521	1247.4	500	11.7518
CENPP-XP_031815278.1	1203	929.401	48	1.51418
ECM2-XP_031807365.1	1704	1430.4	14.3957	0.295063
ECM2-XP_031807375.1	1671	1397.4	10.5428	0.221196
ECM2-XP_031807379.1	1638	1364.4	33.0615	0.71043
ASPN-XP_031807401.1	1128	854.401	9.33333	0.32027
ASPN-XP_031807404.1	1128	854.401	9.33333	0.32027
ASPN-XP_031807409.1	1128	854.401	9.33333	0.32027
OMD-XP_031807395.1	1248	974.401	11	0.330975
OGN-XP_031807418.1	858	584.62	21	1.05314
OGN-XP_031807422.1	858	584.62	21	1.05314
OGN-XP_031807425.1	855	581.636	0	0
NOL8-[exception=unclassified-translation-discrepancy	3276	3002.4	651	6.35701
IARS1-XP_031807429.1	3786	3512.4	1177.5	9.82873
IARS1-XP_031807435.1	3786	3512.4	1177.5	9.82873
LOC111719609-XP_031807440.1	420	165.259	3	0.532227
ADCYAP1R1-XP_031807462.1	1461	1187.4	684.417	16.8991
ADCYAP1R1-XP_031807453.1	1545	1271.4	666.054	15.3592
ADCYAP1R1-XP_031807474.1	1353	1079.4	302.39	8.21343
ADCYAP1R1-XP_031807469.1	1437	1163.4	239.139	6.02646
LOC116422491-XP_031817022.1	2364	2090.4	41	0.575036
MINDY4-XP_031807488.1	2313	2039.4	351.875	5.05855
MINDY4-XP_031807481.1	2583	2309.4	21.1253	0.26819
MINDY4-XP_031807493.1	2223	1949.4	5.7506e-08	8.64873e-10
LOC100932343-XP_031817646.1	1689	1415.4	133	2.75494
GARS1-XP_031818549.1	1809	1535.4	3217	61.4285
CTDSPL-XP_031819551.1	1572	1298.4	460	10.387
VILL-[exception=unclassified-translation-discrepancy	3288	3014.4	115	1.1185
PLCD1-XP_031807515.1	2250	1976.4	68	1.00873
PLCD1-XP_031807506.1	2316	2042.4	0	0
DLEC1-XP_031821137.1	5805	5531.4	434	2.30036
ACAA1-XP_031807518.1	1287	1013.4	2467	71.3721
HERPUD2-XP_031807533.1	1224	950.401	1652.39	50.9737
HERPUD2-XP_031807528.1	1248	974.401	135.612	4.08037
SEPTIN7-XP_031807549.1	1314	1040.4	969.884	27.3313
SEPTIN7-XP_031807545.1	1317	1043.4	5490.6	154.28
SEPTIN7-XP_023354303.2	1260	986.401	7131.51	211.967
EEPD1-XP_031807569.1	1710	1436.4	551	11.2465
KIAA0895-XP_031824478.1	1788	1514.4	266	5.14969
ANLN-[partial=5'	2415	2141.4	1214	16.6212
AOAH-[exception=unclassified-translation-discrepancy	1536	1262.4	12	0.278692
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1262.4	5653	131.287
GPR141-XP_031807590.1	873	599.577	5	0.244492
STK17A-[exception=unclassified-translation-discrepancy	1176	902.401	234	7.60251
HECW1-XP_031807612.1	4890	4616.4	1621	10.2948
MRPL32-XP_031807628.1	564	295.834	622	61.6429
PSMA2-XP_031807617.1	705	432.911	1005	68.0625
C1H7orf25-XP_031807639.1	1269	995.401	142	4.18245
C1H7orf25-XP_031807645.1	1269	995.401	142	4.18245
C1H7orf25-XP_031807649.1	1269	995.401	142	4.18245
GLI3-XP_003762705.2	4752	4478.4	239	1.56464
INHBA-XP_031807671.1	1287	1013.4	27	0.78113
SUGCT-XP_031807690.1	1224	950.401	0	0
SUGCT-XP_031807685.1	1320	1046.4	181	5.07132
MPLKIP-XP_031807700.1	468	207.086	196	27.7489
CDK13-XP_031817463.1	4209	3935.4	1845	13.7451
RALA-XP_031807711.1	621	350.573	123	10.2865
RALA-XP_031807722.1	621	350.573	123	10.2865
RALA-XP_031807730.1	621	350.573	123	10.2865
RALA-XP_003762678.1	621	350.573	123	10.2865
YAE1-XP_023354123.1	684	412.181	119	8.46447
VPS41-XP_031807770.1	2562	2288.4	3472.42	44.4877
VPS41-XP_031807758.1	2679	2405.4	77.6903	0.946934
VPS41-XP_031807767.1	2589	2315.4	127.893	1.61942
AMPH-XP_031807781.1	2067	1793.4	3383.29	55.3099
AMPH-XP_031807791.1	1956	1682.4	78.7087	1.37162
LOC100935654-[exception=rearrangement-required-for-product	411	157.647	1	0.185975
LOC100935656-[exception=rearrangement-required-for-product	549	281.733	0	0
LOC116422697-[exception=rearrangement-required-for-product	543	276.098	0	0
LOC116422737-[exception=rearrangement-required-for-product	615	344.791	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	270.452	0	0
LOC100934073-XP_031817883.1	1020	746.401	3	0.117839
STARD3NL-XP_023354416.1	708	435.855	501	33.7005
STARD3NL-XP_031807810.1	708	435.855	501	33.7005
STARD3NL-XP_031807815.1	708	435.855	501	33.7005
EPDR1-XP_031807826.1	1035	761.401	50651	1950.36
SFRP4-XP_031807837.1	1278	1004.4	91	2.65629
NME8-XP_031807856.1	1956	1682.4	4.4156	0.0769486
NME8-XP_031807850.1	1971	1697.4	0.000147709	2.55132e-06
NME8-XP_031807866.1	1575	1301.4	1092.82	24.6194
NME8-XP_031807862.1	1590	1316.4	0.00182042	4.05437e-05
BICD2-XP_031807872.1	2457	2183.4	379.615	5.09742
BICD2-XP_031807869.1	2547	2273.4	4230.2	54.5539
BICD2-XP_031807877.1	2430	2156.4	60.1841	0.818263
TKT-XP_031807884.1	1872	1598.4	2905	53.2845
DCP1A-XP_031807892.1	1578	1304.4	303	6.81039
CACNA1D-XP_031807917.1	5697	5423.4	207.249	1.12037
CACNA1D-XP_031807909.1	5646	5372.4	288.031	1.57185
CACNA1D-XP_031807900.1	5697	5423.4	1282.73	6.93432
CACNA1D-XP_031807924.1	5646	5372.4	95.9909	0.523844
CHDH-XP_031807930.1	1770	1496.4	157	3.07604
IL17RB-[exception=unclassified-translation-discrepancy	1833	1559.4	69	1.29727
ACTR8-XP_031807940.1	1449	1175.4	650	16.2132
SELENOK-[transl_except=(pos:271..273,aa:Sec)	282	59.9271	188.5	92.2207
SELENOK-[transl_except=(pos:271..273,aa:Sec)_1	282	59.9271	188.5	92.2207
CACNA2D3-XP_031807987.1	3276	3002.4	885.301	8.64495
CACNA2D3-XP_031807966.1	2859	2585.4	0.00845957	9.59314e-05
CACNA2D3-XP_031807970.1	2841	2567.4	20.6907	0.236278
CACNA2D3-XP_031807979.1	2742	2468.4	0	0
CACNA2D3-XP_031807976.1	2820	2546.4	0	0
LRTM1-XP_031805007.1	1221	947.401	16	0.495139
WNT5A-XP_031808016.1	1149	875.401	165	5.52609
ERC2-[exception=unclassified-translation-discrepancy	2868	2594.4	3478	39.3037
LOC116422783-XP_031818120.1	2106	1832.4	131	2.096
CCDC66-XP_031808093.1	3093	2819.4	962.856	10.0126
CCDC66-XP_031808100.1	3084	2810.4	71.192	0.742683
CCDC66-XP_031808083.1	2991	2717.4	0	0
CCDC66-XP_031808106.1	2991	2717.4	0	0
CCDC66-XP_031808112.1	2991	2717.4	0	0
CCDC66-XP_031808118.1	2991	2717.4	0	0
CCDC66-XP_031808087.1	2988	2714.4	140.952	1.52243
CCDC66-XP_031808126.1	2355	2081.4	0	0
TASOR-XP_031808064.1	4668	4394.4	69.0384	0.460608
TASOR-XP_031808060.1	4149	3875.4	228.91	1.73176
TASOR-XP_031808052.1	4152	3878.4	0	0
TASOR-XP_031808041.1	4503	4229.4	762.33	5.28451
