target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1681.08	0	0
DUN_000002-T1	200	32.87	0	0
DUN_000003-T1	420	167.112	0	0
DUN_000004-T1	158	26.0767	0	0
DUN_000005-T1	365	116.757	0	0
DUN_000006-T1	435	181.234	2.41544	0.542199
DUN_000007-T1	189	31.1831	28	36.5293
DUN_000008-T1	73	31.4386	0	0
DUN_000009-T1	387	136.558	11	3.277
DUN_000010-T1	234	39.3699	0	0
DUN_000011-T1	79	29.0176	4.55887	6.39142
DUN_000012-T1	828	567.543	32.5209	2.33113
DUN_000013-T1	162	26.7655	3	4.55982
DUN_000014-T1	774	513.769	148	11.7191
DUN_000015-T1	636	376.749	4	0.431926
DUN_000016-T1	162	26.7655	41270	62727.9
DUN_000017-T1	276	53.4564	0	0
DUN_000018-T1	79	29.0176	0	0
DUN_000019-T1	197	32.406	0	0
DUN_000020-T1	73	31.4386	0	0
DUN_000021-T1	73	31.4386	1.00551	1.30114
DUN_000022-T1	79	29.0176	0	0
DUN_000023-T1	416	163.374	0	0
DUN_000024-T1	2670	2409.08	1394	23.5404
DUN_000025-T1	3249	2988.08	593	8.07356
DUN_000026-T1	543	285.356	1	0.142566
DUN_000027-T1	384	133.808	128	38.9162
DUN_000028-T1	291	61.1936	0	0
DUN_000029-T1	714	454.051	0	0
DUN_000030-T1	85	26.8889	0	0
DUN_000031-T1	1113	852.077	2	0.095489
DUN_000032-T1	72	31.7378	0	0
DUN_000033-T1	79	29.0176	0	0
DUN_000034-T1	231	38.6985	5	5.25627
DUN_000035-T1	73	31.4386	0.128502	0.166283
DUN_000036-T1	73	31.4386	0.084894	0.109854
DUN_000037-T1	228	38.0174	12	12.8411
DUN_000038-T1	73	31.4386	0	0
DUN_000039-T1	73	31.4386	6.01649	7.78543
DUN_000040-T1	165	27.2647	1	1.49211
DUN_000041-T1	78	29.0411	0	0
DUN_000042-T1	228	38.0174	0	0
DUN_000043-T1	378	128.311	2	0.634118
DUN_000044-T1	240	40.7664	7	6.98551
DUN_000045-T1	74	31.3729	0	0
DUN_000046-T1	73	31.4386	0	0
DUN_000047-T1	1071	810.077	172	8.63782
DUN_000048-T1	73	31.4386	0	0
DUN_000049-T1	73	31.4386	0	0
DUN_000050-T1	73	31.4386	0	0
DUN_000051-T1	2898	2637.08	649	10.0121
DUN_000052-T1	243	41.4774	6	5.88494
DUN_000053-T1	255	45.1407	0	0
DUN_000054-T1	73	31.4386	0	0
DUN_000055-T1	79	29.0176	0	0
DUN_000056-T1	73	31.4386	0	0
DUN_000057-T1	73	31.4386	0	0
DUN_000058-T1	1383	1122.08	13	0.471328
DUN_000059-T1	79	29.0176	0.138986	0.194855
DUN_000060-T1	411	158.706	95	24.3519
DUN_000061-T1	957	696.146	679	39.68
DUN_000062-T1	330	87.6272	126	58.497
DUN_000063-T1	1545	1284.08	1727	54.7146
DUN_000064-T1	279	54.9296	0	0
DUN_000065-T1	960	699.143	0	0
DUN_000066-T1	582	323.614	0	0
DUN_000067-T1	294	62.8944	0	0
