Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
100	1	0.000	19.720	1.000	6.159	0.0208	Antechinus_flavipes
368	1	1.171	19.802	1.000	3.160	0.0982	Antechinus_flavipes
418	1	0.000	21.097	1.000	5.008	0.0376	Antechinus_flavipes
588	1	0.000	17.708	1.000	3.206	0.0958	Antechinus_flavipes
677	1	0.000	14.303	1.000	4.700	0.0440	Antechinus_flavipes
23	1	1.330	156.829	1.000	6.890	0.0143	Dasyurus_viverrinus
588	1	0.000	106.174	1.000	6.287	0.0195	Dasyurus_viverrinus
16	1	0.000	5.347	1.000	4.048	0.0617	Dromiciops_gliroides
17	1	0.000	186.215	1.000	7.378	0.0111	Dromiciops_gliroides
21	1	0.000	9.125	1.000	4.708	0.0438	Dromiciops_gliroides
29	1	0.000	8.599	1.000	4.917	0.0393	Dromiciops_gliroides
50	1	0.000	4.536	1.000	3.352	0.0887	Dromiciops_gliroides
78	1	0.000	7.661	1.000	3.712	0.0735	Dromiciops_gliroides
142	1	0.000	5.999	1.000	3.888	0.0671	Dromiciops_gliroides
306	1	0.000	5.755	1.000	3.462	0.0838	Dromiciops_gliroides
318	1	0.000	5.776	1.000	3.381	0.0874	Dromiciops_gliroides
337	1	0.000	6.417	1.000	4.025	0.0624	Dromiciops_gliroides
370	1	0.000	11.556	1.000	4.056	0.0615	Dromiciops_gliroides
451	1	0.447	21.851	1.000	6.347	0.0189	Dromiciops_gliroides
502	1	0.000	9616.453	1.000	6.734	0.0155	Dromiciops_gliroides
655	1	2.853	776.123	1.000	5.244	0.0333	Dromiciops_gliroides
678	1	0.000	8.224	1.000	3.283	0.0920	Dromiciops_gliroides
681	1	0.000	7.325	1.000	4.078	0.0608	Dromiciops_gliroides
51	1	0.000	13.200	1.000	5.457	0.0298	Gracilinanus_agilis
276	1	0.000	13.033	1.000	4.244	0.0557	Gracilinanus_agilis
307	1	0.695	19.055	1.000	3.562	0.0795	Gracilinanus_agilis
444	1	0.000	20.661	1.000	5.486	0.0294	Gracilinanus_agilis
450	1	3.002	38.644	1.000	4.876	0.0402	Gracilinanus_agilis
451	1	0.546	14.573	1.000	3.289	0.0917	Gracilinanus_agilis
457	1	0.828	22.197	1.000	3.807	0.0700	Gracilinanus_agilis
18	1	0.686	37.274	1.000	5.021	0.0373	Lagorchestes_hirsutus
598	1	0.000	80.437	1.000	7.269	0.0118	Lagorchestes_hirsutus
675	1	0.013	115.113	1.000	12.151	0.0010	Lagorchestes_hirsutus
680	1	0.993	34.688	1.000	4.261	0.0552	Lagorchestes_hirsutus
341	1	2.271	130.262	1.000	4.745	0.0430	Macropus_giganteus
27	1	0.000	5.585	1.000	3.844	0.0686	Macrotis_lagotis
29	1	0.000	9.904	1.000	4.965	0.0384	Macrotis_lagotis
52	1	0.000	8.610	1.000	5.135	0.0352	Macrotis_lagotis
158	1	0.000	477.925	1.000	4.356	0.0526	Macrotis_lagotis
251	1	1.219	23.478	1.000	5.102	0.0358	Macrotis_lagotis
310	1	0.710	15.924	1.000	3.773	0.0712	Macrotis_lagotis
493	1	0.000	6.211	1.000	3.848	0.0685	Macrotis_lagotis
515	1	0.788	17.036	1.000	5.270	0.0328	Macrotis_lagotis
662	1	0.000	4.668	1.000	3.491	0.0825	Macrotis_lagotis
668	1	0.000	10.419	1.000	6.622	0.0164	Macrotis_lagotis
670	1	0.000	5.171	1.000	3.511	0.0817	Macrotis_lagotis
689	1	0.000	5.705	1.000	3.786	0.0707	Macrotis_lagotis
59	1	0.000	9.839	1.000	4.971	0.0383	Monodelphis_domestica
61	1	0.000	10.513	1.000	4.188	0.0574	Monodelphis_domestica
107	1	0.000	9.169	1.000	4.140	0.0588	Monodelphis_domestica
200	1	0.000	14.203	1.000	4.377	0.0520	Monodelphis_domestica
203	1	0.432	15.796	1.000	4.034	0.0622	Monodelphis_domestica
313	1	0.000	19.078	1.000	4.883	0.0401	Monodelphis_domestica
437	1	0.000	8.369	1.000	3.741	0.0724	Monodelphis_domestica
21	1	0.000	14.576	1.000	5.559	0.0283	Myrmecobius_fasciatus
107	1	0.000	9.222	1.000	4.213	0.0567	Myrmecobius_fasciatus
142	1	0.000	13.218	1.000	5.164	0.0347	Myrmecobius_fasciatus
157	1	0.000	8.252	1.000	3.373	0.0878	Myrmecobius_fasciatus
