Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Macrotis_lagotis
82	1	0.000	7.985	1.000	4.339	0.0531	Macrotis_lagotis
146	1	0.000	7.174	1.000	4.069	0.0610	Macrotis_lagotis
177	1	0.000	6.488	1.000	3.401	0.0865	Macrotis_lagotis
185	1	0.000	3.584	1.000	3.648	0.0760	Macrotis_lagotis
194	1	0.000	2668.636	1.000	4.210	0.0567	Macrotis_lagotis
202	1	0.000	6.153	1.000	3.492	0.0825	Macrotis_lagotis
249	1	0.575	12.177	1.000	5.175	0.0344	Macrotis_lagotis
279	1	2.176	77.514	1.000	3.147	0.0989	Macrotis_lagotis
319	1	0.000	21.985	1.000	8.202	0.0073	Macrotis_lagotis
365	1	0.000	30.632	1.000	9.436	0.0039	Macrotis_lagotis
369	1	1.133	22.087	1.000	3.947	0.0650	Macrotis_lagotis
380	1	0.000	12.267	1.000	3.753	0.0720	Macrotis_lagotis
434	1	0.000	23.984	1.000	7.564	0.0101	Macrotis_lagotis
473	1	0.894	8.535	1.000	3.230	0.0946	Macrotis_lagotis
486	1	0.000	3.475	1.000	3.169	0.0977	Macrotis_lagotis
497	1	0.000	5.850	1.000	3.596	0.0781	Macrotis_lagotis
510	1	0.000	12.660	1.000	5.099	0.0358	Macrotis_lagotis
525	1	2.030	34.168	1.000	5.106	0.0357	Macrotis_lagotis
557	1	0.000	4.211	1.000	3.145	0.0989	Macrotis_lagotis
578	1	0.000	12.982	1.000	5.345	0.0316	Macrotis_lagotis
709	1	0.000	55.754	1.000	6.079	0.0216	Macrotis_lagotis
782	1	0.000	10000.000...	1.000	6.214	0.0202	Macrotis_lagotis
856	1	0.000	9.217	1.000	4.591	0.0466	Macrotis_lagotis
949	1	0.000	5.468	1.000	3.367	0.0881	Macrotis_lagotis
967	1	0.000	5.885	1.000	4.682	0.0444	Macrotis_lagotis
988	1	0.000	2.666	1.000	3.147	0.0988	Macrotis_lagotis
1036	1	0.000	4.658	1.000	3.650	0.0759	Macrotis_lagotis
1075	1	0.000	103.943	1.000	9.449	0.0039	Macrotis_lagotis
1171	1	0.000	9.000	1.000	3.269	0.0927	Macrotis_lagotis
1175	1	0.000	9.125	1.000	4.408	0.0512	Macrotis_lagotis
1199	1	0.000	4.781	1.000	3.853	0.0683	Macrotis_lagotis
1220	1	0.000	8.776	1.000	3.279	0.0922	Macrotis_lagotis
1227	1	0.000	4.105	1.000	3.905	0.0665	Macrotis_lagotis
1260	1	0.000	12.251	1.000	3.725	0.0730	Macrotis_lagotis
1280	1	0.000	6.166	1.000	3.743	0.0723	Macrotis_lagotis
1289	1	0.000	3.487	1.000	3.355	0.0886	Macrotis_lagotis
1304	1	0.000	11.580	1.000	6.218	0.0202	Macrotis_lagotis
1365	1	0.000	290.457	1.000	5.126	0.0353	Macrotis_lagotis
1463	1	0.597	14.047	1.000	5.779	0.0253	Macrotis_lagotis
1485	1	0.000	1570.553	1.000	3.619	0.0772	Macrotis_lagotis
1503	1	1.031	268.392	1.000	5.510	0.0290	Macrotis_lagotis
1539	1	0.000	3.985	1.000	3.941	0.0652	Macrotis_lagotis
1578	1	0.000	5.863	1.000	3.740	0.0724	Macrotis_lagotis
