Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Pseudocheirus_occidentalis
99	1	0.000	11.990	1.000	3.682	0.0747	Pseudocheirus_occidentalis
105	1	0.000	24.591	1.000	4.793	0.0419	Pseudocheirus_occidentalis
120	1	0.000	10.611	1.000	5.013	0.0375	Pseudocheirus_occidentalis
122	1	0.000	27.926	1.000	5.201	0.0340	Pseudocheirus_occidentalis
140	1	0.000	20.421	1.000	4.972	0.0383	Pseudocheirus_occidentalis
175	1	0.000	21.124	1.000	4.327	0.0534	Pseudocheirus_occidentalis
177	1	0.000	28.447	1.000	5.971	0.0229	Pseudocheirus_occidentalis
245	1	1.065	27.310	1.000	3.721	0.0732	Pseudocheirus_occidentalis
275	1	1.086	10000.000...	1.000	3.520	0.0813	Pseudocheirus_occidentalis
315	1	0.000	30.263	1.000	4.612	0.0461	Pseudocheirus_occidentalis
320	1	0.000	17.867	1.000	5.376	0.0311	Pseudocheirus_occidentalis
368	1	4.039	1436.566	1.000	3.144	0.0990	Pseudocheirus_occidentalis
446	1	0.853	2239.178	1.000	5.007	0.0376	Pseudocheirus_occidentalis
483	1	0.000	13.918	1.000	4.298	0.0542	Pseudocheirus_occidentalis
561	1	0.000	14.128	1.000	5.247	0.0332	Pseudocheirus_occidentalis
578	1	0.000	13.584	1.000	4.299	0.0542	Pseudocheirus_occidentalis
580	1	0.000	16.843	1.000	4.692	0.0442	Pseudocheirus_occidentalis
631	1	0.000	30.871	1.000	6.798	0.0150	Pseudocheirus_occidentalis
676	1	0.000	93.435	1.000	11.964	0.0011	Pseudocheirus_occidentalis
805	1	0.000	26.089	1.000	6.432	0.0181	Pseudocheirus_occidentalis
813	1	0.965	1332.835	1.000	4.431	0.0506	Pseudocheirus_occidentalis
1043	1	0.000	13.324	1.000	5.190	0.0342	Pseudocheirus_occidentalis
1183	1	0.000	17.439	1.000	4.892	0.0399	Pseudocheirus_occidentalis
1218	1	0.000	16.086	1.000	4.783	0.0422	Pseudocheirus_occidentalis
1259	1	0.000	51.123	1.000	9.625	0.0036	Pseudocheirus_occidentalis
1273	1	0.000	20.242	1.000	4.497	0.0489	Pseudocheirus_occidentalis
1308	1	0.000	112.345	1.000	6.169	0.0207	Pseudocheirus_occidentalis
1324	1	0.000	28.684	1.000	4.871	0.0403	Pseudocheirus_occidentalis
1333	1	1.016	26.880	1.000	3.410	0.0861	Pseudocheirus_occidentalis
1336	1	1.745	956.263	1.000	3.935	0.0655	Pseudocheirus_occidentalis
1356	1	0.000	17.048	1.000	5.759	0.0255	Pseudocheirus_occidentalis
1404	1	0.000	39.321	1.000	7.159	0.0125	Pseudocheirus_occidentalis
