target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1907.23	267.509	2.36062
LOC100919053-XP_031807022.1	2058	1781.23	7.4969e-06	7.08357e-08
LOC116420914-XP_031805011.1	1593	1316.23	25.0205	0.319929
LOC105749646-XP_031805012.1	1578	1301.23	8.04031	0.103994
LOC100918791-XP_031807025.1	2166	1889.23	60.9168	0.542678
LOC116421482-XP_031807034.1	1059	782.229	2.00835	0.0432112
LOC100922713-XP_031807030.1	1872	1595.23	167.976	1.7722
LOC111718993-XP_031805013.1	951	674.261	5.0507	0.12607
LOC100913756-XP_031807044.1	1467	1190.23	5.07867	0.0718141
LOC105749010-XP_031805014.1	2418	2141.23	37.8406	0.29743
LOC105749000-XP_031807053.1	1365	1088.23	20.1956	0.312339
NUF2-XP_023354161.1	1383	1106.23	415.25	6.31764
NUF2-XP_031807063.1	1383	1106.23	415.25	6.31764
NUF2-XP_031807069.1	1383	1106.23	415.25	6.31764
NUF2-XP_003762728.1	1383	1106.23	415.25	6.31764
LOC111719491-XP_031805015.1	1551	1274.23	51.9091	0.685624
CHP2-XP_031807085.1	588	316.878	129.091	6.85636
BET1-XP_031807107.1	351	111.134	374	56.6391
LOC116421488-XP_031807092.1	1320	1043.23	59	0.951837
LOC100920799-XP_023354436.1	222	39.372	292.702	125.12
LOC100920799-XP_031807137.1	222	39.372	292.702	125.12
LOC100920799-XP_012399608.1	222	39.372	292.702	125.12
LOC100920799-XP_031807117.1	252	49.1716	18.894	6.46695
GNGT1-XP_003763123.1	225	40.356	37	15.4306
TFPI2-XP_031805017.1	1227	950.229	145	2.56821
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1127.23	3	0.0447919
LOC116420915-XP_031805018.1	597	325.349	0	0
VPS50-[exception=unclassified-translation-discrepancy	2697	2420.23	2238	15.563
HEPACAM2-XP_031805020.1	1176	899.229	29	0.542772
UBP1-XP_031807200.1	1557	1280.23	11.1007	0.145932
UBP1-XP_031807193.1	1578	1301.23	48.9773	0.633477
UBP1-XP_031807183.1	1665	1388.23	9.22115	0.111793
UBP1-XP_031807166.1	1686	1409.23	14.3206	0.171029
UBP1-XP_031807177.1	1668	1391.23	6.11704e-05	7.40001e-07
UBP1-XP_031807161.1	1686	1409.23	60.0818	0.717549
UBP1-XP_031807156.1	1689	1412.23	55.5137	0.661584
UBP1-XP_031807188.1	1584	1307.23	0	0
UBP1-XP_031807206.1	1425	1148.23	154.392	2.26301
UBP1-XP_031807214.1	1425	1148.23	154.392	2.26301
CLASP2-XP_031805021.1	5196	4919.23	2616	8.95016
PDCD6IP-XP_031807222.1	2634	2357.23	5903	42.1465
LOC116420917-XP_031805022.1	1497	1220.23	76	1.04824
ARPP21-XP_031807240.1	2508	2231.23	0	0
ARPP21-XP_031807287.1	2508	2231.23	0	0
ARPP21-XP_031807248.1	2505	2228.23	0	0
ARPP21-XP_031807263.1	2412	2135.23	0	0
ARPP21-XP_031807268.1	2409	2132.23	0	0
ARPP21-XP_031807255.1	2448	2171.23	0	0
ARPP21-XP_031807323.1	2445	2168.23	0	0
ARPP21-XP_031807272.1	2406	2129.23	0	0
ARPP21-XP_031807317.1	2403	2126.23	0	0
ARPP21-XP_031807294.1	2307	2030.23	0	0
ARPP21-XP_031807281.1	2346	2069.23	0	0
ARPP21-XP_031807333.1	2343	2066.23	0	0
ARPP21-XP_031807301.1	2247	1970.23	1.0232	0.00874044
ARPP21-XP_031807307.1	861	584.467	0	0
ARPP21-XP_031807314.1	270	55.9025	4.9768	1.49834
STAC-XP_031807346.1	1233	956.229	217.531	3.82868
STAC-XP_023354287.2	1329	1052.23	9.46889	0.151453
LOC116421873-XP_031811797.1	1311	1034.23	0	0
DCLK3-XP_031812819.1	2373	2096.23	1	0.00802881
TRANK1-[exception=unclassified-translation-discrepancy	9264	8987.23	294	0.550569
LOC116421506-XP_031807355.1	471	208.97	1	0.0805391
IPPK-XP_031814412.1	1521	1244.23	400	5.41065
CENPP-XP_031815278.1	1203	926.229	258	4.68804
ECM2-XP_031807365.1	1704	1427.23	23.384	0.27575
ECM2-XP_031807375.1	1671	1394.23	93.9206	1.13375
ECM2-XP_031807379.1	1638	1361.23	103.695	1.28209
ASPN-XP_031807401.1	1128	851.229	31	0.612922
ASPN-XP_031807404.1	1128	851.229	31	0.612922
ASPN-XP_031807409.1	1128	851.229	31	0.612922
OMD-XP_031807395.1	1248	971.229	169	2.92857
OGN-XP_031807418.1	858	581.494	35	1.01301
OGN-XP_031807422.1	858	581.494	35	1.01301
OGN-XP_031807425.1	855	578.503	0	0
NOL8-[exception=unclassified-translation-discrepancy	3276	2999.23	1157	6.49253
IARS1-XP_031807429.1	3786	3509.23	1911	9.16514
IARS1-XP_031807435.1	3786	3509.23	1911	9.16514
LOC111719609-XP_031807440.1	420	165.443	0	0
ADCYAP1R1-XP_031807462.1	1461	1184.23	0	0
ADCYAP1R1-XP_031807453.1	1545	1268.23	0	0
ADCYAP1R1-XP_031807474.1	1353	1076.23	1	0.0156382
ADCYAP1R1-XP_031807469.1	1437	1160.23	0	0
LOC116422491-XP_031817022.1	2364	2087.23	6460	52.0898
MINDY4-XP_031807488.1	2313	2036.23	179.251	1.48158
MINDY4-XP_031807481.1	2583	2306.23	0	0
MINDY4-XP_031807493.1	2223	1946.23	4.74893	0.0410669
LOC100932343-XP_031817646.1	1689	1412.23	2	0.023835
GARS1-XP_031818549.1	1809	1532.23	6572	72.1878
CTDSPL-XP_031819551.1	1572	1295.23	1001	13.007
VILL-[exception=unclassified-translation-discrepancy	3288	3011.23	4	0.0223566
PLCD1-XP_031807515.1	2250	1973.23	649.605	5.54067
PLCD1-XP_031807506.1	2316	2039.23	84.3952	0.696533
DLEC1-XP_031821137.1	5805	5528.23	273	0.831126
ACAA1-XP_031807518.1	1287	1010.23	1133	18.8756
HERPUD2-XP_031807533.1	1224	947.229	3536.44	62.835
HERPUD2-XP_031807528.1	1248	971.229	341.56	5.91882
SEPTIN7-XP_031807549.1	1314	1037.23	524.999	8.51871
SEPTIN7-XP_031807545.1	1317	1040.23	2181.16	35.2897
SEPTIN7-XP_023354303.2	1260	983.229	2225.84	38.1005
EEPD1-XP_031807569.1	1710	1433.23	447	5.24907
KIAA0895-XP_031824478.1	1788	1511.23	50	0.556839
ANLN-[partial=5'	2415	2138.23	4348	34.2236
AOAH-[exception=unclassified-translation-discrepancy	1536	1259.23	806	10.7726
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1259.23	4425	59.1424
GPR141-XP_031807590.1	873	596.395	10	0.282199
STK17A-[exception=unclassified-translation-discrepancy	1176	899.229	997	18.6601
HECW1-XP_031807612.1	4890	4613.23	273	0.995974
MRPL32-XP_031807628.1	564	294.152	688	39.3647
PSMA2-XP_031807617.1	705	430.16	3261	127.588
C1H7orf25-XP_031807639.1	1269	992.229	158.667	2.69131
C1H7orf25-XP_031807645.1	1269	992.229	158.667	2.69131
C1H7orf25-XP_031807649.1	1269	992.229	158.667	2.69131
GLI3-XP_003762705.2	4752	4475.23	62	0.233167
INHBA-XP_031807671.1	1287	1010.23	1379	22.9739
SUGCT-XP_031807690.1	1224	947.229	9.68223	0.172033
SUGCT-XP_031807685.1	1320	1043.23	145.318	2.34439
MPLKIP-XP_031807700.1	468	206.386	527	42.9755
CDK13-XP_031817463.1	4209	3932.23	4230	18.1047
RALA-XP_031807711.1	621	348.382	48.25	2.33095
RALA-XP_031807722.1	621	348.382	48.25	2.33095
RALA-XP_031807730.1	621	348.382	48.25	2.33095
RALA-XP_003762678.1	621	348.382	48.25	2.33095
YAE1-XP_023354123.1	684	409.593	72	2.95849
VPS41-XP_031807770.1	2562	2285.23	1057	7.78458
VPS41-XP_031807758.1	2679	2402.23	0	0
VPS41-XP_031807767.1	2589	2312.23	0	0
AMPH-XP_031807781.1	2067	1790.23	0	0
AMPH-XP_031807791.1	1956	1679.23	2	0.0200452
LOC100935654-[exception=rearrangement-required-for-product	411	158.203	3	0.319152
LOC100935656-[exception=rearrangement-required-for-product	549	280.087	7	0.420625
LOC116422697-[exception=rearrangement-required-for-product	543	274.588	7	0.429049
LOC116422737-[exception=rearrangement-required-for-product	615	342.655	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	269.015	1	0.0625625
LOC100934073-XP_031817883.1	1020	743.229	34	0.769921
STARD3NL-XP_023354416.1	708	433.1	208.333	8.09582
STARD3NL-XP_031807810.1	708	433.1	208.333	8.09582
STARD3NL-XP_031807815.1	708	433.1	208.333	8.09582
EPDR1-XP_031807826.1	1035	758.229	6660	147.83
SFRP4-XP_031807837.1	1278	1001.23	165	2.77358
NME8-XP_031807856.1	1956	1679.23	0	0
NME8-XP_031807850.1	1971	1694.23	0	0
NME8-XP_031807866.1	1575	1298.23	14.1291	0.18317
NME8-XP_031807862.1	1590	1313.23	85.4377	1.09496
BICD2-XP_031807872.1	2457	2180.23	1831.29	14.1366
BICD2-XP_031807869.1	2547	2270.23	949.223	7.03702
BICD2-XP_031807877.1	2430	2153.23	117.486	0.918303
TKT-XP_031807884.1	1872	1595.23	101987	1076
DCP1A-XP_031807892.1	1578	1301.23	336	4.34586
CACNA1D-XP_031807917.1	5697	5420.23	0.00114245	3.54738e-06
CACNA1D-XP_031807909.1	5646	5369.23	69.9989	0.219416
CACNA1D-XP_031807900.1	5697	5420.23	0	0
CACNA1D-XP_031807924.1	5646	5369.23	0	0
CHDH-XP_031807930.1	1770	1493.23	1094	12.3305
IL17RB-[exception=unclassified-translation-discrepancy	1833	1556.23	88	0.951698
ACTR8-XP_031807940.1	1449	1172.23	656	9.41849
SELENOK-[transl_except=(pos:271..273,aa:Sec)	282	63.6041	206.5	54.6418
SELENOK-[transl_except=(pos:271..273,aa:Sec)_1	282	63.6041	206.5	54.6418
CACNA2D3-XP_031807987.1	3276	2999.23	0	0
CACNA2D3-XP_031807966.1	2859	2582.23	0	0
CACNA2D3-XP_031807970.1	2841	2564.23	0	0
CACNA2D3-XP_031807979.1	2742	2465.23	0	0
CACNA2D3-XP_031807976.1	2820	2543.23	0	0
LRTM1-XP_031805007.1	1221	944.229	0	0
WNT5A-XP_031808016.1	1149	872.229	57	1.09985
ERC2-[exception=unclassified-translation-discrepancy	2868	2591.23	0	0
LOC116422783-XP_031818120.1	2106	1829.23	0	0
CCDC66-XP_031808093.1	3093	2816.23	342.573	2.04727
CCDC66-XP_031808100.1	3084	2807.23	108.376	0.649749
CCDC66-XP_031808083.1	2991	2714.23	0	0
CCDC66-XP_031808106.1	2991	2714.23	0	0
CCDC66-XP_031808112.1	2991	2714.23	0	0
CCDC66-XP_031808118.1	2991	2714.23	0	0
CCDC66-XP_031808087.1	2988	2711.23	124.05	0.770056
CCDC66-XP_031808126.1	2355	2078.23	0	0
TASOR-XP_031808064.1	4668	4391.23	152.801	0.585639
TASOR-XP_031808060.1	4149	3872.23	79.8961	0.34726
TASOR-XP_031808052.1	4152	3875.23	0	0
TASOR-XP_031808041.1	4503	4226.23	555.583	2.21251
TASOR-XP_031808034.1	4563	4286.23	189.239	0.743062
TASOR-XP_031808073.1	4563	4286.23	189.239	0.743062
TASOR-XP_031808069.1	4599	4322.23	927.242	3.61057
ARHGEF3-XP_031808135.1	1665	1388.23	0	0
ARHGEF3-XP_031808147.1	1569	1292.23	48.0382	0.625659
ARHGEF3-XP_031808140.1	1569	1292.23	1208.96	15.7457
ARHGEF3-XP_031808150.1	1524	1247.23	0	0
IL17RD-[exception=unclassified-translation-discrepancy	2175	1898.23	0	0
HESX1-XP_003762700.2	570	299.781	0	0
MYD88-XP_023354141.2	921	644.302	2505	65.4348
OXSR1-XP_031808204.1	1599	1322.23	2227.02	28.347
OXSR1-XP_031808197.1	1401	1124.23	5.98251	0.089561
LOC100927240-XP_003762697.1	1659	1382.23	4	0.0487046
LOC100926983-XP_023354138.1	1824	1547.23	0	0
