target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1912.22	698.26	8.4262
LOC100919053-XP_031807022.1	2058	1786.22	0	0
LOC116420914-XP_031805011.1	1593	1321.22	42.0435	0.734306
LOC105749646-XP_031805012.1	1578	1306.22	12.1587	0.214796
LOC100918791-XP_031807025.1	2166	1894.22	80.7791	0.984059
LOC116421482-XP_031807034.1	1059	787.217	2.00056	0.0586419
LOC100922713-XP_031807030.1	1872	1600.22	209.935	3.02732
LOC111718993-XP_031805013.1	951	679.226	14.0062	0.475837
LOC100913756-XP_031807044.1	1467	1195.22	2.01402	0.0388838
LOC105749010-XP_031805014.1	2418	2146.22	15.3453	0.164988
LOC105749000-XP_031807053.1	1365	1093.22	5.46589	0.115374
NUF2-XP_023354161.1	1383	1111.22	39	0.809874
NUF2-XP_031807063.1	1383	1111.22	39	0.809874
NUF2-XP_031807069.1	1383	1111.22	39	0.809874
NUF2-XP_003762728.1	1383	1111.22	39	0.809874
LOC111719491-XP_031805015.1	1551	1279.22	2	0.0360776
CHP2-XP_031807085.1	588	319.989	2	0.144227
BET1-XP_031807107.1	351	109.187	307	64.8812
LOC116421488-XP_031807092.1	1320	1048.22	89	1.95925
LOC100920799-XP_023354436.1	222	35.8684	414.307	266.539
LOC100920799-XP_031807137.1	222	35.8684	414.307	266.539
LOC100920799-XP_012399608.1	222	35.8684	414.307	266.539
LOC100920799-XP_031807117.1	252	44.7091	40.0791	20.6858
GNGT1-XP_003763123.1	225	35.7227	13	8.39752
TFPI2-XP_031805017.1	1227	955.217	1937	46.7928
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1132.22	2	0.0407617
LOC116420915-XP_031805018.1	597	328.616	1	0.0702203
VPS50-[exception=unclassified-translation-discrepancy	2697	2425.22	2445	23.2638
HEPACAM2-XP_031805020.1	1176	904.217	14	0.357279
UBP1-XP_031807200.1	1557	1285.22	37.5631	0.674429
UBP1-XP_031807193.1	1578	1306.22	40.1062	0.708513
UBP1-XP_031807183.1	1665	1393.22	1.12217e-05	1.85862e-07
UBP1-XP_031807166.1	1686	1414.22	93.4168	1.52427
UBP1-XP_031807177.1	1668	1396.22	9.41503e-08	1.55604e-09
UBP1-XP_031807161.1	1686	1414.22	75.4955	1.23185
UBP1-XP_031807156.1	1689	1417.22	0.00284725	4.63597e-05
UBP1-XP_031807188.1	1584	1312.22	0	0
UBP1-XP_031807206.1	1425	1153.22	196.708	3.93607
UBP1-XP_031807214.1	1425	1153.22	196.708	3.93607
CLASP2-XP_031805021.1	5196	4924.22	3225	15.1128
PDCD6IP-XP_031807222.1	2634	2362.22	7435	72.6295
LOC116420917-XP_031805022.1	1497	1225.22	285	5.36764
ARPP21-XP_031807240.1	2508	2236.22	0	0
ARPP21-XP_031807287.1	2508	2236.22	0	0
ARPP21-XP_031807248.1	2505	2233.22	0	0
ARPP21-XP_031807263.1	2412	2140.22	0	0
ARPP21-XP_031807268.1	2409	2137.22	0	0
ARPP21-XP_031807255.1	2448	2176.22	0.235498	0.0024971
ARPP21-XP_031807323.1	2445	2173.22	1.13649	0.0120674
ARPP21-XP_031807272.1	2406	2134.22	0	0
ARPP21-XP_031807317.1	2403	2131.22	0	0
ARPP21-XP_031807294.1	2307	2035.22	0	0
ARPP21-XP_031807281.1	2346	2074.22	0	0
ARPP21-XP_031807333.1	2343	2071.22	0	0
ARPP21-XP_031807301.1	2247	1975.22	0	0
ARPP21-XP_031807307.1	861	589.364	0.628013	0.0245888
ARPP21-XP_031807314.1	270	51.9948	0	0
STAC-XP_031807346.1	1233	961.217	12.1477	0.291625
STAC-XP_023354287.2	1329	1057.22	1.85228	0.0404292
LOC116421873-XP_031811797.1	1311	1039.22	5	0.111024
DCLK3-XP_031812819.1	2373	2101.22	2	0.021964
TRANK1-[exception=unclassified-translation-discrepancy	9264	8992.22	226	0.579954
LOC116421506-XP_031807355.1	471	210.26	0	0
IPPK-XP_031814412.1	1521	1249.22	250	4.618
CENPP-XP_031815278.1	1203	931.217	57	1.41246
ECM2-XP_031807365.1	1704	1432.22	123.69	1.99287
ECM2-XP_031807375.1	1671	1399.22	145.272	2.39579
ECM2-XP_031807379.1	1638	1366.22	234.038	3.95293
ASPN-XP_031807401.1	1128	856.217	277.333	7.47429
ASPN-XP_031807404.1	1128	856.217	277.333	7.47429
ASPN-XP_031807409.1	1128	856.217	277.333	7.47429
OMD-XP_031807395.1	1248	976.217	8	0.189102
OGN-XP_031807418.1	858	586.372	714.341	28.1115
OGN-XP_031807422.1	858	586.372	714.341	28.1115
OGN-XP_031807425.1	855	583.372	113.318	4.48236
NOL8-[exception=unclassified-translation-discrepancy	3276	3004.22	675	5.18471
IARS1-XP_031807429.1	3786	3514.22	1189	7.80738
IARS1-XP_031807435.1	3786	3514.22	1189	7.80738
LOC111719609-XP_031807440.1	420	165.281	49	6.84108
ADCYAP1R1-XP_031807462.1	1461	1189.22	104.775	2.03304
ADCYAP1R1-XP_031807453.1	1545	1273.22	89.6681	1.62513
ADCYAP1R1-XP_031807474.1	1353	1081.22	24.5574	0.524109
ADCYAP1R1-XP_031807469.1	1437	1165.22	0	0
LOC116422491-XP_031817022.1	2364	2092.22	3527	38.9001
MINDY4-XP_031807488.1	2313	2041.22	275.733	3.11711
MINDY4-XP_031807481.1	2583	2311.22	3.26171e-08	3.25654e-10
MINDY4-XP_031807493.1	2223	1951.22	35.2668	0.417073
LOC100932343-XP_031817646.1	1689	1417.22	43	0.700138
GARS1-XP_031818549.1	1809	1537.22	5100	76.5573
CTDSPL-XP_031819551.1	1572	1300.22	1838	32.6198
VILL-[exception=unclassified-translation-discrepancy	3288	3016.22	1795	13.7326
PLCD1-XP_031807515.1	2250	1978.22	1982.97	23.131
PLCD1-XP_031807506.1	2316	2044.22	733.025	8.27454
DLEC1-XP_031821137.1	5805	5533.22	667	2.78163
ACAA1-XP_031807518.1	1287	1015.22	2183	49.6189
HERPUD2-XP_031807533.1	1224	952.217	2406.04	58.3067
HERPUD2-XP_031807528.1	1248	976.217	79.9639	1.89016
SEPTIN7-XP_031807549.1	1314	1042.22	684.16	15.1479
SEPTIN7-XP_031807545.1	1317	1045.22	2925.72	64.592
SEPTIN7-XP_023354303.2	1260	988.217	3433.12	80.1656
EEPD1-XP_031807569.1	1710	1438.22	777	12.4666
KIAA0895-XP_031824478.1	1788	1516.22	160	2.43506
ANLN-[partial=5'	2415	2143.22	387	4.16674
AOAH-[exception=unclassified-translation-discrepancy	1536	1264.22	373	6.80831
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1264.22	2730	49.8302
GPR141-XP_031807590.1	873	601.34	28	1.07446
STK17A-[exception=unclassified-translation-discrepancy	1176	904.217	858	21.8961
HECW1-XP_031807612.1	4890	4618.22	214	1.06928
MRPL32-XP_031807628.1	564	296.953	585	45.4591
PSMA2-XP_031807617.1	705	434.335	1398	74.2735
C1H7orf25-XP_031807639.1	1269	997.217	162.333	3.75638
C1H7orf25-XP_031807645.1	1269	997.217	162.333	3.75638
C1H7orf25-XP_031807649.1	1269	997.217	162.333	3.75638
GLI3-XP_003762705.2	4752	4480.22	736	3.7908
INHBA-XP_031807671.1	1287	1015.22	1120	25.4572
SUGCT-XP_031807690.1	1224	952.217	0	0
SUGCT-XP_031807685.1	1320	1048.22	159	3.50024
MPLKIP-XP_031807700.1	468	207.558	398	44.2481
CDK13-XP_031817463.1	4209	3937.22	3730	21.8611
RALA-XP_031807711.1	621	351.974	222.75	14.6036
RALA-XP_031807722.1	621	351.974	222.75	14.6036
RALA-XP_031807730.1	621	351.974	222.75	14.6036
RALA-XP_003762678.1	621	351.974	222.75	14.6036
YAE1-XP_023354123.1	684	413.668	98	5.46671
VPS41-XP_031807770.1	2562	2290.22	1173.99	11.8288
VPS41-XP_031807758.1	2679	2407.22	9.00867	0.0863569
VPS41-XP_031807767.1	2589	2317.22	0	0
AMPH-XP_031807781.1	2067	1795.22	0	0
AMPH-XP_031807791.1	1956	1684.22	21	0.287722
LOC100935654-[exception=rearrangement-required-for-product	411	157.689	6	0.878012
LOC100935656-[exception=rearrangement-required-for-product	549	282.673	13	1.06123
LOC116422697-[exception=rearrangement-required-for-product	543	276.939	12	0.999883
LOC116422737-[exception=rearrangement-required-for-product	615	346.099	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	271.264	7	0.595467
LOC100934073-XP_031817883.1	1020	748.217	85	2.62146
STARD3NL-XP_023354416.1	708	437.317	677.333	35.7403
STARD3NL-XP_031807810.1	708	437.317	677.333	35.7403
STARD3NL-XP_031807815.1	708	437.317	677.333	35.7403
EPDR1-XP_031807826.1	1035	763.217	9590	289.95
SFRP4-XP_031807837.1	1278	1006.22	548	12.5673
NME8-XP_031807856.1	1956	1684.22	0	0
NME8-XP_031807850.1	1971	1699.22	0	0
NME8-XP_031807866.1	1575	1303.22	135.377	2.39706
NME8-XP_031807862.1	1590	1318.22	0.000288786	5.05523e-06
BICD2-XP_031807872.1	2457	2185.22	3160.15	33.3707
BICD2-XP_031807869.1	2547	2275.22	389.379	3.94913
BICD2-XP_031807877.1	2430	2158.22	420.47	4.49564
TKT-XP_031807884.1	1872	1600.22	16549	238.641
DCP1A-XP_031807892.1	1578	1306.22	260	4.59314
CACNA1D-XP_031807917.1	5697	5425.22	402.47	1.71186
CACNA1D-XP_031807909.1	5646	5374.22	1457.22	6.25695
CACNA1D-XP_031807900.1	5697	5425.22	129.282	0.549885
CACNA1D-XP_031807924.1	5646	5374.22	0.0244571	0.000105012
CHDH-XP_031807930.1	1770	1498.22	512	7.88582
IL17RB-[exception=unclassified-translation-discrepancy	1833	1561.22	209	3.08912
ACTR8-XP_031807940.1	1449	1177.22	756	14.8189
SELENOK-[transl_except=(pos:271..273,aa:Sec)	282	58.2139	219	86.8098
SELENOK-[transl_except=(pos:271..273,aa:Sec)_1	282	58.2139	219	86.8098
CACNA2D3-XP_031807987.1	3276	3004.22	0	0
CACNA2D3-XP_031807966.1	2859	2587.22	8.92352e-07	7.95894e-09
CACNA2D3-XP_031807970.1	2841	2569.22	0.00257115	2.30929e-05
CACNA2D3-XP_031807979.1	2742	2470.22	0	0
CACNA2D3-XP_031807976.1	2820	2548.22	29.9974	0.271644
LRTM1-XP_031805007.1	1221	949.217	366	8.89749
WNT5A-XP_031808016.1	1149	877.217	927	24.3851
ERC2-[exception=unclassified-translation-discrepancy	2868	2596.22	10	0.0888814
LOC116422783-XP_031818120.1	2106	1834.22	0	0
CCDC66-XP_031808093.1	3093	2821.22	365.676	2.99097
CCDC66-XP_031808100.1	3084	2812.22	137.646	1.12945
CCDC66-XP_031808083.1	2991	2719.22	0	0
CCDC66-XP_031808106.1	2991	2719.22	0	0
CCDC66-XP_031808112.1	2991	2719.22	0	0
CCDC66-XP_031808118.1	2991	2719.22	0	0
CCDC66-XP_031808087.1	2988	2716.22	62.6772	0.532472
CCDC66-XP_031808126.1	2355	2083.22	0	0
TASOR-XP_031808064.1	4668	4396.22	231.044	1.21274
TASOR-XP_031808060.1	4149	3877.22	326.317	1.9421
TASOR-XP_031808052.1	4152	3880.22	0	0
TASOR-XP_031808041.1	4503	4231.22	767.575	4.18608
TASOR-XP_031808034.1	4563	4291.22	156.974	0.84411
TASOR-XP_031808073.1	4563	4291.22	156.974	0.84411
TASOR-XP_031808069.1	4599	4327.22	1247.12	6.65044
ARHGEF3-XP_031808135.1	1665	1393.22	340.42	5.63831
ARHGEF3-XP_031808147.1	1569	1297.22	277.724	4.94029
ARHGEF3-XP_031808140.1	1569	1297.22	1048.86	18.6576
ARHGEF3-XP_031808150.1	1524	1252.22	0	0
IL17RD-[exception=unclassified-translation-discrepancy	2175	1903.22	32	0.387984
HESX1-XP_003762700.2	570	302.74	0	0
MYD88-XP_023354141.2	921	649.245	2309	82.0668
OXSR1-XP_031808204.1	1599	1327.22	1390.34	24.173
OXSR1-XP_031808197.1	1401	1129.22	15.6621	0.320054
LOC100927240-XP_003762697.1	1659	1387.22	16	0.266151
LOC100926983-XP_023354138.1	1824	1552.22	2	0.0297324
LOC100926983-XP_031808218.1	1788	1516.22	0	0
LOC100926983-XP_031808222.1	1683	1411.22	0	0
XIRP1-XP_031808232.1	6459	6187.22	277.119	1.03353
XIRP1-XP_031808238.1	4137	3865.22	17.8809	0.10675
CSRNP1-XP_031808249.1	1668	1396.22	565.5	9.34612
CSRNP1-XP_031808259.1	1668	1396.22	565.5	9.34612
TTC21A-XP_031808275.1	3942	3670.22	0	0
TTC21A-XP_031808282.1	3942	3670.22	0	0
TTC21A-XP_031808268.1	3945	3673.22	186	1.16847
GORASP1-XP_031808304.1	1245	973.217	311	7.37399
WDR48-XP_031808289.1	2115	1843.22	1166	14.5973
WDR48-XP_031808296.1	1905	1633.22	0	0
SCN11A-XP_031808311.1	5484	5212.22	0.0947167	0.00041933
SCN11A-XP_031808318.1	5466	5194.22	4.90528	0.0217919
SCN10A-XP_031808329.1	6018	5746.22	0	0
SCN10A-XP_031808336.1	6006	5734.22	0	0
LOC100925158-XP_031808347.1	5946	5674.22	6.71769	0.0273191
LOC100925158-XP_031808354.1	5943	5671.22	12.2823	0.0499753
EXOG-XP_031808360.1	1101	829.217	202	5.62128
EPM2AIP1-XP_031818209.1	2265	1993.22	1248	14.4481
MLH1-XP_031808368.1	2223	1951.22	793	9.3782
LRRFIP2-XP_012399385.1	1203	931.217	1424.25	35.2929
LRRFIP2-XP_023354248.1	1305	1033.22	0.0315736	0.000705156
LRRFIP2-XP_023354246.1	1398	1126.22	0.0973492	0.00199463
LRRFIP2-XP_031808475.1	1275	1003.22	227.304	5.22834
LRRFIP2-XP_023354247.1	1377	1105.22	93.1168	1.94416
LRRFIP2-XP_023354245.1	1470	1198.22	0	0
LRRFIP2-XP_031808412.1	2052	1780.22	110.923	1.43781
LRRFIP2-XP_031808459.1	1407	1135.22	0	0
LRRFIP2-XP_031808443.1	1479	1207.22	0	0
LRRFIP2-XP_031808495.1	1512	1240.22	24.1607	0.449536
LRRFIP2-XP_031808489.1	1899	1627.22	57.3772	0.813666
LRRFIP2-XP_023354249.1	2109	1837.22	0.000363306	4.56315e-06
LRRFIP2-XP_031808429.1	1950	1678.22	0	0
LRRFIP2-XP_031808380.1	2115	1843.22	0	0
LRRFIP2-XP_031808437.1	1893	1621.22	48.3167	0.687714
LRRFIP2-XP_031808418.1	1986	1714.22	11.2935	0.152025
LRRFIP2-XP_031808392.1	2088	1816.22	0	0
LRRFIP2-XP_031808424.1	1965	1693.22	27.1298	0.36973
LRRFIP2-XP_031808398.1	2067	1795.22	0	0
LRRFIP2-XP_031808403.1	2058	1786.22	0	0
LRRFIP2-XP_031808375.1	2160	1888.22	0	0
GOLGA4-XP_031808511.1	6447	6175.22	1093.69	4.08691
GOLGA4-XP_031808505.1	6453	6181.22	1.0906	0.00407141
GOLGA4-XP_031808518.1	6432	6160.22	115.421	0.432355
GOLGA4-XP_031808524.1	6354	6082.22	5550.13	21.0568
GOLGA4-XP_031808529.1	6288	6016.22	186.662	0.715951
GOLGA4-XP_031808537.1	6084	5812.22	0	0
ITGA9-XP_031818319.1	3231	2959.22	3110	24.2513
NEUROD6-XP_003762684.1	1014	742.217	0	0
ITPRID1-XP_031808547.1	3252	2980.22	22.0252	0.170539
PPP1R17-XP_031808553.1	468	207.558	0	0
PDE1C-XP_031808575.1	2094	1822.22	0	0
PDE1C-XP_031808613.1	1890	1618.22	0	0
PDE1C-XP_031808569.1	2121	1849.22	36.0359	0.449675
PDE1C-XP_031808644.1	1782	1510.22	0	0
PDE1C-XP_031808582.1	1965	1693.22	538.704	7.34158
PDE1C-XP_031808621.1	1692	1420.22	0	0
PDE1C-XP_031808588.1	1923	1651.22	0	0
PDE1C-XP_031808636.1	1662	1390.22	5.94427	0.0986661
PDE1C-XP_031808602.1	1893	1621.22	10.8073	0.153826
PDE1C-XP_031808627.1	1665	1393.22	0.508076	0.00841514
PDE1C-XP_031808596.1	1896	1624.22	0	0
LSM5-XP_031808649.1	276	54.6924	245	103.369
AVL9-XP_031808659.1	1944	1672.22	844	11.6467
AVL9-XP_031808664.1	1695	1423.22	0	0
KBTBD2-XP_031808673.1	1872	1600.22	537	7.74368
LOC116422812-XP_031818407.1	1422	1150.22	4	0.0802476
LOC100929045-XP_031808680.1	6285	6013.22	0	0
LOC100929045-XP_031808698.1	6186	5914.22	5.17766e-08	2.02017e-10
LOC100929045-XP_031808691.1	6186	5914.22	5.17766e-08	2.02017e-10
LOC100929045-XP_031808719.1	6087	5815.22	12	0.0476176
LOC100929045-XP_031808712.1	6183	5911.22	9.23753e-08	3.60604e-10
LOC100929045-XP_031808703.1	6183	5911.22	0	0
LOC100929045-XP_031808687.1	6189	5917.22	0	0
RP9-XP_031808753.1	636	366.606	553	34.8078
FKBP9-XP_031808770.1	1728	1456.22	3265	51.7379
NT5C3A-XP_031808773.1	894	622.315	254.5	9.4369
NT5C3A-XP_031808781.1	894	622.315	254.5	9.4369
BBS9-XP_031808796.1	2664	2392.22	18.3084	0.176604
BBS9-XP_031808804.1	2649	2377.22	953.36	9.25422
BBS9-XP_031808811.1	2535	2263.22	0	0
BBS9-XP_031808820.1	2376	2104.22	7.3317	0.0804018
BMPER-XP_031808840.1	2061	1789.22	255	3.28874
LOC100929162-XP_031818504.1	828	556.482	16	0.663469
NPSR1-XP_003762366.1	1113	841.217	0	0
NPSR1-XP_012398985.1	915	643.262	0	0
DPY19L1-XP_031808861.1	2262	1990.22	1241	14.3888
