target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1901.81	265.572	2.41811
LOC100919053-XP_031807022.1	2058	1775.81	0	0
LOC116420914-XP_031805011.1	1593	1310.81	22.1404	0.292487
LOC105749646-XP_031805012.1	1578	1295.81	3.10405	0.0414808
LOC100918791-XP_031807025.1	2166	1883.81	60.9073	0.559877
LOC116421482-XP_031807034.1	1059	776.815	12.0424	0.268446
LOC100922713-XP_031807030.1	1872	1589.81	175.056	1.90675
LOC111718993-XP_031805013.1	951	668.867	7	0.181226
LOC100913756-XP_031807044.1	1467	1184.81	3.09166	0.045186
LOC105749010-XP_031805014.1	2418	2135.81	56.9902	0.46206
LOC105749000-XP_031807053.1	1365	1082.81	14.8173	0.236961
NUF2-XP_023354161.1	1383	1100.81	322.25	5.06921
NUF2-XP_031807063.1	1383	1100.81	322.25	5.06921
NUF2-XP_031807069.1	1383	1100.81	322.25	5.06921
NUF2-XP_003762728.1	1383	1100.81	322.25	5.06921
LOC111719491-XP_031805015.1	1551	1268.81	47.8001	0.652368
CHP2-XP_031807085.1	588	311.235	76.1999	4.23962
BET1-XP_031807107.1	351	106.307	369	60.1073
LOC116421488-XP_031807092.1	1320	1037.81	78	1.30148
LOC100920799-XP_023354436.1	222	37.4559	274.634	126.968
LOC100920799-XP_031807137.1	222	37.4559	274.634	126.968
LOC100920799-XP_012399608.1	222	37.4559	274.634	126.968
LOC100920799-XP_031807117.1	252	45.9876	26.0987	9.82742
GNGT1-XP_003763123.1	225	38.0331	64	29.1394
TFPI2-XP_031805017.1	1227	944.815	165	3.02412
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1121.81	4	0.0617448
LOC116420915-XP_031805018.1	597	319.734	3	0.162478
VPS50-[exception=unclassified-translation-discrepancy	2697	2414.81	2116	15.1738
HEPACAM2-XP_031805020.1	1176	893.815	24	0.464971
UBP1-XP_031807200.1	1557	1274.81	13.7657	0.186987
UBP1-XP_031807193.1	1578	1295.81	90.7223	1.21236
UBP1-XP_031807183.1	1665	1382.81	0	0
UBP1-XP_031807166.1	1686	1403.81	19.7023	0.243035
UBP1-XP_031807177.1	1668	1385.81	0	0
UBP1-XP_031807161.1	1686	1403.81	88.9717	1.0975
UBP1-XP_031807156.1	1689	1406.81	2.55814	0.0314883
UBP1-XP_031807188.1	1584	1301.81	0	0
UBP1-XP_031807206.1	1425	1142.81	148.64	2.25228
UBP1-XP_031807214.1	1425	1142.81	148.64	2.25228
CLASP2-XP_031805021.1	5196	4913.81	2577	9.0815
