target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1904.82	812.223	12.2122
LOC100919053-XP_031807022.1	2058	1778.82	0	0
LOC116420914-XP_031805011.1	1593	1313.82	72.4434	1.5792
LOC105749646-XP_031805012.1	1578	1298.82	20.5701	0.453588
LOC100918791-XP_031807025.1	2166	1886.82	98.5129	1.49533
LOC116421482-XP_031807034.1	1059	779.816	38.0319	1.39678
LOC100922713-XP_031807030.1	1872	1592.82	268.838	4.8339
LOC111718993-XP_031805013.1	951	671.926	249.465	10.6332
LOC100913756-XP_031807044.1	1467	1187.82	0	0
LOC105749010-XP_031805014.1	2418	2138.82	36.0509	0.482743
LOC105749000-XP_031807053.1	1365	1085.82	9.13882	0.24105
NUF2-XP_023354161.1	1383	1103.82	174.75	4.53413
NUF2-XP_031807063.1	1383	1103.82	174.75	4.53413
NUF2-XP_031807069.1	1383	1103.82	174.75	4.53413
NUF2-XP_003762728.1	1383	1103.82	174.75	4.53413
LOC111719491-XP_031805015.1	1551	1271.82	4.088	0.0920577
CHP2-XP_031807085.1	588	313.756	21.912	2.00015
BET1-XP_031807107.1	351	106.359	310	83.4756
LOC116421488-XP_031807092.1	1320	1040.82	77	2.1188
LOC100920799-XP_023354436.1	222	39.8256	374.428	269.264
LOC100920799-XP_031807137.1	222	39.8256	374.428	269.264
LOC100920799-XP_012399608.1	222	39.8256	374.428	269.264
LOC100920799-XP_031807117.1	252	47.249	13.7171	8.31464
GNGT1-XP_003763123.1	225	40.3972	13	9.21648
TFPI2-XP_031805017.1	1227	947.816	184	5.5599
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1124.82	3	0.0763859
LOC116420915-XP_031805018.1	597	322.304	1	0.0888604
VPS50-[exception=unclassified-translation-discrepancy	2697	2417.82	1590	18.8342
HEPACAM2-XP_031805020.1	1176	896.816	17	0.542899
UBP1-XP_031807200.1	1557	1277.82	23.0337	0.51626
UBP1-XP_031807193.1	1578	1298.82	110.886	2.44513
UBP1-XP_031807183.1	1665	1385.82	0	0
UBP1-XP_031807166.1	1686	1406.82	76.2478	1.55226
UBP1-XP_031807177.1	1668	1388.82	40.2609	0.830257
UBP1-XP_031807161.1	1686	1406.82	131.421	2.67547
UBP1-XP_031807156.1	1689	1409.82	4.04778	0.0822296
UBP1-XP_031807188.1	1584	1304.82	0	0
UBP1-XP_031807206.1	1425	1145.82	287.082	7.1757
UBP1-XP_031807214.1	1425	1145.82	287.082	7.1757
CLASP2-XP_031805021.1	5196	4916.82	2963	17.2592
PDCD6IP-XP_031807222.1	2634	2354.82	5480	66.6495
LOC116420917-XP_031805022.1	1497	1217.82	152	3.57466
ARPP21-XP_031807240.1	2508	2228.82	0	0
ARPP21-XP_031807287.1	2508	2228.82	0	0
ARPP21-XP_031807248.1	2505	2225.82	0	0
ARPP21-XP_031807263.1	2412	2132.82	0	0
ARPP21-XP_031807268.1	2409	2129.82	0	0
ARPP21-XP_031807255.1	2448	2168.82	0.664486	0.00877478
ARPP21-XP_031807323.1	2445	2165.82	3.06731	0.040561
ARPP21-XP_031807272.1	2406	2126.82	0	0
ARPP21-XP_031807317.1	2403	2123.82	0	0
