target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1927.21	61.1812	0.905465
LOC100919053-XP_031807022.1	2058	1801.21	37.5285	0.594264
LOC116420914-XP_031805011.1	1593	1336.21	7.14419	0.152497
LOC105749646-XP_031805012.1	1578	1321.21	0	0
LOC100918791-XP_031807025.1	2166	1909.21	26.8714	0.40144
LOC116421482-XP_031807034.1	1059	802.207	8.03012	0.285508
LOC100922713-XP_031807030.1	1872	1615.21	142.127	2.50974
LOC111718993-XP_031805013.1	951	694.218	15.5099	0.637227
LOC100913756-XP_031807044.1	1467	1210.21	7.19879	0.169661
LOC105749010-XP_031805014.1	2418	2161.21	141.116	1.86235
LOC105749000-XP_031807053.1	1365	1108.21	4.21265	0.108422
NUF2-XP_023354161.1	1383	1126.21	15.25	0.386219
NUF2-XP_031807063.1	1383	1126.21	15.25	0.386219
NUF2-XP_031807069.1	1383	1126.21	15.25	0.386219
NUF2-XP_003762728.1	1383	1126.21	15.25	0.386219
LOC111719491-XP_031805015.1	1551	1294.21	5.21979	0.115035
CHP2-XP_031807085.1	588	333.878	4.78021	0.408359
BET1-XP_031807107.1	351	118.899	287	68.8473
LOC116421488-XP_031807092.1	1320	1063.21	1025	27.4972
LOC100920799-XP_023354436.1	222	45.3493	91.0669	57.276
LOC100920799-XP_031807137.1	222	45.3493	91.0669	57.276
LOC100920799-XP_012399608.1	222	45.3493	91.0669	57.276
LOC100920799-XP_031807117.1	252	52.7872	9.79931	5.29479
GNGT1-XP_003763123.1	225	46.0429	18	11.1504
TFPI2-XP_031805017.1	1227	970.207	27	0.793746
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1147.21	16	0.397796
LOC116420915-XP_031805018.1	597	342.666	2	0.166472
VPS50-[exception=unclassified-translation-discrepancy	2697	2440.21	597	6.97798
HEPACAM2-XP_031805020.1	1176	919.207	93	2.8857
UBP1-XP_031807200.1	1557	1300.21	25.4848	0.559051
UBP1-XP_031807193.1	1578	1321.21	0.12644	0.00272959
UBP1-XP_031807183.1	1665	1408.21	3.40071	0.0688788
UBP1-XP_031807166.1	1686	1429.21	12.1208	0.241891
UBP1-XP_031807177.1	1668	1411.21	0	0
UBP1-XP_031807161.1	1686	1429.21	15.7072	0.313463
UBP1-XP_031807156.1	1689	1432.21	8.09672	0.161245
UBP1-XP_031807188.1	1584	1327.21	0	0
UBP1-XP_031807206.1	1425	1168.21	54.5316	1.33141
UBP1-XP_031807214.1	1425	1168.21	54.5316	1.33141
CLASP2-XP_031805021.1	5196	4939.21	790	4.56197
