target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1931.63	537.657	7.47477
LOC100919053-XP_031807022.1	2058	1805.63	0	0
LOC116420914-XP_031805011.1	1593	1340.63	96.1228	1.92546
LOC105749646-XP_031805012.1	1578	1325.63	7.07075	0.143239
LOC100918791-XP_031807025.1	2166	1913.63	35.2131	0.494155
LOC116421482-XP_031807034.1	1059	806.63	0	0
LOC100922713-XP_031807030.1	1872	1619.63	99.1674	1.64426
LOC111718993-XP_031805013.1	951	698.63	6.003	0.230748
LOC100913756-XP_031807044.1	1467	1214.63	8.25845	0.182588
LOC105749010-XP_031805014.1	2418	2165.63	30.6496	0.380065
LOC105749000-XP_031807053.1	1365	1112.63	3.30126	0.0796793
NUF2-XP_023354161.1	1383	1130.63	37.5	0.890692
NUF2-XP_031807063.1	1383	1130.63	37.5	0.890692
NUF2-XP_031807069.1	1383	1130.63	37.5	0.890692
NUF2-XP_003762728.1	1383	1130.63	37.5	0.890692
LOC111719491-XP_031805015.1	1551	1298.63	0	0
CHP2-XP_031807085.1	588	337.671	1	0.0795284
BET1-XP_031807107.1	351	115.495	178	41.388
LOC116421488-XP_031807092.1	1320	1067.63	39	0.980981
LOC100920799-XP_023354436.1	222	43.0995	71.4425	44.5145
LOC100920799-XP_031807137.1	222	43.0995	71.4425	44.5145
LOC100920799-XP_012399608.1	222	43.0995	71.4425	44.5145
LOC100920799-XP_031807117.1	252	47.3771	4.67237	2.64841
GNGT1-XP_003763123.1	225	42.1743	0	0
TFPI2-XP_031805017.1	1227	974.63	23	0.633731
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1151.63	249	5.80635
LOC116420915-XP_031805018.1	597	346.52	2	0.154995
VPS50-[exception=unclassified-translation-discrepancy	2697	2444.63	1650	18.1254
HEPACAM2-XP_031805020.1	1176	923.63	27	0.785023
UBP1-XP_031807200.1	1557	1304.63	44.5792	0.917617
UBP1-XP_031807193.1	1578	1325.63	0	0
UBP1-XP_031807183.1	1665	1412.63	61.7253	1.17341
UBP1-XP_031807166.1	1686	1433.63	331.647	6.21235
UBP1-XP_031807177.1	1668	1415.63	689.748	13.0845
UBP1-XP_031807161.1	1686	1433.63	593.157	11.1109
UBP1-XP_031807156.1	1689	1436.63	104.499	1.95336
UBP1-XP_031807188.1	1584	1331.63	0	0
UBP1-XP_031807206.1	1425	1172.63	1519.82	34.8056
UBP1-XP_031807214.1	1425	1172.63	1519.82	34.8056
CLASP2-XP_031805021.1	5196	4943.63	25157	136.656
PDCD6IP-XP_031807222.1	2634	2381.63	2856	32.2033
LOC116420917-XP_031805022.1	1497	1244.63	180	3.88373
ARPP21-XP_031807240.1	2508	2255.63	59.7074	0.710849
ARPP21-XP_031807287.1	2508	2255.63	59.7074	0.710849
ARPP21-XP_031807248.1	2505	2252.63	10.4047	0.124038
ARPP21-XP_031807263.1	2412	2159.63	94.0708	1.16975
ARPP21-XP_031807268.1	2409	2156.63	11.4713	0.142841
ARPP21-XP_031807255.1	2448	2195.63	745.978	9.12396
ARPP21-XP_031807323.1	2445	2192.63	135.487	1.65939
ARPP21-XP_031807272.1	2406	2153.63	308.751	3.84994
ARPP21-XP_031807317.1	2403	2150.63	51.3714	0.641464
ARPP21-XP_031807294.1	2307	2054.63	23.9229	0.312678
ARPP21-XP_031807281.1	2346	2093.63	776.619	9.9615
ARPP21-XP_031807333.1	2343	2090.63	129.987	1.66971
ARPP21-XP_031807301.1	2247	1994.63	64.5428	0.868965
ARPP21-XP_031807307.1	861	608.691	154.218	6.80387
ARPP21-XP_031807314.1	270	49.2446	1121.76	611.727
STAC-XP_031807346.1	1233	980.63	26	0.712008
STAC-XP_023354287.2	1329	1076.63	0	0
LOC116421873-XP_031811797.1	1311	1058.63	6	0.152203
DCLK3-XP_031812819.1	2373	2120.63	304	3.84969
TRANK1-[exception=unclassified-translation-discrepancy	9264	9011.63	806	2.40186
LOC116421506-XP_031807355.1	471	224.665	0	0
IPPK-XP_031814412.1	1521	1268.63	356	7.53584
CENPP-XP_031815278.1	1203	950.63	52	1.46896
ECM2-XP_031807365.1	1704	1451.63	66.8771	1.23719
ECM2-XP_031807375.1	1671	1418.63	0	0
ECM2-XP_031807379.1	1638	1385.63	16.1229	0.312474
ASPN-XP_031807401.1	1128	875.63	11.3333	0.347579
ASPN-XP_031807404.1	1128	875.63	11.3333	0.347579
ASPN-XP_031807409.1	1128	875.63	11.3333	0.347579
OMD-XP_031807395.1	1248	995.63	9	0.242751
OGN-XP_031807418.1	858	605.691	24.523	1.08727
OGN-XP_031807422.1	858	605.691	24.523	1.08727
OGN-XP_031807425.1	855	602.691	16.9541	0.755434
NOL8-[exception=unclassified-translation-discrepancy	3276	3023.63	538	4.77827
IARS1-XP_031807429.1	3786	3533.63	811	6.16334
IARS1-XP_031807435.1	3786	3533.63	811	6.16334
LOC111719609-XP_031807440.1	420	177.111	5	0.758127
ADCYAP1R1-XP_031807462.1	1461	1208.63	756.409	16.8066
ADCYAP1R1-XP_031807453.1	1545	1292.63	377.804	7.8489
ADCYAP1R1-XP_031807474.1	1353	1100.63	489.726	11.9489
ADCYAP1R1-XP_031807469.1	1437	1184.63	180.062	4.08183
LOC116422491-XP_031817022.1	2364	2111.63	25	0.317935
MINDY4-XP_031807488.1	2313	2060.63	229.813	2.99497
MINDY4-XP_031807481.1	2583	2330.63	43.1866	0.497613
MINDY4-XP_031807493.1	2223	1970.63	0	0
LOC100932343-XP_031817646.1	1689	1436.63	15	0.28039
GARS1-XP_031818549.1	1809	1556.63	2319	40.0066
CTDSPL-XP_031819551.1	1572	1319.63	565	11.4978
VILL-[exception=unclassified-translation-discrepancy	3288	3035.63	103	0.911182
PLCD1-XP_031807515.1	2250	1997.63	66.6184	0.895562
PLCD1-XP_031807506.1	2316	2063.63	16.3816	0.213178
DLEC1-XP_031821137.1	5805	5552.63	536	2.59228
ACAA1-XP_031807518.1	1287	1034.63	3220	83.5771
HERPUD2-XP_031807533.1	1224	971.63	1268.59	35.0619
HERPUD2-XP_031807528.1	1248	995.63	150.414	4.05701
SEPTIN7-XP_031807549.1	1314	1061.63	1049.12	26.5382
SEPTIN7-XP_031807545.1	1317	1064.63	5316.35	134.101
SEPTIN7-XP_023354303.2	1260	1007.63	5828.52	155.337
EEPD1-XP_031807569.1	1710	1457.63	455	8.38264
KIAA0895-XP_031824478.1	1788	1535.63	129	2.2559
ANLN-[partial=5'	2415	2162.63	2913	36.1722
AOAH-[exception=unclassified-translation-discrepancy	1536	1283.63	34	0.711305
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1283.63	5849	122.365
GPR141-XP_031807590.1	873	620.679	8	0.34613
STK17A-[exception=unclassified-translation-discrepancy	1176	923.63	269	7.82116
HECW1-XP_031807612.1	4890	4637.63	1265	7.32506
MRPL32-XP_031807628.1	564	314.226	429	36.6634
PSMA2-XP_031807617.1	705	453.265	891	52.7889
C1H7orf25-XP_031807639.1	1269	1016.63	93	2.45661
C1H7orf25-XP_031807645.1	1269	1016.63	93	2.45661
C1H7orf25-XP_031807649.1	1269	1016.63	93	2.45661
GLI3-XP_003762705.2	4752	4499.63	340	2.02917
INHBA-XP_031807671.1	1287	1034.63	28	0.726758
SUGCT-XP_031807690.1	1224	971.63	59.0653	1.63248
SUGCT-XP_031807685.1	1320	1067.63	173.935	4.37504
MPLKIP-XP_031807700.1	468	221.852	202	24.4515
CDK13-XP_031817463.1	4209	3956.63	1862	12.6378
RALA-XP_031807711.1	621	370.137	124	8.99655
RALA-XP_031807722.1	621	370.137	124	8.99655
RALA-XP_031807730.1	621	370.137	124	8.99655
RALA-XP_003762678.1	621	370.137	124	8.99655
YAE1-XP_023354123.1	684	432.426	95	5.89968
VPS41-XP_031807770.1	2562	2309.63	2080.71	24.1928
VPS41-XP_031807758.1	2679	2426.63	558.45	6.18013
VPS41-XP_031807767.1	2589	2336.63	306.835	3.5264
AMPH-XP_031807781.1	2067	1814.63	1595.93	23.618
AMPH-XP_031807791.1	1956	1703.63	83.0654	1.30937
LOC100935654-[exception=rearrangement-required-for-product	411	168.911	0	0
LOC100935656-[exception=rearrangement-required-for-product	549	299.479	0	0
LOC116422697-[exception=rearrangement-required-for-product	543	293.69	2	0.182876
LOC116422737-[exception=rearrangement-required-for-product	615	364.2	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	287.813	0	0
LOC100934073-XP_031817883.1	1020	767.63	3	0.104951
STARD3NL-XP_023354416.1	708	456.265	339.333	19.9722
STARD3NL-XP_031807810.1	708	456.265	339.333	19.9722
STARD3NL-XP_031807815.1	708	456.265	339.333	19.9722
EPDR1-XP_031807826.1	1035	782.63	35833	1229.54
SFRP4-XP_031807837.1	1278	1025.63	69	1.80665
NME8-XP_031807856.1	1956	1703.63	7.80856	0.123087
NME8-XP_031807850.1	1971	1718.63	1.14437	0.0178814
NME8-XP_031807866.1	1575	1322.63	1053.18	21.3835
NME8-XP_031807862.1	1590	1337.63	88.2897	1.77252
BICD2-XP_031807872.1	2457	2204.63	627.91	7.64854
BICD2-XP_031807869.1	2547	2294.63	3911.33	45.775
BICD2-XP_031807877.1	2430	2177.63	133.758	1.6495
TKT-XP_031807884.1	1872	1619.63	2674	44.3366
DCP1A-XP_031807892.1	1578	1325.63	253	5.12525
CACNA1D-XP_031807917.1	5697	5444.63	124.614	0.614634
CACNA1D-XP_031807909.1	5646	5393.63	180.328	0.897839
CACNA1D-XP_031807900.1	5697	5444.63	597.058	2.94486
CACNA1D-XP_031807924.1	5646	5393.63	0	0
