target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1918.82	261.159	3.2181
LOC100919053-XP_031807022.1	2058	1792.82	2.24786e-07	2.96457e-09
LOC116420914-XP_031805011.1	1593	1327.82	59.6648	1.06245
LOC105749646-XP_031805012.1	1578	1312.82	9.08165	0.163564
LOC100918791-XP_031807025.1	2166	1900.82	16.6807	0.207492
LOC116421482-XP_031807034.1	1059	793.821	7	0.208499
LOC100922713-XP_031807030.1	1872	1606.82	396.13	5.82907
LOC111718993-XP_031805013.1	951	685.892	0	0
LOC100913756-XP_031807044.1	1467	1201.82	2.15621	0.0424208
LOC105749010-XP_031805014.1	2418	2152.82	9.30144	0.102158
LOC105749000-XP_031807053.1	1365	1099.82	17.0041	0.365561
NUF2-XP_023354161.1	1383	1117.82	183	3.87086
NUF2-XP_031807063.1	1383	1117.82	183	3.87086
NUF2-XP_031807069.1	1383	1117.82	183	3.87086
NUF2-XP_003762728.1	1383	1117.82	183	3.87086
LOC111719491-XP_031805015.1	1551	1285.82	427.383	7.85898
CHP2-XP_031807085.1	588	327.388	3358.62	242.565
BET1-XP_031807107.1	351	117.355	355	71.5246
LOC116421488-XP_031807092.1	1320	1054.82	11	0.246571
LOC100920799-XP_023354436.1	222	38.5953	45.3333	27.7723
LOC100920799-XP_031807137.1	222	38.5953	45.3333	27.7723
LOC100920799-XP_012399608.1	222	38.5953	45.3333	27.7723
LOC100920799-XP_031807117.1	252	52.1096	0	0
GNGT1-XP_003763123.1	225	39.1989	0	0
TFPI2-XP_031805017.1	1227	961.821	37	0.90957
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1138.82	26	0.539817
LOC116420915-XP_031805018.1	597	335.984	0	0
VPS50-[exception=unclassified-translation-discrepancy	2697	2431.82	3179	30.9092
HEPACAM2-XP_031805020.1	1176	910.821	84	2.18059
UBP1-XP_031807200.1	1557	1291.82	0.507138	0.00928224
UBP1-XP_031807193.1	1578	1312.82	45.5164	0.819769
UBP1-XP_031807183.1	1665	1399.82	34.2453	0.578438
UBP1-XP_031807166.1	1686	1420.82	0.597117	0.00993685
UBP1-XP_031807177.1	1668	1402.82	75.1038	1.26587
UBP1-XP_031807161.1	1686	1420.82	56.1237	0.933976
UBP1-XP_031807156.1	1689	1423.82	76.0689	1.26322
UBP1-XP_031807188.1	1584	1318.82	17.7621	0.318448
UBP1-XP_031807206.1	1425	1159.82	310.538	6.33071
UBP1-XP_031807214.1	1425	1159.82	310.538	6.33071
CLASP2-XP_031805021.1	5196	4930.82	3565	17.095
PDCD6IP-XP_031807222.1	2634	2368.82	4923	49.139
LOC116420917-XP_031805022.1	1497	1231.82	136	2.61048
ARPP21-XP_031807240.1	2508	2242.82	0	0
ARPP21-XP_031807287.1	2508	2242.82	0	0
ARPP21-XP_031807248.1	2505	2239.82	0	0
ARPP21-XP_031807263.1	2412	2146.82	0.202691	0.00223238
ARPP21-XP_031807268.1	2409	2143.82	1.07789	0.0118882
ARPP21-XP_031807255.1	2448	2182.82	0	0
ARPP21-XP_031807323.1	2445	2179.82	0	0
ARPP21-XP_031807272.1	2406	2140.82	0	0
ARPP21-XP_031807317.1	2403	2137.82	0	0
ARPP21-XP_031807294.1	2307	2041.82	0	0
ARPP21-XP_031807281.1	2346	2080.82	0	0
