target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1911.44	610.515	9.56352
LOC100919053-XP_031807022.1	2058	1785.44	0	0
LOC116420914-XP_031805011.1	1593	1320.44	49.0357	1.11193
LOC105749646-XP_031805012.1	1578	1305.44	4.05755	0.0930655
LOC100918791-XP_031807025.1	2166	1893.44	21.4818	0.339704
LOC116421482-XP_031807034.1	1059	786.441	2	0.0761459
LOC100922713-XP_031807030.1	1872	1599.44	84.4612	1.58114
LOC111718993-XP_031805013.1	951	678.496	10.0248	0.442396
LOC100913756-XP_031807044.1	1467	1194.44	0	0
LOC105749010-XP_031805014.1	2418	2145.44	3.62106	0.0505362
LOC105749000-XP_031807053.1	1365	1092.44	9.5919	0.262899
NUF2-XP_023354161.1	1383	1110.44	37.75	1.0179
NUF2-XP_031807063.1	1383	1110.44	37.75	1.0179
NUF2-XP_031807069.1	1383	1110.44	37.75	1.0179
NUF2-XP_003762728.1	1383	1110.44	37.75	1.0179
LOC111719491-XP_031805015.1	1551	1278.44	224.656	5.26163
CHP2-XP_031807085.1	588	319.738	804.344	75.3233
BET1-XP_031807107.1	351	110.576	154	41.7007
LOC116421488-XP_031807092.1	1320	1047.44	6	0.171516
LOC100920799-XP_023354436.1	222	38.6288	62.3119	48.2994
LOC100920799-XP_031807137.1	222	38.6288	62.3119	48.2994
LOC100920799-XP_012399608.1	222	38.6288	62.3119	48.2994
LOC100920799-XP_031807117.1	252	47.0259	9.06443	5.77146
GNGT1-XP_003763123.1	225	39.1564	3	2.29404
TFPI2-XP_031805017.1	1227	954.441	51	1.59994
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1131.44	6	0.158782
LOC116420915-XP_031805018.1	597	328.328	5	0.455979
VPS50-[exception=unclassified-translation-discrepancy	2697	2424.44	1797	22.1932
HEPACAM2-XP_031805020.1	1176	903.441	13	0.43085
UBP1-XP_031807200.1	1557	1284.44	7.35283e-06	1.71405e-07
UBP1-XP_031807193.1	1578	1305.44	95.703	2.19508
UBP1-XP_031807183.1	1665	1392.44	0.00889003	0.000191165
UBP1-XP_031807166.1	1686	1413.44	95.6668	2.02659
UBP1-XP_031807177.1	1668	1395.44	131.264	2.81654
UBP1-XP_031807161.1	1686	1413.44	113.016	2.39411
UBP1-XP_031807156.1	1689	1416.44	0.040727	0.000860926
UBP1-XP_031807188.1	1584	1311.44	0	0
UBP1-XP_031807206.1	1425	1152.44	323.15	8.39592
UBP1-XP_031807214.1	1425	1152.44	323.15	8.39592
CLASP2-XP_031805021.1	5196	4923.44	14260	86.7228
PDCD6IP-XP_031807222.1	2634	2361.44	5234	66.365
LOC116420917-XP_031805022.1	1497	1224.44	148	3.61915
ARPP21-XP_031807240.1	2508	2235.44	12.6843	0.169897
ARPP21-XP_031807287.1	2508	2235.44	12.6843	0.169897
ARPP21-XP_031807248.1	2505	2232.44	0	0
ARPP21-XP_031807263.1	2412	2139.44	0	0
ARPP21-XP_031807268.1	2409	2136.44	0	0
ARPP21-XP_031807255.1	2448	2175.44	0	0
ARPP21-XP_031807323.1	2445	2172.44	0	0
ARPP21-XP_031807272.1	2406	2133.44	0	0
ARPP21-XP_031807317.1	2403	2130.44	0	0
ARPP21-XP_031807294.1	2307	2034.44	0	0
ARPP21-XP_031807281.1	2346	2073.44	20.2573	0.292531
ARPP21-XP_031807333.1	2343	2070.44	0	0
ARPP21-XP_031807301.1	2247	1974.44	0	0
ARPP21-XP_031807307.1	861	588.651	13.7715	0.700495
ARPP21-XP_031807314.1	270	53.8576	17.6026	9.78618
STAC-XP_031807346.1	1233	960.441	67.7315	2.11155
STAC-XP_023354287.2	1329	1056.44	6.26852	0.177665
LOC116421873-XP_031811797.1	1311	1038.44	6	0.173002
DCLK3-XP_031812819.1	2373	2100.44	1	0.0142552
TRANK1-[exception=unclassified-translation-discrepancy	9264	8991.44	806	2.68404
LOC116421506-XP_031807355.1	471	210.666	0	0
IPPK-XP_031814412.1	1521	1248.44	196	4.70079
CENPP-XP_031815278.1	1203	930.441	24	0.772334
ECM2-XP_031807365.1	1704	1431.44	512.846	10.7274
ECM2-XP_031807375.1	1671	1398.44	161.256	3.45267
ECM2-XP_031807379.1	1638	1365.44	661.898	14.5145
ASPN-XP_031807401.1	1128	855.441	30.6667	1.07339
ASPN-XP_031807404.1	1128	855.441	30.6667	1.07339
ASPN-XP_031807409.1	1128	855.441	30.6667	1.07339
OMD-XP_031807395.1	1248	975.441	88	2.70125
OGN-XP_031807418.1	858	585.651	744.548	38.0659
OGN-XP_031807422.1	858	585.651	744.548	38.0659
OGN-XP_031807425.1	855	582.66	183.903	9.45055
NOL8-[exception=unclassified-translation-discrepancy	3276	3003.44	614	6.12113
IARS1-XP_031807429.1	3786	3513.44	559.5	4.76815
IARS1-XP_031807435.1	3786	3513.44	559.5	4.76815
LOC111719609-XP_031807440.1	420	165.949	0	0
ADCYAP1R1-XP_031807462.1	1461	1188.44	71.5489	1.80264
ADCYAP1R1-XP_031807453.1	1545	1272.44	52.5567	1.23672
ADCYAP1R1-XP_031807474.1	1353	1080.44	48.6683	1.34874
ADCYAP1R1-XP_031807469.1	1437	1164.44	26.226	0.674369
LOC116422491-XP_031817022.1	2364	2091.44	413	5.91272
MINDY4-XP_031807488.1	2313	2040.44	294.089	4.31556
MINDY4-XP_031807481.1	2583	2310.44	11.9111	0.154361
MINDY4-XP_031807493.1	2223	1950.44	0	0
LOC100932343-XP_031817646.1	1689	1416.44	14	0.295946
GARS1-XP_031818549.1	1809	1536.44	2277	44.3741
CTDSPL-XP_031819551.1	1572	1299.44	1195	27.5356
VILL-[exception=unclassified-translation-discrepancy	3288	3015.44	110	1.09226
PLCD1-XP_031807515.1	2250	1977.44	317.657	4.80992
PLCD1-XP_031807506.1	2316	2043.44	13.3427	0.195507
DLEC1-XP_031821137.1	5805	5532.44	397	2.1486
ACAA1-XP_031807518.1	1287	1014.44	2481	73.2289
HERPUD2-XP_031807533.1	1224	951.441	1257.7	39.5802
HERPUD2-XP_031807528.1	1248	975.441	125.298	3.84616
SEPTIN7-XP_031807549.1	1314	1041.44	910.052	26.1646
SEPTIN7-XP_031807545.1	1317	1044.44	3239.83	92.8798
