Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Dasyurus_viverrinus
28	1	0.000	285.411	1.000	10.784	0.0020	Dasyurus_viverrinus
164	1	0.881	80.844	1.000	5.556	0.0283	Dasyurus_viverrinus
277	1	1.064	104.049	1.000	5.938	0.0233	Dasyurus_viverrinus
439	1	3.290	115.699	1.000	4.163	0.0581	Dasyurus_viverrinus
517	1	1.775	91.243	1.000	5.184	0.0343	Dasyurus_viverrinus
555	1	0.000	118.176	1.000	6.094	0.0215	Dasyurus_viverrinus
604	1	0.000	88.124	1.000	9.140	0.0045	Dasyurus_viverrinus
659	1	0.000	127.429	1.000	9.351	0.0041	Dasyurus_viverrinus
686	1	0.000	70.550	1.000	7.701	0.0095	Dasyurus_viverrinus
814	1	0.000	84.664	1.000	9.055	0.0047	Dasyurus_viverrinus
873	1	2.445	74.370	1.000	4.073	0.0609	Dasyurus_viverrinus
