target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1684.35	4	0.0816461
DUN_000002-T1	200	33.4818	0	0
DUN_000003-T1	420	170.303	0	0
DUN_000004-T1	158	26.321	0	0
DUN_000005-T1	365	119.836	0	0
DUN_000006-T1	435	184.455	9.2355	1.72138
DUN_000007-T1	189	31.7295	8	8.66831
DUN_000008-T1	73	24.8	0	0
DUN_000009-T1	387	139.609	11	2.70887
DUN_000010-T1	234	40.4881	0	0
DUN_000011-T1	79	23.1074	2.93534	4.36732
DUN_000012-T1	828	570.836	260.484	15.6884
DUN_000013-T1	162	27.1002	0	0
DUN_000014-T1	774	517.165	318	21.1401
DUN_000015-T1	636	380.281	0	0
DUN_000016-T1	162	27.1002	68397	86770.5
DUN_000017-T1	276	55.1318	0	0
DUN_000018-T1	79	23.1074	0	0
DUN_000019-T1	197	32.9083	0	0
DUN_000020-T1	73	24.8	0	0
DUN_000021-T1	73	24.8	0	0
DUN_000022-T1	79	23.1074	0	0
DUN_000023-T1	416	166.519	3	0.61939
DUN_000024-T1	2670	2412.35	3462	49.3395
DUN_000025-T1	3249	2991.35	656	7.53953
DUN_000026-T1	543	288.931	0	0
DUN_000027-T1	384	136.872	90	22.6066
DUN_000028-T1	291	63.1898	0	0
DUN_000029-T1	714	457.517	0	0
DUN_000030-T1	85	20.9178	0	0
DUN_000031-T1	1113	855.351	26	1.04505
DUN_000032-T1	72	24.2151	0	0
DUN_000033-T1	79	23.1074	0	0
DUN_000034-T1	231	39.8158	5	4.31741
DUN_000035-T1	73	24.8	0	0
DUN_000036-T1	73	24.8	2.5	3.46574
DUN_000037-T1	228	39.1993	1	0.877061
DUN_000038-T1	73	24.8	0	0
DUN_000039-T1	73	24.8	1.40309e-06	1.9451e-06
DUN_000040-T1	165	27.7444	1	1.23917
DUN_000041-T1	78	23.7778	0	0
DUN_000042-T1	228	39.1993	0	0
DUN_000043-T1	378	131.441	10	2.61563
DUN_000044-T1	240	42.0268	83	67.8984
DUN_000045-T1	74	24.4595	0	0
DUN_000046-T1	73	24.8	0	0
DUN_000047-T1	1071	813.351	736	31.1106
DUN_000048-T1	73	24.8	0	0
DUN_000049-T1	73	24.8	1.00818	1.39763
DUN_000050-T1	73	24.8	15.5548	21.5636
DUN_000051-T1	2898	2640.35	2854	37.1621
DUN_000052-T1	243	42.7904	58	46.6003
DUN_000053-T1	255	46.51	1	0.7392
DUN_000054-T1	73	24.8	0	0
DUN_000055-T1	79	23.1074	1.04178	1.55
DUN_000056-T1	73	24.8	0	0
DUN_000057-T1	73	24.8	0	0
DUN_000058-T1	1383	1125.35	82	2.50515
DUN_000059-T1	79	23.1074	0.354508	0.52745
DUN_000060-T1	411	161.833	104	22.094
DUN_000061-T1	957	699.385	543	26.6926
DUN_000062-T1	330	90.2563	196	74.6597
DUN_000063-T1	1545	1287.35	2646	70.6644
DUN_000064-T1	279	56.65	2	1.21377
DUN_000065-T1	960	702.385	9	0.44053
DUN_000066-T1	582	327.153	0	0
DUN_000067-T1	294	64.9132	0	0
DUN_000068-T1	246	43.5848	0	0
DUN_000069-T1	79	23.1074	0	0
DUN_000070-T1	240	42.0268	0	0
DUN_000071-T1	1116	858.351	317	12.697
DUN_000072-T1	73	24.8	0	0
DUN_000073-T1	73	24.8	0	0
DUN_000074-T1	237	41.2127	4	3.33685
DUN_000075-T1	204	34.3756	310	310.042
DUN_000076-T1	693	436.688	29	2.28315
DUN_000077-T1	80	22.6744	5.56079	8.43156
DUN_000078-T1	1143	885.351	238	9.24207
DUN_000079-T1	388	140.537	8	1.95707
