Dromiciops_gliroides	one2many	I
Macropus_fuliginosus	one2one	I
Gracilinanus_agilis	one2many	PI
Lagorchestes_hirsutus	one2one	PI
Dasyurus_viverrinus	one2many	I
Antechinus_flavipes	one2many	I
Monodelphis_domestica	one2zero	L
Potorous_gilbertii	one2one	PI
Macrotis_lagotis	one2many	I
Macropus_giganteus	one2many	I
Notamacropus_eugenii	one2many	I
Pseudocheirus_occidentalis	one2one	I
Phalanger_gymnotis	one2many	I
Trichosurus_vulpecula	one2many	I
Sminthopsis_crassicaudata	one2many	I
Pseudochirops_cupreus	one2many	I
Myrmecobius_fasciatus	one2many	I
Thylacinus_cynocephalus	one2zero	L
Pseudochirops_corinnae	one2one	PI
Vombatus_ursinus	one2many	PI
