target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1901.59	741.437	8.53122
LOC100919053-XP_031807022.1	2058	1775.59	0	0
LOC116420914-XP_031805011.1	1593	1310.59	39.3133	0.656337
LOC105749646-XP_031805012.1	1578	1295.59	8.11813	0.137102
LOC100918791-XP_031807025.1	2166	1883.59	167.692	1.94796
LOC116421482-XP_031807034.1	1059	776.588	15.1483	0.426801
LOC100922713-XP_031807030.1	1872	1589.59	508.833	7.00397
LOC111718993-XP_031805013.1	951	668.621	24.6456	0.806517
LOC100913756-XP_031807044.1	1467	1184.59	48.6101	0.897868
LOC105749010-XP_031805014.1	2418	2135.59	254.215	2.60458
LOC105749000-XP_031807053.1	1365	1082.59	166.735	3.3699
NUF2-XP_023354161.1	1383	1100.59	32	0.636178
NUF2-XP_031807063.1	1383	1100.59	32	0.636178
NUF2-XP_031807069.1	1383	1100.59	32	0.636178
NUF2-XP_003762728.1	1383	1100.59	32	0.636178
LOC111719491-XP_031805015.1	1551	1268.59	28.6453	0.494068
CHP2-XP_031807085.1	588	310.397	199.355	14.0528
BET1-XP_031807107.1	351	102.24	290	62.0625
LOC116421488-XP_031807092.1	1320	1037.59	120	2.53052
LOC100920799-XP_023354436.1	222	38.6245	554.451	314.09
LOC100920799-XP_031807137.1	222	38.6245	554.451	314.09
LOC100920799-XP_012399608.1	222	38.6245	554.451	314.09
LOC100920799-XP_031807117.1	252	43.7197	57.6476	28.8508
GNGT1-XP_003763123.1	225	39.309	16	8.90597
TFPI2-XP_031805017.1	1227	944.588	563	13.0413
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1121.59	1	0.0195083
LOC116420915-XP_031805018.1	597	318.921	2	0.137215
VPS50-[exception=unclassified-translation-discrepancy	2697	2414.59	1998	18.1053
HEPACAM2-XP_031805020.1	1176	893.588	6	0.146915
UBP1-XP_031807200.1	1557	1274.59	0	0
UBP1-XP_031807193.1	1578	1295.59	89.0603	1.50408
UBP1-XP_031807183.1	1665	1382.59	0	0
UBP1-XP_031807166.1	1686	1403.59	39.6735	0.618464
UBP1-XP_031807177.1	1668	1385.59	67.7623	1.07006
UBP1-XP_031807161.1	1686	1403.59	80.553	1.25573
UBP1-XP_031807156.1	1689	1406.59	0	0
UBP1-XP_031807188.1	1584	1301.59	0	0
UBP1-XP_031807206.1	1425	1142.59	229.975	4.40398
UBP1-XP_031807214.1	1425	1142.59	229.975	4.40398
CLASP2-XP_031805021.1	5196	4913.59	5159	22.9731
PDCD6IP-XP_031807222.1	2634	2351.59	6483	60.321
LOC116420917-XP_031805022.1	1497	1214.59	160	2.88234
ARPP21-XP_031807240.1	2508	2225.59	0	0
ARPP21-XP_031807287.1	2508	2225.59	0	0
ARPP21-XP_031807248.1	2505	2222.59	0	0
ARPP21-XP_031807263.1	2412	2129.59	0	0
ARPP21-XP_031807268.1	2409	2126.59	0	0
ARPP21-XP_031807255.1	2448	2165.59	1.46807	0.0148329
ARPP21-XP_031807323.1	2445	2162.59	7.44294	0.0753051
ARPP21-XP_031807272.1	2406	2123.59	0	0
ARPP21-XP_031807317.1	2403	2120.59	0	0
ARPP21-XP_031807294.1	2307	2024.59	4.86402	0.0525668
ARPP21-XP_031807281.1	2346	2063.59	0	0
ARPP21-XP_031807333.1	2343	2060.59	0	0
ARPP21-XP_031807301.1	2247	1964.59	0	0
ARPP21-XP_031807307.1	861	578.809	7.05184	0.266576
ARPP21-XP_031807314.1	270	44.2046	2.17313	1.07565
STAC-XP_031807346.1	1233	950.588	208.589	4.80124
STAC-XP_023354287.2	1329	1046.59	34.4107	0.719401
LOC116421873-XP_031811797.1	1311	1028.59	7	0.148905
DCLK3-XP_031812819.1	2373	2090.59	0	0
TRANK1-[exception=unclassified-translation-discrepancy	9264	8981.59	220	0.535949
LOC116421506-XP_031807355.1	471	202.167	3	0.324687
IPPK-XP_031814412.1	1521	1238.59	276	4.87569
CENPP-XP_031815278.1	1203	920.588	26	0.617962
ECM2-XP_031807365.1	1704	1421.59	1152.95	17.7455
ECM2-XP_031807375.1	1671	1388.59	1458.11	22.9757
ECM2-XP_031807379.1	1638	1355.59	2316.95	37.3974
ASPN-XP_031807401.1	1128	845.588	570	14.7492
ASPN-XP_031807404.1	1128	845.588	570	14.7492
ASPN-XP_031807409.1	1128	845.588	570	14.7492
OMD-XP_031807395.1	1248	965.588	81	1.83547
OGN-XP_031807418.1	858	575.809	617.074	23.4483
OGN-XP_031807422.1	858	575.809	617.074	23.4483
OGN-XP_031807425.1	855	572.836	143.853	5.49467
NOL8-[exception=unclassified-translation-discrepancy	3276	2993.59	789	5.76685
IARS1-XP_031807429.1	3786	3503.59	1174	7.33177
IARS1-XP_031807435.1	3786	3503.59	1174	7.33177
LOC111719609-XP_031807440.1	420	157.752	3	0.416102
ADCYAP1R1-XP_031807462.1	1461	1178.59	8.65882	0.16075
ADCYAP1R1-XP_031807453.1	1545	1262.59	15.6757	0.271656
ADCYAP1R1-XP_031807474.1	1353	1070.59	8.82531	0.180369
ADCYAP1R1-XP_031807469.1	1437	1154.59	16.8402	0.319134
LOC116422491-XP_031817022.1	2364	2081.59	10329	108.572
MINDY4-XP_031807488.1	2313	2030.59	400.252	4.31286
MINDY4-XP_031807481.1	2583	2300.59	29.7476	0.282922
MINDY4-XP_031807493.1	2223	1940.59	0	0
LOC100932343-XP_031817646.1	1689	1406.59	2	0.0311112
GARS1-XP_031818549.1	1809	1526.59	9443	135.345
CTDSPL-XP_031819551.1	1572	1289.59	1903	32.288
VILL-[exception=unclassified-translation-discrepancy	3288	3005.59	76	0.553271
PLCD1-XP_031807515.1	2250	1967.59	1283.59	14.274
PLCD1-XP_031807506.1	2316	2033.59	189.412	2.03797
DLEC1-XP_031821137.1	5805	5522.59	399	1.58083
ACAA1-XP_031807518.1	1287	1004.59	2179	47.4595
HERPUD2-XP_031807533.1	1224	941.588	1666.19	38.7183
HERPUD2-XP_031807528.1	1248	965.588	81.8128	1.85388
SEPTIN7-XP_031807549.1	1314	1031.59	480.981	10.2018
SEPTIN7-XP_031807545.1	1317	1034.59	3807.25	80.5187
SEPTIN7-XP_023354303.2	1260	977.588	3807.77	85.2253
EEPD1-XP_031807569.1	1710	1427.59	2899	44.4323
KIAA0895-XP_031824478.1	1788	1505.59	169	2.45603
ANLN-[partial=5'	2415	2132.59	151	1.54926
AOAH-[exception=unclassified-translation-discrepancy	1536	1253.59	613	10.6994
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1253.59	3439	60.0248
GPR141-XP_031807590.1	873	590.781	22	0.814797
STK17A-[exception=unclassified-translation-discrepancy	1176	893.588	603	14.765
HECW1-XP_031807612.1	4890	4607.59	132	0.626836
MRPL32-XP_031807628.1	564	287.618	703	53.4802
PSMA2-XP_031807617.1	705	424.019	1425	73.5332
C1H7orf25-XP_031807639.1	1269	986.588	123.667	2.74265
C1H7orf25-XP_031807645.1	1269	986.588	123.667	2.74265
C1H7orf25-XP_031807649.1	1269	986.588	123.667	2.74265
GLI3-XP_003762705.2	4752	4469.59	882	4.31772
INHBA-XP_031807671.1	1287	1004.59	74	1.61175
SUGCT-XP_031807690.1	1224	941.588	44.6472	1.0375
SUGCT-XP_031807685.1	1320	1037.59	201.353	4.24606
MPLKIP-XP_031807700.1	468	199.485	319	34.9892
CDK13-XP_031817463.1	4209	3926.59	3221	17.9485
RALA-XP_031807711.1	621	341.987	292.5	18.7141
RALA-XP_031807722.1	621	341.987	292.5	18.7141
RALA-XP_031807730.1	621	341.987	292.5	18.7141
RALA-XP_003762678.1	621	341.987	292.5	18.7141
YAE1-XP_023354123.1	684	403.441	123	6.6708
VPS41-XP_031807770.1	2562	2279.59	997.012	9.56968
VPS41-XP_031807758.1	2679	2396.59	0	0
VPS41-XP_031807767.1	2589	2306.59	10.9883	0.104235
AMPH-XP_031807781.1	2067	1784.59	53.9496	0.66146
AMPH-XP_031807791.1	1956	1673.59	440.05	5.75317
LOC100935654-[exception=rearrangement-required-for-product	411	150.171	2	0.291405
LOC100935656-[exception=rearrangement-required-for-product	549	273.465	16	1.28018
LOC116422697-[exception=rearrangement-required-for-product	543	267.82	2	0.163396
LOC116422737-[exception=rearrangement-required-for-product	615	336.161	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	262.272	3	0.250278
LOC100934073-XP_031817883.1	1020	737.588	59	1.75022
STARD3NL-XP_023354416.1	708	426.985	256.667	13.1526
STARD3NL-XP_031807810.1	708	426.985	256.667	13.1526
STARD3NL-XP_031807815.1	708	426.985	256.667	13.1526
EPDR1-XP_031807826.1	1035	752.588	8657	251.689
SFRP4-XP_031807837.1	1278	995.588	2110	46.3721
NME8-XP_031807856.1	1956	1673.59	0	0
NME8-XP_031807850.1	1971	1688.59	0	0
NME8-XP_031807866.1	1575	1292.59	136.813	2.31591
NME8-XP_031807862.1	1590	1307.59	0.000185556	3.10496e-06
BICD2-XP_031807872.1	2457	2174.59	2974.04	29.9243
BICD2-XP_031807869.1	2547	2264.59	965.52	9.3288
BICD2-XP_031807877.1	2430	2147.59	361.438	3.68245
TKT-XP_031807884.1	1872	1589.59	13492	185.714
DCP1A-XP_031807892.1	1578	1295.59	285	4.81317
CACNA1D-XP_031807917.1	5697	5414.59	0	0
CACNA1D-XP_031807909.1	5646	5363.59	194.667	0.794127
CACNA1D-XP_031807900.1	5697	5414.59	0.000374435	1.51309e-06
CACNA1D-XP_031807924.1	5646	5363.59	24.3329	0.0992639
CHDH-XP_031807930.1	1770	1487.59	411	6.04523
IL17RB-[exception=unclassified-translation-discrepancy	1833	1550.59	253	3.57008
ACTR8-XP_031807940.1	1449	1166.59	805	15.0984
SELENOK-[transl_except=(pos:271..273,aa:Sec)	282	50.9018	169	72.6452
SELENOK-[transl_except=(pos:271..273,aa:Sec)_1	282	50.9018	169	72.6452
CACNA2D3-XP_031807987.1	3276	2993.59	0	0
CACNA2D3-XP_031807966.1	2859	2576.59	0	0
CACNA2D3-XP_031807970.1	2841	2558.59	0	0
CACNA2D3-XP_031807979.1	2742	2459.59	8	0.0711674
CACNA2D3-XP_031807976.1	2820	2537.59	0	0
LRTM1-XP_031805007.1	1221	938.588	1	0.0233119
WNT5A-XP_031808016.1	1149	866.588	253	6.38795
ERC2-[exception=unclassified-translation-discrepancy	2868	2585.59	3	0.0253872
LOC116422783-XP_031818120.1	2106	1823.59	0	0
CCDC66-XP_031808093.1	3093	2810.59	768.51	5.98282
CCDC66-XP_031808100.1	3084	2801.59	77.3176	0.603848
CCDC66-XP_031808083.1	2991	2708.59	0	0
CCDC66-XP_031808106.1	2991	2708.59	0	0
CCDC66-XP_031808112.1	2991	2708.59	0	0
CCDC66-XP_031808118.1	2991	2708.59	0	0
CCDC66-XP_031808087.1	2988	2705.59	127.172	1.02845
CCDC66-XP_031808126.1	2355	2072.59	0	0
TASOR-XP_031808064.1	4668	4385.59	245.851	1.22659
TASOR-XP_031808060.1	4149	3866.59	144.453	0.817434
TASOR-XP_031808052.1	4152	3869.59	0	0
TASOR-XP_031808041.1	4503	4220.59	959.229	4.97282
TASOR-XP_031808034.1	4563	4280.59	1.49e-07	7.61615e-10
TASOR-XP_031808073.1	4563	4280.59	1.49e-07	7.61615e-10
TASOR-XP_031808069.1	4599	4316.59	1327.47	6.72878
ARHGEF3-XP_031808135.1	1665	1382.59	64.4144	1.0194
ARHGEF3-XP_031808147.1	1569	1286.59	67.9731	1.15598
ARHGEF3-XP_031808140.1	1569	1286.59	782.612	13.3095
ARHGEF3-XP_031808150.1	1524	1241.59	0	0
IL17RD-[exception=unclassified-translation-discrepancy	2175	1892.59	71	0.820835
HESX1-XP_003762700.2	570	293.383	0	0
MYD88-XP_023354141.2	921	638.694	919	31.483
OXSR1-XP_031808204.1	1599	1316.59	1554.31	25.8311
OXSR1-XP_031808197.1	1401	1118.59	5.68599	0.111222
LOC100927240-XP_003762697.1	1659	1376.59	11	0.174841
LOC100926983-XP_023354138.1	1824	1541.59	9	0.12774
LOC100926983-XP_031808218.1	1788	1505.59	0	0
LOC100926983-XP_031808222.1	1683	1400.59	0	0
XIRP1-XP_031808232.1	6459	6176.59	502	1.77831
XIRP1-XP_031808238.1	4137	3854.59	0	0
CSRNP1-XP_031808249.1	1668	1385.59	464.5	7.33508
CSRNP1-XP_031808259.1	1668	1385.59	464.5	7.33508
TTC21A-XP_031808275.1	3942	3659.59	2.09814	0.0125446
TTC21A-XP_031808282.1	3942	3659.59	2.09814	0.0125446
TTC21A-XP_031808268.1	3945	3662.59	0.803723	0.00480145
GORASP1-XP_031808304.1	1245	962.588	462	10.5016
WDR48-XP_031808289.1	2115	1832.59	1422	16.9781
WDR48-XP_031808296.1	1905	1622.59	0	0
SCN11A-XP_031808311.1	5484	5201.59	0.033938	0.000142759
SCN11A-XP_031808318.1	5466	5183.59	1.96606	0.0082989
SCN10A-XP_031808329.1	6018	5735.59	0.396267	0.00151169
SCN10A-XP_031808336.1	6006	5723.59	4.60373	0.0175993
LOC100925158-XP_031808347.1	5946	5663.59	3.14713	0.0121584
LOC100925158-XP_031808354.1	5943	5660.59	5.85287	0.0226236
EXOG-XP_031808360.1	1101	818.588	192	5.13203
EPM2AIP1-XP_031818209.1	2265	1982.59	882	9.73396
MLH1-XP_031808368.1	2223	1940.59	619	6.97928
LRRFIP2-XP_012399385.1	1203	920.588	981.909	23.3378
LRRFIP2-XP_023354248.1	1305	1022.59	59.9486	1.28272
LRRFIP2-XP_023354246.1	1398	1115.59	198.604	3.89527
LRRFIP2-XP_031808475.1	1275	992.588	602.331	13.2776
LRRFIP2-XP_023354247.1	1377	1094.59	3.21003	0.0641671
LRRFIP2-XP_023354245.1	1470	1187.59	3.50269e-05	6.45341e-07
LRRFIP2-XP_031808412.1	2052	1769.59	0	0
LRRFIP2-XP_031808459.1	1407	1124.59	0	0
LRRFIP2-XP_031808443.1	1479	1196.59	0	0
LRRFIP2-XP_031808495.1	1512	1229.59	73.8298	1.31379
LRRFIP2-XP_031808489.1	1899	1616.59	54.8043	0.741769
LRRFIP2-XP_023354249.1	2109	1826.59	0	0
LRRFIP2-XP_031808429.1	1950	1667.59	0	0
LRRFIP2-XP_031808380.1	2115	1832.59	0	0
LRRFIP2-XP_031808437.1	1893	1610.59	142.343	1.93377
LRRFIP2-XP_031808418.1	1986	1703.59	0	0
LRRFIP2-XP_031808392.1	2088	1805.59	0.0201161	0.000243769
LRRFIP2-XP_031808424.1	1965	1682.59	0	0
LRRFIP2-XP_031808398.1	2067	1784.59	0	0
LRRFIP2-XP_031808403.1	2058	1775.59	0	0
LRRFIP2-XP_031808375.1	2160	1877.59	0	0
GOLGA4-XP_031808511.1	6447	6164.59	2415.24	8.57254
GOLGA4-XP_031808505.1	6453	6170.59	6.42696	0.0227894
GOLGA4-XP_031808518.1	6432	6149.59	0	0
GOLGA4-XP_031808524.1	6354	6071.59	3059.43	11.0253
GOLGA4-XP_031808529.1	6288	6005.59	347.902	1.26752
