target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1914.14	741.205	9.13842
LOC100919053-XP_031807022.1	2058	1788.14	0	0
LOC116420914-XP_031805011.1	1593	1323.14	34.1843	0.609715
LOC105749646-XP_031805012.1	1578	1308.14	9.24312	0.166752
LOC100918791-XP_031807025.1	2166	1896.14	256.028	3.18656
LOC116421482-XP_031807034.1	1059	789.142	9.07459	0.27138
LOC100922713-XP_031807030.1	1872	1602.14	475.581	7.00536
LOC111718993-XP_031805013.1	951	681.2	28.5299	0.988398
LOC100913756-XP_031807044.1	1467	1197.14	45.7865	0.902607
LOC105749010-XP_031805014.1	2418	2148.14	318.715	3.50143
LOC105749000-XP_031807053.1	1365	1095.14	112.967	2.43439
NUF2-XP_023354161.1	1383	1113.14	24.5	0.519424
NUF2-XP_031807063.1	1383	1113.14	24.5	0.519424
NUF2-XP_031807069.1	1383	1113.14	24.5	0.519424
NUF2-XP_003762728.1	1383	1113.14	24.5	0.519424
LOC111719491-XP_031805015.1	1551	1281.14	18.3115	0.337314
CHP2-XP_031807085.1	588	322.305	113.688	8.32447
BET1-XP_031807107.1	351	110.094	266	57.0195
LOC116421488-XP_031807092.1	1320	1050.14	80	1.79783
LOC100920799-XP_023354436.1	222	37.4393	488.091	307.666
LOC100920799-XP_031807137.1	222	37.4393	488.091	307.666
LOC100920799-XP_012399608.1	222	37.4393	488.091	307.666
LOC100920799-XP_031807117.1	252	44.4478	47.7278	25.3412
GNGT1-XP_003763123.1	225	38.3839	5	3.07417
TFPI2-XP_031805017.1	1227	957.142	373	9.19685
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1134.14	1	0.0208084
LOC116420915-XP_031805018.1	597	330.947	4	0.285238
VPS50-[exception=unclassified-translation-discrepancy	2697	2427.14	1783	17.3366
HEPACAM2-XP_031805020.1	1176	906.142	1	0.0260442
UBP1-XP_031807200.1	1557	1287.14	0	0
UBP1-XP_031807193.1	1578	1308.14	81.0843	1.46281
UBP1-XP_031807183.1	1665	1395.14	17.6165	0.297994
UBP1-XP_031807166.1	1686	1416.14	16.3162	0.271906
UBP1-XP_031807177.1	1668	1398.14	41.3803	0.698472
UBP1-XP_031807161.1	1686	1416.14	38.1865	0.63637
UBP1-XP_031807156.1	1689	1419.14	43.3444	0.720799
UBP1-XP_031807188.1	1584	1314.14	0	0
UBP1-XP_031807206.1	1425	1155.14	221.036	4.51579
UBP1-XP_031807214.1	1425	1155.14	221.036	4.51579
CLASP2-XP_031805021.1	5196	4926.14	3494	16.7387
PDCD6IP-XP_031807222.1	2634	2364.14	6007	59.964
LOC116420917-XP_031805022.1	1497	1227.14	138	2.65394
ARPP21-XP_031807240.1	2508	2238.14	0	0
ARPP21-XP_031807287.1	2508	2238.14	0	0
ARPP21-XP_031807248.1	2505	2235.14	0	0
ARPP21-XP_031807263.1	2412	2142.14	0	0
ARPP21-XP_031807268.1	2409	2139.14	0	0
ARPP21-XP_031807255.1	2448	2178.14	0	0
ARPP21-XP_031807323.1	2445	2175.14	0	0
ARPP21-XP_031807272.1	2406	2136.14	0	0
ARPP21-XP_031807317.1	2403	2133.14	0	0
ARPP21-XP_031807294.1	2307	2037.14	0	0
ARPP21-XP_031807281.1	2346	2076.14	12.5848	0.143052
ARPP21-XP_031807333.1	2343	2073.14	0	0
ARPP21-XP_031807301.1	2247	1977.14	0	0
ARPP21-XP_031807307.1	861	591.387	4.04779	0.16153
ARPP21-XP_031807314.1	270	49.0112	1.36745	0.65845
STAC-XP_031807346.1	1233	963.142	208.554	5.11016
STAC-XP_023354287.2	1329	1059.14	43.4462	0.968065
LOC116421873-XP_031811797.1	1311	1041.14	7	0.15867
DCLK3-XP_031812819.1	2373	2103.14	0	0
TRANK1-[exception=unclassified-translation-discrepancy	9264	8994.14	164	0.430319
LOC116421506-XP_031807355.1	471	212.605	4	0.444009
IPPK-XP_031814412.1	1521	1251.14	225	4.24407
CENPP-XP_031815278.1	1203	933.142	30	0.758718
ECM2-XP_031807365.1	1704	1434.14	982.651	16.1701
ECM2-XP_031807375.1	1671	1401.14	1895.12	31.9199
ECM2-XP_031807379.1	1638	1368.14	3132.22	54.0292
ASPN-XP_031807401.1	1128	858.142	933	25.6584
ASPN-XP_031807404.1	1128	858.142	933	25.6584
ASPN-XP_031807409.1	1128	858.142	933	25.6584
OMD-XP_031807395.1	1248	978.142	229	5.5251
OGN-XP_031807418.1	858	588.387	682.528	27.3756
OGN-XP_031807422.1	858	588.387	682.528	27.3756
OGN-XP_031807425.1	855	585.427	96.9437	3.90799
NOL8-[exception=unclassified-translation-discrepancy	3276	3006.14	723	5.67591
IARS1-XP_031807429.1	3786	3516.14	1047.5	7.03063
IARS1-XP_031807435.1	3786	3516.14	1047.5	7.03063
LOC111719609-XP_031807440.1	420	167.239	0	0
ADCYAP1R1-XP_031807462.1	1461	1191.14	0.000782548	1.55044e-05
ADCYAP1R1-XP_031807453.1	1545	1275.14	47.7216	0.883207
ADCYAP1R1-XP_031807474.1	1353	1083.14	2.49409e-05	5.43417e-07
ADCYAP1R1-XP_031807469.1	1437	1167.14	6.27764	0.126934
LOC116422491-XP_031817022.1	2364	2094.14	13225	149.038
MINDY4-XP_031807488.1	2313	2043.14	389.329	4.49702
MINDY4-XP_031807481.1	2583	2313.14	48.6715	0.496568
MINDY4-XP_031807493.1	2223	1953.14	0	0
LOC100932343-XP_031817646.1	1689	1419.14	7	0.116407
GARS1-XP_031818549.1	1809	1539.14	8756	134.256
CTDSPL-XP_031819551.1	1572	1302.14	1797	32.5684
VILL-[exception=unclassified-translation-discrepancy	3288	3018.14	59	0.461338
PLCD1-XP_031807515.1	2250	1980.14	1439.18	17.1524
PLCD1-XP_031807506.1	2316	2046.14	65.821	0.759163
DLEC1-XP_031821137.1	5805	5535.14	298	1.27056
ACAA1-XP_031807518.1	1287	1017.14	1803	41.8332
HERPUD2-XP_031807533.1	1224	954.142	1666.42	41.2171
HERPUD2-XP_031807528.1	1248	978.142	69.5833	1.67884
SEPTIN7-XP_031807549.1	1314	1044.14	668.367	15.1064
SEPTIN7-XP_031807545.1	1317	1047.14	3884.23	87.54
SEPTIN7-XP_023354303.2	1260	990.142	2805.4	66.8658
EEPD1-XP_031807569.1	1710	1440.14	1912	31.3321
KIAA0895-XP_031824478.1	1788	1518.14	130	2.02087
ANLN-[partial=5'	2415	2145.14	135	1.4852
AOAH-[exception=unclassified-translation-discrepancy	1536	1266.14	646	12.0408
ELMO1-[exception=annotated-by-transcript-or-proteomic-data	1536	1266.14	2913	54.2956
GPR141-XP_031807590.1	873	603.338	24	0.938766
STK17A-[exception=unclassified-translation-discrepancy	1176	906.142	581	15.1317
HECW1-XP_031807612.1	4890	4620.14	193	0.985845
MRPL32-XP_031807628.1	564	299.27	611	48.1819
PSMA2-XP_031807617.1	705	436.566	1434	77.5185
C1H7orf25-XP_031807639.1	1269	999.142	119	2.81078
C1H7orf25-XP_031807645.1	1269	999.142	119	2.81078
C1H7orf25-XP_031807649.1	1269	999.142	119	2.81078
GLI3-XP_003762705.2	4752	4482.14	898	4.72822
INHBA-XP_031807671.1	1287	1017.14	84	1.94897
SUGCT-XP_031807690.1	1224	954.142	35.1137	0.868502
SUGCT-XP_031807685.1	1320	1050.14	127.886	2.87397
MPLKIP-XP_031807700.1	468	209.876	333	37.4445
CDK13-XP_031817463.1	4209	3939.14	3214	19.2553
RALA-XP_031807711.1	621	354.205	218.75	14.5747
RALA-XP_031807722.1	621	354.205	218.75	14.5747
RALA-XP_031807730.1	621	354.205	218.75	14.5747
RALA-XP_003762678.1	621	354.205	218.75	14.5747
YAE1-XP_023354123.1	684	415.801	111	6.30005
VPS41-XP_031807770.1	2562	2292.14	829.852	8.54408
VPS41-XP_031807758.1	2679	2409.14	22.8809	0.224139
VPS41-XP_031807767.1	2589	2319.14	10.2675	0.104483
AMPH-XP_031807781.1	2067	1797.14	0	0
AMPH-XP_031807791.1	1956	1686.14	147	2.05745
LOC100935654-[exception=rearrangement-required-for-product	411	159.568	6	0.887387
LOC100935656-[exception=rearrangement-required-for-product	549	284.858	10	0.828474
LOC116422697-[exception=rearrangement-required-for-product	543	279.182	0	0
LOC116422737-[exception=rearrangement-required-for-product	615	348.417	0	0
LOC116422756-[exception=rearrangement-required-for-product	537	273.533	1	0.0862774
LOC100934073-XP_031817883.1	1020	750.142	55	1.73032
STARD3NL-XP_023354416.1	708	439.544	219.667	11.7942
STARD3NL-XP_031807810.1	708	439.544	219.667	11.7942
STARD3NL-XP_031807815.1	708	439.544	219.667	11.7942
EPDR1-XP_031807826.1	1035	765.142	4715	145.427
SFRP4-XP_031807837.1	1278	1008.14	3497	81.8617
NME8-XP_031807856.1	1956	1686.14	0	0
NME8-XP_031807850.1	1971	1701.14	0	0
NME8-XP_031807866.1	1575	1305.14	125.773	2.27424
NME8-XP_031807862.1	1590	1320.14	0.00047876	8.55862e-06
BICD2-XP_031807872.1	2457	2187.14	3328.27	35.9127
BICD2-XP_031807869.1	2547	2277.14	630.153	6.53074
BICD2-XP_031807877.1	2430	2160.14	321.58	3.51329
TKT-XP_031807884.1	1872	1602.14	10980	161.736
DCP1A-XP_031807892.1	1578	1308.14	241	4.34779
CACNA1D-XP_031807917.1	5697	5427.14	0	0
CACNA1D-XP_031807909.1	5646	5376.14	167	0.733082
CACNA1D-XP_031807900.1	5697	5427.14	0	0
CACNA1D-XP_031807924.1	5646	5376.14	0	0
CHDH-XP_031807930.1	1770	1500.14	294	4.62511
IL17RB-[exception=unclassified-translation-discrepancy	1833	1563.14	200	3.01952
ACTR8-XP_031807940.1	1449	1179.14	712	14.2502
SELENOK-[transl_except=(pos:271..273,aa:Sec)	282	56.6052	195	81.2989
SELENOK-[transl_except=(pos:271..273,aa:Sec)_1	282	56.6052	195	81.2989
CACNA2D3-XP_031807987.1	3276	3006.14	0	0
CACNA2D3-XP_031807966.1	2859	2589.14	5.70507e-07	5.2001e-09
CACNA2D3-XP_031807970.1	2841	2571.14	0.00116094	1.06559e-05
CACNA2D3-XP_031807979.1	2742	2472.14	0	0
CACNA2D3-XP_031807976.1	2820	2550.14	8.99884	0.0832777
LRTM1-XP_031805007.1	1221	951.142	1	0.024812
WNT5A-XP_031808016.1	1149	879.142	247	6.63048
ERC2-[exception=unclassified-translation-discrepancy	2868	2598.14	1	0.0090833
LOC116422783-XP_031818120.1	2106	1836.14	0	0
CCDC66-XP_031808093.1	3093	2823.14	453.97	3.79491
CCDC66-XP_031808100.1	3084	2814.14	251.952	2.1129
CCDC66-XP_031808083.1	2991	2721.14	2.58335e-06	2.24046e-08
CCDC66-XP_031808106.1	2991	2721.14	2.58335e-06	2.24046e-08
CCDC66-XP_031808112.1	2991	2721.14	2.58335e-06	2.24046e-08
CCDC66-XP_031808118.1	2991	2721.14	2.58335e-06	2.24046e-08
CCDC66-XP_031808087.1	2988	2718.14	91.6387	0.795634
CCDC66-XP_031808126.1	2355	2085.14	14.4389	0.163419
TASOR-XP_031808064.1	4668	4398.14	208.477	1.11865
TASOR-XP_031808060.1	4149	3879.14	186.185	1.1327
TASOR-XP_031808052.1	4152	3882.14	0	0
TASOR-XP_031808041.1	4503	4233.14	919.483	5.12611
TASOR-XP_031808034.1	4563	4293.14	0	0
TASOR-XP_031808073.1	4563	4293.14	0	0
TASOR-XP_031808069.1	4599	4329.14	1341.86	7.31493
ARHGEF3-XP_031808135.1	1665	1395.14	76.4495	1.29319
ARHGEF3-XP_031808147.1	1569	1299.14	62.0167	1.12657
ARHGEF3-XP_031808140.1	1569	1299.14	863.534	15.6866
ARHGEF3-XP_031808150.1	1524	1254.14	0	0
IL17RD-[exception=unclassified-translation-discrepancy	2175	1905.14	52	0.644144
HESX1-XP_003762700.2	570	305	0	0
MYD88-XP_023354141.2	921	651.245	1273	46.1308
OXSR1-XP_031808204.1	1599	1329.14	1353.17	24.0263
OXSR1-XP_031808197.1	1401	1131.14	4.83008	0.100773
LOC100927240-XP_003762697.1	1659	1389.14	13	0.220853
LOC100926983-XP_023354138.1	1824	1554.14	0	0
LOC100926983-XP_031808218.1	1788	1518.14	2	0.0310903
LOC100926983-XP_031808222.1	1683	1413.14	0	0
XIRP1-XP_031808232.1	6459	6189.14	218	0.831252
XIRP1-XP_031808238.1	4137	3867.14	0	0
CSRNP1-XP_031808249.1	1668	1398.14	476.5	8.043
CSRNP1-XP_031808259.1	1668	1398.14	476.5	8.043
TTC21A-XP_031808275.1	3942	3672.14	0	0
TTC21A-XP_031808282.1	3942	3672.14	0	0
TTC21A-XP_031808268.1	3945	3675.14	8	0.0513715
GORASP1-XP_031808304.1	1245	975.142	424	10.2614
WDR48-XP_031808289.1	2115	1845.14	1217	15.5657
WDR48-XP_031808296.1	1905	1635.14	2.16109e-06	3.11906e-08
SCN11A-XP_031808311.1	5484	5214.14	0.022395	0.000101362
SCN11A-XP_031808318.1	5466	5196.14	0.977605	0.00444006
SCN10A-XP_031808329.1	6018	5748.14	0.463092	0.00190128
SCN10A-XP_031808336.1	6006	5736.14	4.53691	0.0186658
LOC100925158-XP_031808347.1	5946	5676.14	2.87642	0.0119593
LOC100925158-XP_031808354.1	5943	5673.14	5.12358	0.0213136
EXOG-XP_031808360.1	1101	831.142	201	5.70726
EPM2AIP1-XP_031818209.1	2265	1995.14	862	10.1962
MLH1-XP_031808368.1	2223	1953.14	617	7.45518
LRRFIP2-XP_012399385.1	1203	933.142	1298.95	32.8513
LRRFIP2-XP_023354248.1	1305	1035.14	3.38	0.0770591
LRRFIP2-XP_023354246.1	1398	1128.14	2.23115	0.0466736
LRRFIP2-XP_031808475.1	1275	1005.14	213.525	5.01335
LRRFIP2-XP_023354247.1	1377	1107.14	301.632	6.42955
LRRFIP2-XP_023354245.1	1470	1200.14	0.054343	0.00106861
LRRFIP2-XP_031808412.1	2052	1782.14	132.283	1.75173
LRRFIP2-XP_031808459.1	1407	1137.14	0	0
LRRFIP2-XP_031808443.1	1479	1209.14	0	0
LRRFIP2-XP_031808495.1	1512	1242.14	44.3802	0.843189
LRRFIP2-XP_031808489.1	1899	1629.14	13.3027	0.192702
LRRFIP2-XP_023354249.1	2109	1839.14	66.6558	0.855321
LRRFIP2-XP_031808429.1	1950	1680.14	0	0
LRRFIP2-XP_031808380.1	2115	1845.14	0	0
LRRFIP2-XP_031808437.1	1893	1623.14	64.6418	0.939861
LRRFIP2-XP_031808418.1	1986	1716.14	4.56718e-07	6.28061e-09
LRRFIP2-XP_031808392.1	2088	1818.14	1.52995e-06	1.98589e-08
LRRFIP2-XP_031808424.1	1965	1695.14	0.00343229	4.77842e-05
LRRFIP2-XP_031808398.1	2067	1797.14	0	0
LRRFIP2-XP_031808403.1	2058	1788.14	36.9566	0.487749
LRRFIP2-XP_031808375.1	2160	1890.14	0	0
GOLGA4-XP_031808511.1	6447	6177.14	1415.66	5.40851
GOLGA4-XP_031808505.1	6453	6183.14	99.1751	0.37853
GOLGA4-XP_031808518.1	6432	6162.14	0	0
GOLGA4-XP_031808524.1	6354	6084.14	2798.55	10.8553
GOLGA4-XP_031808529.1	6288	6018.14	407.613	1.59842
GOLGA4-XP_031808537.1	6084	5814.14	0	0
ITGA9-XP_031818319.1	3231	2961.14	882	7.02936
NEUROD6-XP_003762684.1	1014	744.142	0	0
ITPRID1-XP_031808547.1	3252	2982.14	3	0.023741
PPP1R17-XP_031808553.1	468	209.876	0	0
PDE1C-XP_031808575.1	2094	1824.14	31.8472	0.412021
PDE1C-XP_031808613.1	1890	1620.14	33.2368	0.484142
PDE1C-XP_031808569.1	2121	1851.14	29.7545	0.379333
PDE1C-XP_031808644.1	1782	1512.14	0	0
PDE1C-XP_031808582.1	1965	1695.14	547.895	7.62777
PDE1C-XP_031808621.1	1692	1422.14	0	0
PDE1C-XP_031808588.1	1923	1653.14	0	0
PDE1C-XP_031808636.1	1662	1392.14	0	0
PDE1C-XP_031808602.1	1893	1623.14	0	0
PDE1C-XP_031808627.1	1665	1395.14	0	0
PDE1C-XP_031808596.1	1896	1626.14	12.2667	0.178023
LSM5-XP_031808649.1	276	51.8969	240	109.138
AVL9-XP_031808659.1	1944	1674.14	529	7.4571
AVL9-XP_031808664.1	1695	1425.14	7.25021e-06	1.2006e-07
KBTBD2-XP_031808673.1	1872	1602.14	533	7.85114
LOC116422812-XP_031818407.1	1422	1152.14	2	0.0409667
LOC100929045-XP_031808680.1	6285	6015.14	0	0
LOC100929045-XP_031808698.1	6186	5916.14	1.38977e-07	5.54383e-10
LOC100929045-XP_031808691.1	6186	5916.14	0	0
LOC100929045-XP_031808719.1	6087	5817.14	14	0.0567969
LOC100929045-XP_031808712.1	6183	5913.14	0	0
LOC100929045-XP_031808703.1	6183	5913.14	0	0
LOC100929045-XP_031808687.1	6189	5919.14	0	0
RP9-XP_031808753.1	636	368.829	550	35.192
FKBP9-XP_031808770.1	1728	1458.14	4893	79.1921
NT5C3A-XP_031808773.1	894	624.266	338	12.7777
NT5C3A-XP_031808781.1	894	624.266	338	12.7777
BBS9-XP_031808796.1	2664	2394.14	0	0
BBS9-XP_031808804.1	2649	2379.14	796.487	7.90069
BBS9-XP_031808811.1	2535	2265.14	36.9506	0.384976
BBS9-XP_031808820.1	2376	2106.14	13.5619	0.151964
BMPER-XP_031808840.1	2061	1791.14	18	0.237164
LOC100929162-XP_031818504.1	828	558.56	0	0
NPSR1-XP_003762366.1	1113	843.142	0	0
NPSR1-XP_012398985.1	915	645.245	0	0
DPY19L1-XP_031808861.1	2262	1992.14	1140	13.5049
LOC100921232-XP_031808881.1	2442	2172.14	1.99989	0.0217282
LOC100921232-XP_031808874.1	2463	2193.14	5.47067e-05	5.88682e-07
LOC100921232-XP_031808884.1	2463	2193.14	5.47067e-05	5.88682e-07
TBX20-XP_003762367.1	1356	1086.14	199.326	4.33095
TBX20-XP_031808890.1	1497	1227.14	13.6743	0.262976
APPL1-XP_031808915.1	2130	1860.14	1706	21.6441
ASB14-XP_012398992.2	1764	1494.14	37	0.584409
DNAH12-XP_023353850.1	11652	11382.1	64.6985	0.134146
DNAH12-XP_031808945.1	11901	11631.1	251.651	0.510602
DNAH12-XP_031808953.1	11901	11631.1	251.651	0.510602
DNAH12-XP_031808959.1	6768	6498.14	0	0
PDE12-XP_031808970.1	1875	1605.14	1114	16.3787
ARF4-XP_003762368.1	543	279.182	3587	303.215
DENND6A-XP_031808996.1	1860	1590.14	1541.22	22.8736
SLMAP-XP_031809004.1	2373	2103.14	315.728	3.54284
SLMAP-XP_031809022.1	2250	1980.14	614.508	7.32382
SLMAP-XP_031809013.1	2292	2022.14	242.457	2.82963
SLMAP-XP_031809032.1	2169	1899.14	1.91067e-08	2.37429e-10
SLMAP-XP_031809008.1	2364	2094.14	1949.31	21.9675
FLNB-XP_031809041.1	7902	7632.14	1080.24	3.34027
FLNB-XP_031809051.1	7869	7599.14	486.259	1.51011
FLNB-XP_031809058.1	7830	7560.14	2250.33	7.02463
FLNB-XP_031809079.1	7809	7539.14	2549.14	7.97954
FLNB-XP_031809064.1	7776	7506.14	1146.77	3.60549
FLNB-XP_031809072.1	7737	7467.14	5358.34	16.9349
LOC111719547-XP_031816585.1	594	328.091	0	0
DNASE1L3-XP_023354368.1	945	675.2	945	33.0298
ABHD6-XP_031809098.1	1014	744.142	281	8.91163
RPP14-XP_031809115.1	462	204.372	160	18.4759
RPP14-XP_023354371.1	399	149.417	0	0
RPP14-XP_023354372.1	399	149.417	0	0
RPP14-XP_023354373.1	399	149.417	0	0
RPP14-XP_031809145.1	399	149.417	0	0
RPP14-XP_031809154.1	399	149.417	0	0
RPP14-XP_012399529.1	399	149.417	0	0
HTD2-XP_023354370.1	534	270.69	220	19.1804
PXK-XP_031809168.1	1620	1350.14	18.6907	0.326702
PXK-XP_031809172.1	1560	1290.14	0	0
PXK-XP_031809176.1	1557	1287.14	0	0
PXK-XP_031809161.1	1722	1452.14	533.483	8.66998
PXK-XP_031809165.1	1719	1449.14	991.833	16.1523
PXK-XP_031809185.1	1548	1278.14	0	0
PXK-XP_031809196.1	1548	1278.14	0	0
PXK-XP_031809207.1	1545	1275.14	17.9967	0.333074
PXK-XP_031809214.1	1545	1275.14	17.9967	0.333074
PXK-XP_031809201.1	1545	1275.14	0	0
PXK-XP_031809222.1	1473	1203.14	0	0
PDHB-XP_031809225.1	1086	816.142	2165	62.6035
KCTD6-XP_003763005.1	714	445.471	282	14.9395
ACOX2-XP_031809232.1	2037	1767.14	430	5.74254
FAM107A-XP_031809263.1	669	400.999	218.977	12.8873
FAM107A-XP_031809274.1	495	234.443	0	0
FAM107A-XP_012399530.1	567	302.144	4.02259	0.314195
FAM3D-XP_023353851.1	678	409.877	0	0
FAM3D-XP_012398995.1	678	409.877	0	0
