Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Gracilinanus_agilis
14	1	0.874	20.203	1.000	3.280	0.0922	Gracilinanus_agilis
50	1	0.000	15.325	1.000	5.344	0.0316	Gracilinanus_agilis
113	1	0.611	15.928	1.000	3.652	0.0759	Gracilinanus_agilis
274	1	0.000	13.968	1.000	3.717	0.0733	Gracilinanus_agilis
305	1	0.931	22.869	1.000	3.262	0.0930	Gracilinanus_agilis
431	1	0.000	23.872	1.000	6.032	0.0222	Gracilinanus_agilis
437	1	2.966	37.747	1.000	4.874	0.0402	Gracilinanus_agilis
438	1	0.000	16.477	1.000	4.411	0.0511	Gracilinanus_agilis
444	1	1.128	23.693	1.000	3.425	0.0854	Gracilinanus_agilis
