Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Sminthopsis_crassicaudata
35	1	0.605	48.975	1.000	5.706	0.0262	Sminthopsis_crassicaudata
60	1	0.000	31.638	1.000	5.500	0.0291	Sminthopsis_crassicaudata
89	1	0.000	20.041	1.000	3.244	0.0939	Sminthopsis_crassicaudata
99	1	0.000	27.792	1.000	6.278	0.0196	Sminthopsis_crassicaudata
221	1	0.909	26.150	1.000	3.964	0.0645	Sminthopsis_crassicaudata
318	1	0.000	25.669	1.000	5.279	0.0327	Sminthopsis_crassicaudata
327	1	0.000	50.023	1.000	7.494	0.0105	Sminthopsis_crassicaudata
351	1	2.039	60.988	1.000	3.626	0.0769	Sminthopsis_crassicaudata
385	1	0.000	56.196	1.000	5.649	0.0270	Sminthopsis_crassicaudata
433	1	0.629	23.886	1.000	4.410	0.0512	Sminthopsis_crassicaudata
547	1	0.000	26.501	1.000	6.942	0.0139	Sminthopsis_crassicaudata
596	1	0.928	22.506	1.000	3.428	0.0853	Sminthopsis_crassicaudata
