Codon	Partition	alpha	beta_plus	p_plus	LRT	pValue	Species
							Pseudocheirus_occidentalis
38	1	0.000	5.531	1.000	3.851	0.0684	Pseudocheirus_occidentalis
58	1	0.000	18.255	1.000	7.879	0.0086	Pseudocheirus_occidentalis
108	1	0.000	7.521	1.000	4.186	0.0574	Pseudocheirus_occidentalis
205	1	0.000	6.148	1.000	3.817	0.0696	Pseudocheirus_occidentalis
238	1	0.000	11.298	1.000	6.389	0.0185	Pseudocheirus_occidentalis
304	1	0.000	6.491	1.000	3.261	0.0931	Pseudocheirus_occidentalis
309	1	0.000	9.542	1.000	3.291	0.0916	Pseudocheirus_occidentalis
326	1	0.000	12.773	1.000	4.725	0.0435	Pseudocheirus_occidentalis
327	1	0.000	7.354	1.000	4.020	0.0626	Pseudocheirus_occidentalis
499	1	0.000	6.185	1.000	3.513	0.0816	Pseudocheirus_occidentalis
514	1	0.000	11.773	1.000	4.369	0.0523	Pseudocheirus_occidentalis
539	1	0.000	521.081	1.000	3.984	0.0638	Pseudocheirus_occidentalis
554	1	0.000	10000.000...	1.000	6.100	0.0214	Pseudocheirus_occidentalis
572	1	0.000	9.148	1.000	3.912	0.0662	Pseudocheirus_occidentalis
575	1	0.000	9.785	1.000	3.572	0.0791	Pseudocheirus_occidentalis
576	1	0.000	6.944	1.000	3.437	0.0849	Pseudocheirus_occidentalis
585	1	0.000	9.501	1.000	3.428	0.0853	Pseudocheirus_occidentalis
586	1	0.000	6.425	1.000	4.910	0.0395	Pseudocheirus_occidentalis
587	1	1.331	19.332	1.000	3.555	0.0798	Pseudocheirus_occidentalis
595	1	0.899	16.217	1.000	4.853	0.0407	Pseudocheirus_occidentalis
615	1	0.000	5.049	1.000	3.439	0.0848	Pseudocheirus_occidentalis
630	1	0.000	6.974	1.000	4.182	0.0576	Pseudocheirus_occidentalis
