target_id	length	eff_length	est_counts	tpm
LOC100919053-XP_023354218.1	2184	1926.89	652.301	10.7846
LOC100919053-XP_031807022.1	2058	1800.89	7.83933e-06	1.38677e-07
LOC116420914-XP_031805011.1	1593	1335.89	26.1543	0.623714
LOC105749646-XP_031805012.1	1578	1320.89	7.0749	0.170634
LOC100918791-XP_031807025.1	2166	1908.89	178.382	2.97703
LOC116421482-XP_031807034.1	1059	801.892	7	0.278097
LOC100922713-XP_031807030.1	1872	1614.89	448.29	8.84361
LOC111718993-XP_031805013.1	951	693.923	19.1017	0.876948
LOC100913756-XP_031807044.1	1467	1209.89	7.05009	0.185636
LOC105749010-XP_031805014.1	2418	2160.89	389.819	5.74703
LOC105749000-XP_031807053.1	1365	1107.89	3.13177	0.0900546
NUF2-XP_023354161.1	1383	1125.89	34.25	0.96912
NUF2-XP_031807063.1	1383	1125.89	34.25	0.96912
NUF2-XP_031807069.1	1383	1125.89	34.25	0.96912
NUF2-XP_003762728.1	1383	1125.89	34.25	0.96912
LOC111719491-XP_031805015.1	1551	1293.89	2	0.0492431
CHP2-XP_031807085.1	588	333.996	10	0.953831
BET1-XP_031807107.1	351	119.877	226	60.0601
LOC116421488-XP_031807092.1	1320	1062.89	58	1.73841
LOC100920799-XP_023354436.1	222	38.264	481.433	400.829
LOC100920799-XP_031807137.1	222	38.264	481.433	400.829
LOC100920799-XP_012399608.1	222	38.264	481.433	400.829
LOC100920799-XP_031807117.1	252	53.6497	52.7005	31.294
GNGT1-XP_003763123.1	225	39.7036	5	4.01193
TFPI2-XP_031805017.1	1227	969.892	79	2.59488
CALCR-[transl_except=(pos:1132..1134,aa:Other)	1404	1146.89	2	0.0555547
LOC116420915-XP_031805018.1	597	342.767	2	0.185885
VPS50-[exception=unclassified-translation-discrepancy	2697	2439.89	1231	16.0731
HEPACAM2-XP_031805020.1	1176	918.892	4	0.138678
UBP1-XP_031807200.1	1557	1299.89	0	0
UBP1-XP_031807193.1	1578	1320.89	69.6428	1.67966
