PROJECTION	XM_031966262_1.1	I
PROJECTION	XM_023503251_2.1	I
PROJECTION	XM_031966120_1.1	PI
PROJECTION	XM_031964841_1.1	I
PROJECTION	XM_031936974_1.1	I
PROJECTION	XM_003769082_4.1	I
PROJECTION	XM_031937034_1.1	I
PROJECTION	XM_031964763_1.1	I
PROJECTION	XM_031968000_1.1	I
PROJECTION	XM_031966955_1.1	I
PROJECTION	XM_031969185_1.1	I
PROJECTION	XM_031966330_1.1	I
PROJECTION	XM_031967543_1.1	I
PROJECTION	XM_023502483_2.1	I
PROJECTION	XM_031937498_1.1	I
PROJECTION	XM_031937124_1.1	I
PROJECTION	XM_031937626_1.1	I
PROJECTION	XM_031966434_1.1	I
PROJECTION	XM_031966031_1.1	I
PROJECTION	XM_012548547_3.1	I
PROJECTION	XM_031966789_1.1	I
PROJECTION	XM_031964977_1.1	UL
PROJECTION	XM_031937126_1.1	I
PROJECTION	XM_031964460_1.1	M
PROJECTION	XM_012549511_2.1	I
PROJECTION	XM_031964991_1.1	I
PROJECTION	XM_031937359_1.1	I
PROJECTION	XM_031969278_1.1	I
PROJECTION	XM_031966585_1.1	UL
PROJECTION	XM_031964772_1.1	I
PROJECTION	XM_031966283_1.1	UL
PROJECTION	XM_031966029_1.1	I
PROJECTION	XM_031966948_1.1	I
PROJECTION	XM_003768790_4.1	I
PROJECTION	XM_031969035_1.1	I
PROJECTION	XM_031969036_1.1	I
PROJECTION	XM_031966863_1.1	I
PROJECTION	XM_031965497_1.1	I
PROJECTION	XM_031967432_1.1	I
PROJECTION	XM_031965955_1.1	PI
PROJECTION	XM_031969275_1.1	PI
PROJECTION	XM_031937001_1.1	I
PROJECTION	XM_031968491_1.1	UL
PROJECTION	XM_031967374_1.1	I
PROJECTION	XM_031966964_1.1	I
PROJECTION	XM_031967305_1.1	I
PROJECTION	XM_031965817_1.1	I
PROJECTION	XM_031965021_1.1	I
PROJECTION	XM_031966936_1.1	I
PROJECTION	XM_031968273_1.1	I
PROJECTION	XM_031964441_1.1	I
PROJECTION	XM_031968130_1.1	I
PROJECTION	XM_031967137_1.1	I
PROJECTION	XM_023502840_2.1	I
PROJECTION	XM_023503072_2.1	I
PROJECTION	XM_031964671_1.1	I
PROJECTION	XM_031937243_1.1	I
PROJECTION	XM_003770178_3.1	I
PROJECTION	XM_031967154_1.1	I
PROJECTION	XM_023503574_2.1	I
PROJECTION	XM_012547653_2.1	UL
PROJECTION	XM_031965580_1.1	I
PROJECTION	XM_031968103_1.1	PI
PROJECTION	XM_031965740_1.1	I
PROJECTION	XM_031966779_1.1	I
PROJECTION	XM_031966528_1.1	I
PROJECTION	XM_031966335_1.1	I
PROJECTION	XM_023502689_2.1	I
PROJECTION	XM_031936837_1.1	I
PROJECTION	XM_031964864_1.1	I
PROJECTION	XM_031965432_1.1	PI
PROJECTION	XM_012548419_3.1	I
PROJECTION	XM_031967795_1.1	PI
PROJECTION	XM_031965663_1.1	I
PROJECTION	XM_031968152_1.1	PI
PROJECTION	XM_031968322_1.1	I
PROJECTION	XM_012548363_3.1	I
PROJECTION	XM_031965332_1.1	PI
PROJECTION	XM_003768377_4.1	I
PROJECTION	XM_003769351_4.1	I
PROJECTION	XM_012548930_3.1	PI
PROJECTION	XM_012548942_2.1	I
PROJECTION	XM_031965116_1.1	UL
PROJECTION	XM_031965779_1.1	I
PROJECTION	XM_031968492_1.1	UL
PROJECTION	XM_012548489_3.1	I
PROJECTION	XM_031968074_1.1	M
PROJECTION	XM_012549356_3.1	I
PROJECTION	XM_031968750_1.1	M
PROJECTION	XM_031966711_1.1	UL
PROJECTION	XM_031965591_1.1	I
PROJECTION	XM_031968252_1.1	I
PROJECTION	XM_023503122_2.1	I
PROJECTION	XM_031965700_1.1	I
PROJECTION	XM_031937131_1.1	I
PROJECTION	XM_003768758_3.1	I
PROJECTION	XM_031964415_1.1	PI
PROJECTION	XM_031937310_1.1	I
PROJECTION	XM_031968128_1.1	I
PROJECTION	XM_031964377_1.1	I
PROJECTION	XM_031965092_1.1	M
PROJECTION	XM_031965307_1.1	I
PROJECTION	XM_031968911_1.1	I
PROJECTION	XM_003770699_3.1	I
PROJECTION	XM_003769575_4.1	I
PROJECTION	XM_031967492_1.1	I
PROJECTION	XM_031967454_1.1	I
PROJECTION	XM_031969389_1.1	PI
PROJECTION	XM_003767562_2.1	I
PROJECTION	XM_031965278_1.1	I
PROJECTION	XM_031966798_1.1	I
PROJECTION	XM_031964678_1.1	I
PROJECTION	XM_012547682_3.1	I
PROJECTION	XM_031937522_1.1	I
PROJECTION	XM_031937325_1.1	I
PROJECTION	XM_031968133_1.1	I
PROJECTION	XM_031968930_1.1	I
PROJECTION	XM_031968451_1.1	I
PROJECTION	XM_031966447_1.1	PI
PROJECTION	XM_031937021_1.1	I
PROJECTION	XM_023502788_2.1	I
PROJECTION	XM_031966451_1.1	PI
PROJECTION	XM_031968668_1.1	I
PROJECTION	XM_003768547_2.1	I
PROJECTION	XM_023503476_2.1	I
PROJECTION	XM_023502757_2.1	PI
PROJECTION	XM_031964992_1.1	I
PROJECTION	XM_031965924_1.1	PI
PROJECTION	XM_023503405_2.1	I
PROJECTION	XM_031967193_1.1	I
PROJECTION	XM_031969280_1.1	I
PROJECTION	XM_023503596_2.1	PI
PROJECTION	XM_012547614_3.1	I
PROJECTION	XM_031967762_1.1	I
PROJECTION	XM_012548906_3.1	I
PROJECTION	XM_031967620_1.1	I
PROJECTION	XM_031965443_1.1	I
PROJECTION	XM_003769271_2.1	I
PROJECTION	XM_031966274_1.1	PI
PROJECTION	XM_003769557_2.1	I
PROJECTION	XM_031964426_1.1	I
PROJECTION	XM_031964702_1.1	I
PROJECTION	XM_031968900_1.1	I
PROJECTION	XM_023502447_2.1	I
PROJECTION	XM_031967044_1.1	PI
PROJECTION	XM_012549285_2.1	I
PROJECTION	XM_031964947_1.1	UL
PROJECTION	XM_031969391_1.1	I
PROJECTION	XM_031968493_1.1	UL
PROJECTION	XM_031965035_1.1	I
PROJECTION	XM_003768431_4.1	I
PROJECTION	XM_031966400_1.1	UL
PROJECTION	XM_031967784_1.1	I
PROJECTION	XM_031966748_1.1	I
PROJECTION	XM_023502627_2.1	I
PROJECTION	XM_003768607_4.1	I
PROJECTION	XM_031964605_1.1	I
PROJECTION	XM_031967464_1.1	PI
PROJECTION	XM_003768148_4.1	PI
PROJECTION	XM_031965416_1.1	I
PROJECTION	XM_031965576_1.1	I
PROJECTION	XM_031966460_1.1	UL
PROJECTION	XM_031968490_1.1	I
PROJECTION	XM_031968572_1.1	I
PROJECTION	XM_031969149_1.1	I
PROJECTION	XM_031967416_1.1	I
PROJECTION	XM_031968564_1.1	L
PROJECTION	XM_031965440_1.1	I
PROJECTION	XM_003768924_3.1	I
PROJECTION	XM_003768759_4.1	I
PROJECTION	XM_012550137_3.1	I
PROJECTION	XM_031965284_1.1	I
PROJECTION	XM_031965096_1.1	I
PROJECTION	XM_031964727_1.813	I
PROJECTION	XM_003770628_2.1	I
PROJECTION	XM_031937655_1.1	I
PROJECTION	XM_031966047_1.1	PI
PROJECTION	XM_031937044_1.1	I
PROJECTION	XM_003768278_4.1	I
PROJECTION	XM_031967097_1.1	I
PROJECTION	XM_031966600_1.1	I
PROJECTION	XM_031967060_1.1	I
PROJECTION	XM_031967443_1.1	I
PROJECTION	XM_031937423_1.1	I
PROJECTION	XM_031965500_1.1	I
PROJECTION	XM_031965186_1.1	I
PROJECTION	XM_012549842_3.1	I
PROJECTION	XM_031965757_1.1	I
PROJECTION	XM_023501855_2.1	I
PROJECTION	XM_031965115_1.1	I
PROJECTION	XM_031967346_1.1	I
PROJECTION	XM_023503458_2.1	I
PROJECTION	XM_023502709_2.1	M
PROJECTION	XM_031966844_1.1	I
PROJECTION	XM_031968994_1.1	I
PROJECTION	XM_012547933_3.1	UL
PROJECTION	XM_031936811_1.1	I
PROJECTION	XM_031967207_1.1	I
PROJECTION	XM_031967989_1.1	PI
PROJECTION	XM_012547938_2.1	I
PROJECTION	XM_031967906_1.1	I
PROJECTION	XM_031965715_1.1	I
PROJECTION	XM_031965379_1.1	UL
PROJECTION	XM_003768336_4.1	I
PROJECTION	XM_031937335_1.1	I
PROJECTION	XM_031969320_1.1	I
PROJECTION	XM_003769303_4.1	I
PROJECTION	XM_031968411_1.1	I
PROJECTION	XM_031937244_1.1	I
PROJECTION	XM_031969150_1.1	PI
PROJECTION	XM_031966669_1.1	I
PROJECTION	XM_003768059_3.1	I
PROJECTION	XM_012548990_2.1	I
PROJECTION	XM_012549217_3.1	I
PROJECTION	XM_031966772_1.1	I
PROJECTION	XM_031966838_1.1	I
PROJECTION	XM_031965406_1.1	PI
PROJECTION	XM_031965550_1.1	I
PROJECTION	XM_031966160_1.1	I
PROJECTION	XM_003769215_4.1	I
PROJECTION	XM_023502181_2.1	I
PROJECTION	XM_003769519_3.1	I
PROJECTION	XM_031965364_1.1	I
PROJECTION	XM_031966812_1.1	UL
PROJECTION	XM_031966124_1.1	I
PROJECTION	XM_031969032_1.1	I
PROJECTION	XM_031969293_1.1	UL
PROJECTION	XM_023503481_2.1	I
PROJECTION	XM_031965251_1.1	I
PROJECTION	XM_023502446_2.1	I
PROJECTION	XM_012549119_2.1	I
PROJECTION	XM_031966699_1.1	I
PROJECTION	XM_023502419_2.1	I
PROJECTION	XM_012550290_3.1	I
PROJECTION	XM_031966617_1.1	PI
PROJECTION	XM_031967548_1.1	I
PROJECTION	XM_031969143_1.1	I
PROJECTION	XM_031966362_1.1	I
PROJECTION	XM_031965621_1.1	I
PROJECTION	XM_031964545_1.1	I
PROJECTION	XM_031964526_1.1	I
PROJECTION	XM_012548701_2.1	I
PROJECTION	XM_031967218_1.1	I
PROJECTION	XM_031967706_1.1	PI
PROJECTION	XM_031966792_1.1	PI
PROJECTION	XM_031968129_1.1	I
PROJECTION	XM_023503752_2.1	I
PROJECTION	XM_031965671_1.1	I
PROJECTION	XM_031966275_1.1	PI
PROJECTION	XM_023501764_2.1	I
PROJECTION	XM_031966602_1.1	PI
PROJECTION	XM_003770632_4.1	I
PROJECTION	XM_031967586_1.1	I
PROJECTION	XM_031965994_1.1	I
PROJECTION	XM_031937417_1.1	I
PROJECTION	XM_031965957_1.1	I
PROJECTION	XM_023502502_2.1	I
PROJECTION	XM_012548700_3.1	M
PROJECTION	XM_003767978_4.1	I
PROJECTION	XM_031967867_1.1	I
PROJECTION	XM_003770638_4.1	I
PROJECTION	XM_031969288_1.3672	I
PROJECTION	XM_031967358_1.1	I
PROJECTION	XM_012549184_3.1	I
PROJECTION	XM_003770508_4.1	I
PROJECTION	XM_023501887_2.1	I
PROJECTION	XM_023502466_2.1	PI
PROJECTION	XM_023504059_2.1	I
PROJECTION	XM_003769029_4.1	I
PROJECTION	XM_012549378_3.1	I
PROJECTION	XM_031967302_1.1	PI
PROJECTION	XM_031965847_1.1	M
PROJECTION	XM_003769632_3.1	I
PROJECTION	XM_031967122_1.1	I
PROJECTION	XM_023502534_2.1	I
PROJECTION	XM_031967493_1.1	I
PROJECTION	XM_003769148_4.813	I
PROJECTION	XM_031967904_1.1	PI
PROJECTION	XM_031964250_1.1	I
PROJECTION	XM_031967699_1.1	M
PROJECTION	XM_012549286_2.1	I
PROJECTION	XM_031937037_1.1	I
PROJECTION	XM_031936746_1.1	PI
PROJECTION	XM_031968094_1.1	UL
PROJECTION	XM_023501724_2.1	I
PROJECTION	XM_031937533_1.1	I
PROJECTION	XM_003770709_4.1	I
PROJECTION	XM_031964615_1.1	I
PROJECTION	XM_031937007_1.1	I
PROJECTION	XM_031965734_1.1	I
PROJECTION	XM_031937337_1.1	I
PROJECTION	XM_031964844_1.1	I
PROJECTION	XM_012548217_3.1	M
PROJECTION	XM_031968874_1.1	I
PROJECTION	XM_031966467_1.1	I
PROJECTION	XM_031936937_1.1	UL
PROJECTION	XM_031937561_1.1	I
PROJECTION	XM_003767966_4.1	I
PROJECTION	XM_031937665_1.1	I
PROJECTION	XM_031965672_1.1	I
PROJECTION	XM_003768735_4.1	UL
PROJECTION	XM_003768723_4.1	I
PROJECTION	XM_031967779_1.1	I
PROJECTION	XM_031967301_1.1	M
PROJECTION	XM_031967790_1.1	L
PROJECTION	XM_031967974_1.1	PI
PROJECTION	XM_031965698_1.1	I
PROJECTION	XM_031966353_1.1	I
PROJECTION	XM_031967806_1.1	I
PROJECTION	XM_023502409_2.1	I
PROJECTION	XM_031964693_1.1	PI
PROJECTION	XM_023503330_2.1	I
PROJECTION	XM_031966512_1.1	I
PROJECTION	XM_012550165_2.1	I
PROJECTION	XM_031966419_1.1	I
PROJECTION	XM_012549491_3.1	I
PROJECTION	XM_031968034_1.1	UL
PROJECTION	XM_031968760_1.1	PI
PROJECTION	XM_003769071_4.1	I
PROJECTION	XM_031968938_1.1	I
PROJECTION	XM_031964234_1.1	I
PROJECTION	XM_023501963_2.1	I
PROJECTION	XM_031968811_1.1	UL
PROJECTION	XM_023502408_2.1	I
PROJECTION	XM_003770481_3.1	I
PROJECTION	XM_031967363_1.1	I
PROJECTION	XM_031967376_1.1	I
PROJECTION	XM_031966259_1.1	I
