PROJECTION	XM_012550430_3.1	I
PROJECTION	XM_031939086_1.1	I
PROJECTION	XM_031939929_1.1	I
PROJECTION	XM_031938674_1.1	I
PROJECTION	XM_023505374_2.1	I
PROJECTION	XM_031940019_1.1	L
PROJECTION	XM_012550444_3.1	I
PROJECTION	XM_031939171_1.1	I
PROJECTION	XM_003772415_2.1	I
PROJECTION	XM_012550656_3.1	I
PROJECTION	XM_031941209_1.1	M
PROJECTION	XM_031941101_1.1	I
PROJECTION	XM_012551849_3.1	I
PROJECTION	XM_031938002_1.1	UL
PROJECTION	XM_031939969_1.1	I
PROJECTION	XM_031939008_1.1	I
PROJECTION	XM_023505220_2.1	I
PROJECTION	XM_031938280_1.1	I
PROJECTION	XM_031938934_1.1	PI
PROJECTION	XM_003770955_2.1	PI
PROJECTION	XM_031940657_1.1	I
PROJECTION	XM_031939848_1.1	I
PROJECTION	XM_003771715_1.1	I
PROJECTION	XM_031940115_1.1	L
PROJECTION	XM_031939138_1.1	PI
PROJECTION	XM_031939956_1.1	I
PROJECTION	XM_031941018_1.1	I
PROJECTION	XM_031937975_1.1	PI
PROJECTION	XM_003772233_3.1	I
PROJECTION	XM_012551469_2.1	I
PROJECTION	XM_031940299_1.1	PI
PROJECTION	XM_012551424_3.1	I
PROJECTION	XM_031940856_1.1	I
PROJECTION	XM_031938790_1.1	I
PROJECTION	XM_023504288_2.1	I
PROJECTION	XM_012551308_3.1	I
PROJECTION	XM_031938948_1.1	I
PROJECTION	XM_031940546_1.1	I
PROJECTION	XM_031938365_1.1	I
PROJECTION	XM_003772273_4.1	I
PROJECTION	XM_003772563_4.1	I
PROJECTION	XM_031940279_1.1	I
PROJECTION	XM_031941139_1.1	I
PROJECTION	XM_031938813_1.1	I
PROJECTION	XM_031941046_1.1	M
PROJECTION	XM_031939889_1.1	I
PROJECTION	XM_003770818_3.1	PI
PROJECTION	XM_023504306_2.1	I
PROJECTION	XM_031939701_1.1	I
PROJECTION	XM_031937855_1.1	I
PROJECTION	XM_031941213_1.1	I
PROJECTION	XM_031940897_1.1	I
PROJECTION	XM_031940475_1.1	M
PROJECTION	XM_023504570_2.1	I
PROJECTION	XM_031940038_1.1	I
PROJECTION	XM_031940585_1.1	PI
PROJECTION	XM_031938658_1.1	I
PROJECTION	XM_031939140_1.1	I
PROJECTION	XM_031940640_1.1	PI
PROJECTION	XM_031938713_1.1	I
PROJECTION	XM_031938564_1.1	PI
PROJECTION	XM_031939386_1.1	I
PROJECTION	XM_031939958_1.1	I
PROJECTION	XM_031940076_1.1	I
PROJECTION	XM_023505065_2.1	I
PROJECTION	XM_031940316_1.1	UL
PROJECTION	XM_012550484_3.1	I
PROJECTION	XM_031938618_1.1	I
PROJECTION	XM_031937983_1.1	I
PROJECTION	XM_031938746_1.1	I
PROJECTION	XM_031938991_1.1	I
PROJECTION	XM_031938960_1.1	PI
PROJECTION	XM_031937825_1.1	I
PROJECTION	XM_003771296_4.1	I
PROJECTION	XM_003771283_4.1	I
PROJECTION	XM_003772452_4.1	I
PROJECTION	XM_031939185_1.1	I
PROJECTION	XM_012550648_3.1	I
PROJECTION	XM_031939820_1.1	I
PROJECTION	XM_031939802_1.1	I
PROJECTION	XM_031941210_1.1	PI
PROJECTION	XM_031940891_1.1	I
PROJECTION	XM_031940899_1.1	PI
PROJECTION	XM_031939814_1.1	I
PROJECTION	XM_031938574_1.1	PI
PROJECTION	XM_031938282_1.1	I
PROJECTION	XM_012551682_2.1	I
PROJECTION	XM_003771945_4.1	I
PROJECTION	XM_031941039_1.1	PI
PROJECTION	XM_012551250_3.1	I
PROJECTION	XM_031940549_1.1	I
PROJECTION	XM_023504264_2.1	M
PROJECTION	XM_023504324_2.1	I
PROJECTION	XM_012550992_2.1	I
PROJECTION	XM_003771625_4.1	I
PROJECTION	XM_031939111_1.1	I
PROJECTION	unassigned_transcript_491.1	I
PROJECTION	XM_012550915_3.1	I
PROJECTION	XM_031940209_1.1	I
PROJECTION	XM_003770863_3.1	I
PROJECTION	XM_012551601_3.1	PI
PROJECTION	XM_031940620_1.1	PI
PROJECTION	XM_031940492_1.1	I
PROJECTION	XM_031939642_1.1	PI
PROJECTION	XM_012550921_3.1	I
PROJECTION	XM_031938428_1.1	I
PROJECTION	XM_003771132_3.1	I
PROJECTION	XM_003772552_2.1	PI
PROJECTION	XM_031939434_1.1	UL
PROJECTION	XM_031940415_1.1	I
PROJECTION	XM_031940911_1.1	I
PROJECTION	XM_003772434_2.1	I
PROJECTION	XM_023505001_2.1	I
PROJECTION	XM_003771342_4.1	I
PROJECTION	XM_031938777_1.1	I
PROJECTION	XM_031938741_1.1	I
PROJECTION	XM_023504934_2.1	I
PROJECTION	XM_031939646_1.1	I
PROJECTION	XM_031940131_1.1	L
PROJECTION	XM_031938781_1.1	I
PROJECTION	XM_031938061_1.1	I
PROJECTION	XM_031938953_1.1	PI
PROJECTION	XM_031939595_1.1	I
PROJECTION	XM_003770891_2.1	PI
PROJECTION	XM_003772454_1.1	I
