target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1682.61	0	0
DUN_000002-T1	200	32.3477	0	0
DUN_000003-T1	420	167.96	0	0
DUN_000004-T1	158	25.4921	0	0
DUN_000005-T1	365	117.696	0	0
DUN_000006-T1	435	182.146	2.36768	0.366156
DUN_000007-T1	189	30.6817	1	0.918091
DUN_000008-T1	73	24.2222	0	0
DUN_000009-T1	387	137.403	15.1404	3.10389
DUN_000010-T1	234	39.2437	0	0
DUN_000011-T1	79	24.4302	0	0
DUN_000012-T1	828	568.988	60.1158	2.97612
DUN_000013-T1	162	26.2002	0	0
DUN_000014-T1	774	515.203	120	6.56096
DUN_000015-T1	636	378.048	0	0
DUN_000016-T1	162	26.2002	104174	112000
DUN_000017-T1	276	53.7696	0	0
DUN_000018-T1	79	24.4302	0	0
DUN_000019-T1	197	31.8145	0	0
DUN_000020-T1	73	24.2222	0	0
DUN_000021-T1	73	24.2222	0	0
DUN_000022-T1	79	24.4302	0	0
DUN_000023-T1	416	164.242	14	2.4011
DUN_000024-T1	2670	2410.61	4632	54.126
DUN_000025-T1	3249	2989.61	960	9.04526
DUN_000026-T1	543	286.422	5	0.491733
DUN_000027-T1	384	134.671	229	47.899
DUN_000028-T1	291	61.6631	0	0
DUN_000029-T1	714	455.48	0	0
DUN_000030-T1	85	21.5866	0	0
DUN_000031-T1	1113	853.614	40	1.31997
DUN_000032-T1	72	23.5714	0	0
DUN_000033-T1	79	24.4302	0	0
DUN_000034-T1	231	38.4839	7	5.12371
DUN_000035-T1	73	24.2222	0	0
DUN_000036-T1	73	24.2222	0	0
DUN_000037-T1	228	37.8549	9	6.69708
DUN_000038-T1	73	24.2222	0	0
DUN_000039-T1	73	24.2222	0	0
DUN_000040-T1	165	26.7763	0	0
DUN_000041-T1	78	24.7239	0	0
DUN_000042-T1	228	37.8549	0	0
DUN_000043-T1	378	129.252	0	0
DUN_000044-T1	240	40.8085	5	3.45131
DUN_000045-T1	74	24.6957	0	0
DUN_000046-T1	73	24.2222	0	0
DUN_000047-T1	1071	811.614	43	1.4924
DUN_000048-T1	73	24.2222	0	0
DUN_000049-T1	73	24.2222	0	0
DUN_000050-T1	73	24.2222	0	0
DUN_000051-T1	2898	2638.61	2774	29.6139
DUN_000052-T1	243	41.5473	31	21.0176
DUN_000053-T1	255	45.1896	0	0
DUN_000054-T1	73	24.2222	0	0
DUN_000055-T1	79	24.4302	0	0
DUN_000056-T1	73	24.2222	0	0
DUN_000057-T1	73	24.2222	0	0
DUN_000058-T1	1383	1123.61	127	3.18384
DUN_000059-T1	79	24.4302	0	0
DUN_000060-T1	411	159.56	135	23.8329
DUN_000061-T1	957	697.642	500	20.1884
DUN_000062-T1	330	88.3968	239	76.1599
DUN_000063-T1	1545	1285.61	4091	89.6363
DUN_000064-T1	279	55.1949	0	0
DUN_000065-T1	960	700.638	7	0.281429
DUN_000066-T1	582	324.693	0	0
DUN_000067-T1	294	63.3432	0	0
DUN_000068-T1	246	42.4297	0	0
DUN_000069-T1	79	24.4302	0	0
DUN_000070-T1	240	40.8085	0	0
DUN_000071-T1	1116	856.614	884	29.0691
DUN_000072-T1	73	24.2222	0	0
DUN_000073-T1	73	24.2222	0	0
DUN_000074-T1	237	40.0045	6	4.22481
DUN_000075-T1	204	33.1065	930	791.288
