Gracilinanus_agilis	one2one	I
Dromiciops_gliroides	one2one	I
Antechinus_flavipes	one2one	I
Dasyurus_viverrinus	one2one	I
Lagorchestes_hirsutus	one2many	I
Macropus_fuliginosus	one2one	I
Monodelphis_domestica	one2one	I
Phalanger_gymnotis	one2one	I
Notamacropus_eugenii	one2one	I
Pseudocheirus_occidentalis	one2one	I
Potorous_gilbertii	one2one	I
Macrotis_lagotis	one2one	I
Macropus_giganteus	one2one	I
Myrmecobius_fasciatus	one2one	I
Pseudochirops_corinnae	one2zero	L
Sminthopsis_crassicaudata	one2one	I
Trichosurus_vulpecula	one2many	I
Vombatus_ursinus	one2many	I
Thylacinus_cynocephalus	one2zero	L
Pseudochirops_cupreus	one2one	UL
