target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1765.23	7	0.0975078
DUN_000002-T1	200	55.4897	0	0
DUN_000003-T1	420	246.649	0	0
DUN_000004-T1	158	29.6103	0	0
DUN_000005-T1	365	194.43	0	0
DUN_000006-T1	435	261.171	5.6034	0.527557
DUN_000007-T1	189	48.2083	17	8.67103
DUN_000008-T1	73	26.7525	1.07416	0.987294
DUN_000009-T1	387	215.152	1	0.114287
DUN_000010-T1	234	79.6169	0	0
DUN_000011-T1	79	28.5387	0	0
DUN_000012-T1	828	651.323	19.24	0.726359
DUN_000013-T1	162	31.7656	0	0
DUN_000014-T1	774	597.378	5	0.205809
DUN_000015-T1	636	459.575	0	0
DUN_000016-T1	162	31.7656	397	307.31
DUN_000017-T1	276	113.761	0	0
DUN_000018-T1	79	28.5387	0	0
DUN_000019-T1	197	53.5048	0	0
DUN_000020-T1	73	26.7525	0	0
DUN_000021-T1	73	26.7525	0	0
DUN_000022-T1	79	28.5387	0	0
DUN_000023-T1	416	242.796	0	0
DUN_000024-T1	2670	2493.23	382	3.76742
DUN_000025-T1	3249	3072.23	215	1.72079
DUN_000026-T1	543	367.216	4	0.267844
DUN_000027-T1	384	212.33	658	76.2007
DUN_000028-T1	291	126.863	0	0
DUN_000029-T1	714	537.425	0	0
DUN_000030-T1	85	31.9921	0	0
DUN_000031-T1	1113	936.234	1	0.0262639
DUN_000032-T1	72	26.5517	0	0
DUN_000033-T1	79	28.5387	0	0
DUN_000034-T1	231	77.3232	0	0
DUN_000035-T1	73	26.7525	0	0
DUN_000036-T1	73	26.7525	2.1	1.93018
DUN_000037-T1	228	75.0653	0	0
DUN_000038-T1	73	26.7525	0	0
DUN_000039-T1	73	26.7525	0	0
DUN_000040-T1	165	33.4238	3	2.20704
DUN_000041-T1	78	28.351	0	0
DUN_000042-T1	228	75.0653	0	0
DUN_000043-T1	378	206.63	0	0
DUN_000044-T1	240	84.1792	1	0.292105
DUN_000045-T1	74	27.2262	0	0
DUN_000046-T1	73	26.7525	0	0
DUN_000047-T1	1071	894.234	540	14.8486
DUN_000048-T1	73	26.7525	0	0
DUN_000049-T1	73	26.7525	0	0
DUN_000050-T1	73	26.7525	7.71429	7.09047
DUN_000051-T1	2898	2721.23	2599	23.4846
DUN_000052-T1	243	86.5044	418	118.818
DUN_000053-T1	255	96.2115	1	0.255574
DUN_000054-T1	73	26.7525	0	0
DUN_000055-T1	79	28.5387	0	0
DUN_000056-T1	73	26.7525	0	0
DUN_000057-T1	73	26.7525	0	0
DUN_000058-T1	1383	1206.23	2	0.0407701
DUN_000059-T1	79	28.5387	0	0
DUN_000060-T1	411	237.982	135	13.9487
DUN_000061-T1	957	780.243	144	4.53812
DUN_000062-T1	330	162.111	0	0
DUN_000063-T1	1545	1368.23	43	0.772772
DUN_000064-T1	279	116.315	0	0
DUN_000065-T1	960	783.243	0	0
DUN_000066-T1	582	405.842	0	0
DUN_000067-T1	294	129.51	0	0
DUN_000068-T1	246	88.8729	0	0
DUN_000069-T1	79	28.5387	0	0
DUN_000070-T1	240	84.1792	0	0
DUN_000071-T1	1116	939.234	121	3.16778
DUN_000072-T1	73	26.7525	0	0
DUN_000073-T1	73	26.7525	0	0
DUN_000074-T1	237	81.8604	69	20.7261
DUN_000075-T1	204	58.1233	191	80.8029
DUN_000076-T1	693	516.445	11	0.523736
DUN_000077-T1	80	29.5387	0.0158246	0.013173
DUN_000078-T1	1143	966.234	90	2.29036
DUN_000079-T1	388	216.106	0	0
DUN_000080-T1	190	48.8634	0	0
DUN_000081-T1	4221	4044.23	198	1.20385
DUN_000082-T1	1467	1290.23	963	18.3528
DUN_000083-T1	4338	4161.23	2	0.0118182
DUN_000084-T1	77	28.097	0	0
DUN_000085-T1	79	28.5387	6	5.16965
DUN_000086-T1	258	98.6398	0	0
DUN_000087-T1	276	113.761	0	0
DUN_000088-T1	201	56.1483	0	0
DUN_000089-T1	221	69.8892	0	0
DUN_000090-T1	207	60.1383	3	1.22663
DUN_000091-T1	73	26.7525	0	0
DUN_000092-T1	750	573.391	3	0.128651
DUN_000093-T1	513	337.567	0	0
DUN_000094-T1	648	471.557	1	0.0521446
DUN_000095-T1	660	483.517	0	0
DUN_000096-T1	270	108.638	0	0
DUN_000097-T1	732	555.403	0	0
DUN_000098-T1	735	558.403	0	0
DUN_000099-T1	1032	855.234	1	0.0287514
DUN_000100-T1	73	26.7525	0	0
DUN_000101-T1	659	482.523	0	0
DUN_000102-T1	163	32.3364	0	0
DUN_000103-T1	393	220.871	16724	1861.85
DUN_000104-T1	195	52.1681	0	0
DUN_000105-T1	405	232.246	213	22.5515
DUN_000106-T1	8739	8562.23	551	1.58237
DUN_000107-T1	1944	1767.23	2	0.0278278
DUN_000108-T1	318	151.127	706.212	114.904
DUN_000109-T1	357	186.975	0	0
DUN_000110-T1	231	77.3232	0	0
DUN_000111-T1	555	379.088	2	0.129728
DUN_000112-T1	384	212.33	0	0
DUN_000113-T1	228	75.0653	5	1.63785
DUN_000114-T1	73	26.7525	0	0
DUN_000115-T1	1071	894.234	10	0.274974
DUN_000116-T1	462	287.423	0	0
DUN_000117-T1	1605	1428.23	0	0
DUN_000118-T1	237	81.8604	0	0
DUN_000119-T1	657	480.528	331	16.9376
DUN_000120-T1	1074	897.234	3	0.0822165
DUN_000121-T1	91	32.6696	0	0
DUN_000122-T1	2391	2214.23	1	0.011105
