target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1682.63	0	0
DUN_000002-T1	200	32.4865	0	0
DUN_000003-T1	420	168.101	0	0
DUN_000004-T1	158	26.2421	0	0
DUN_000005-T1	365	117.914	0	0
DUN_000006-T1	435	182.294	3.42516	0.641086
DUN_000007-T1	189	30.7541	2	2.21888
DUN_000008-T1	73	28.5229	0	0
DUN_000009-T1	387	137.616	3	0.743807
DUN_000010-T1	234	39.2969	0	0
DUN_000011-T1	79	27.6327	0	0
DUN_000012-T1	828	569.012	22	1.31919
DUN_000013-T1	162	26.6999	0	0
DUN_000014-T1	774	515.224	146.171	9.67995
DUN_000015-T1	636	378.159	0	0
DUN_000016-T1	162	26.6999	137740	176018
DUN_000017-T1	276	53.911	0	0
DUN_000018-T1	79	27.6327	0	0
DUN_000019-T1	197	31.9526	0	0
DUN_000020-T1	73	28.5229	0	0
DUN_000021-T1	73	28.5229	0	0
DUN_000022-T1	79	27.6327	0	0
DUN_000023-T1	416	164.337	0	0
DUN_000024-T1	2670	2410.63	4797	67.8963
DUN_000025-T1	3249	2989.63	483	5.51235
DUN_000026-T1	543	286.696	1	0.119011
DUN_000027-T1	384	134.929	144	36.4137
DUN_000028-T1	291	61.6887	0	0
DUN_000029-T1	714	455.547	0	0
DUN_000030-T1	85	26.5765	0	0
DUN_000031-T1	1113	853.633	6	0.239821
DUN_000032-T1	72	28.6463	0	0
DUN_000033-T1	79	27.6327	0	0
DUN_000034-T1	231	38.5659	6	5.3083
DUN_000035-T1	73	28.5229	0	0
DUN_000036-T1	73	28.5229	0	0
DUN_000037-T1	228	37.8229	0	0
DUN_000038-T1	73	28.5229	0	0
DUN_000039-T1	73	28.5229	3.88805	4.65099
DUN_000040-T1	165	27.2759	0	0
DUN_000041-T1	78	28.3696	0	0
DUN_000042-T1	228	37.8229	0	0
DUN_000043-T1	378	129.454	0	0
DUN_000044-T1	240	40.8524	1	0.835199
DUN_000045-T1	74	28.6203	0	0
DUN_000046-T1	73	28.5229	0	0
DUN_000047-T1	1071	811.633	5	0.210193
DUN_000048-T1	73	28.5229	0	0
DUN_000049-T1	73	28.5229	0	0
DUN_000050-T1	73	28.5229	0.5	0.598114
DUN_000051-T1	2898	2638.63	1345	17.3921
DUN_000052-T1	243	41.7144	28	22.9023
DUN_000053-T1	255	45.3864	0	0
DUN_000054-T1	73	28.5229	0	0
DUN_000055-T1	79	27.6327	0	0
DUN_000056-T1	73	28.5229	0	0
DUN_000057-T1	73	28.5229	0	0
DUN_000058-T1	1383	1123.63	34	1.03243
DUN_000059-T1	79	27.6327	0	0
DUN_000060-T1	411	159.689	56	11.9652
DUN_000061-T1	957	697.688	218	10.6611
DUN_000062-T1	330	88.5635	159	61.2562
DUN_000063-T1	1545	1285.63	2361	62.6594
DUN_000064-T1	279	55.349	0	0
DUN_000065-T1	960	700.663	4	0.194786
DUN_000066-T1	582	324.935	0	0
DUN_000067-T1	294	63.4021	0	0
DUN_000068-T1	246	42.569	0	0
DUN_000069-T1	79	27.6327	0	0
DUN_000070-T1	240	40.8524	0	0
DUN_000071-T1	1116	856.633	129	5.1381
DUN_000072-T1	73	28.5229	0	0
DUN_000073-T1	73	28.5229	0	0
DUN_000074-T1	237	40.1348	9	7.6512
DUN_000075-T1	204	33.1409	392	403.58
DUN_000076-T1	693	434.718	38	2.98252
DUN_000077-T1	80	28.08	0	0
DUN_000078-T1	1143	883.633	122	4.71081
DUN_000079-T1	388	138.52	0	0
DUN_000080-T1	190	30.8529	0	0
DUN_000081-T1	4221	3961.63	1796	15.4682
DUN_000082-T1	1467	1207.63	434	12.262
DUN_000083-T1	4338	4078.63	85	0.711069
DUN_000084-T1	77	28.452	0	0
DUN_000085-T1	79	27.6327	0	0
DUN_000086-T1	258	46.4235	0	0
DUN_000087-T1	276	53.911	0	0
DUN_000088-T1	201	32.6748	0	0
DUN_000089-T1	221	36.3358	0	0
DUN_000090-T1	207	33.7099	1	1.01216
DUN_000091-T1	73	28.5229	0	0
DUN_000092-T1	750	491.327	0	0
DUN_000093-T1	513	257.407	13	1.72318
DUN_000094-T1	648	390.045	134	11.7219
DUN_000095-T1	660	401.945	40	3.39548
DUN_000096-T1	270	51.222	7	4.66282
DUN_000097-T1	732	473.416	243	17.5134
DUN_000098-T1	735	476.407	72	5.15658
DUN_000099-T1	1032	772.633	182	8.03722
DUN_000100-T1	73	28.5229	0	0
DUN_000101-T1	659	400.952	0	0
DUN_000102-T1	163	26.8286	0	0
DUN_000103-T1	393	143.08	2605	621.206
DUN_000104-T1	195	31.5585	0	0
DUN_000105-T1	405	154.154	334	73.9264
DUN_000106-T1	8739	8479.63	1490	5.99538
DUN_000107-T1	1944	1684.63	184	3.72666
DUN_000108-T1	318	79.49	231.273	99.2703
DUN_000109-T1	357	110.943	0	0
DUN_000110-T1	231	38.5659	0	0
DUN_000111-T1	555	298.431	0	0
DUN_000112-T1	384	134.929	0	0
DUN_000113-T1	228	37.8229	0	0
DUN_000114-T1	73	28.5229	0	0
DUN_000115-T1	1071	811.633	0	0
DUN_000116-T1	462	208.07	0	0
DUN_000117-T1	1605	1345.63	31	0.786036
DUN_000118-T1	237	40.1348	0	0
DUN_000119-T1	657	398.968	21	1.79593
DUN_000120-T1	1074	814.633	134	5.61242
DUN_000121-T1	91	23.7692	0	0
DUN_000122-T1	2391	2131.63	86	1.37656
DUN_000123-T1	240	40.8524	11	9.18719
DUN_000124-T1	717	458.531	215	15.9984
DUN_000125-T1	327	86.2028	0	0
DUN_000126-T1	3042	2782.63	22	0.269758
DUN_000127-T1	3507	3247.63	1000	10.5061
DUN_000128-T1	534	277.909	20	2.45547
DUN_000129-T1	1059	799.633	21	0.896058
DUN_000130-T1	798	539.13	6	0.379722
DUN_000131-T1	321	81.6958	1	0.417646
DUN_000132-T1	1482	1222.63	255	7.11626
DUN_000133-T1	73	28.5229	0	0
DUN_000134-T1	79	27.6327	0	0
DUN_000135-T1	1002	742.633	0	0
DUN_000136-T1	243	41.7144	0	0
DUN_000137-T1	297	65.2079	0	0
DUN_000138-T1	414	162.469	0	0
DUN_000139-T1	216	35.3547	0	0
DUN_000140-T1	2610	2350.63	16	0.232243
DUN_000141-T1	222	36.5293	0	0
DUN_000142-T1	1110	850.633	0	0
DUN_000143-T1	1845	1585.63	0	0
DUN_000144-T1	73	28.5229	0	0
DUN_000145-T1	1818	1558.63	0	0
DUN_000146-T1	1986	1726.63	0	0
DUN_000147-T1	1849	1589.63	0	0
DUN_000148-T1	915	655.799	35	1.82098
DUN_000149-T1	264	48.6855	2	1.40165
DUN_000150-T1	216	35.3547	3	2.89522
DUN_000151-T1	1689	1429.63	11	0.262528
DUN_000152-T1	2082	1822.63	36	0.673924
DUN_000153-T1	2283	2023.63	74	1.24769
DUN_000154-T1	927	667.756	56	2.86139
DUN_000155-T1	510	254.485	33	4.42445
DUN_000156-T1	2175	1915.63	0	0
DUN_000157-T1	396	145.843	0	0
DUN_000158-T1	300	67.1173	0	0
DUN_000159-T1	1527	1267.63	0	0
DUN_000160-T1	4071	3811.63	0	0
DUN_000161-T1	234	39.2969	0	0
DUN_000162-T1	79	27.6327	0	0
DUN_000163-T1	483	228.317	66	9.86309
DUN_000164-T1	1533	1273.63	33	0.884051
DUN_000165-T1	83	26.7064	0	0
DUN_000166-T1	74	28.6203	0	0
DUN_000167-T1	91	23.7692	0	0
DUN_000168-T1	198	32.0984	0	0
DUN_000169-T1	1295	1035.63	0	0
DUN_000170-T1	79	27.6327	0	0
DUN_000171-T1	177	29.3783	0	0
DUN_000172-T1	221	36.3358	0	0
DUN_000173-T1	1368	1108.63	3452	106.241
DUN_000174-T1	1071	811.633	0	0
DUN_000175-T1	3240	2980.63	23	0.263285
DUN_000176-T1	699	440.682	0	0
DUN_000177-T1	1047	787.633	0	0
DUN_000178-T1	318	79.49	0	0
DUN_000179-T1	82	27.2117	0	0
DUN_000180-T1	79	27.6327	8	9.87814
DUN_000181-T1	1956	1696.63	18	0.361986
DUN_000182-T1	82	27.2117	0	0
DUN_000183-T1	1152	892.633	29	1.10849
DUN_000184-T1	312	75.1977	1	0.453736
DUN_000185-T1	267	49.8971	47	32.1388
DUN_000186-T1	1140	880.633	471	18.2488
DUN_000187-T1	603	345.608	31	3.06045
DUN_000188-T1	1539	1279.63	34	0.906569
DUN_000189-T1	79	27.6327	0	0
DUN_000190-T1	507	251.554	0	0
DUN_000191-T1	351	105.768	87	28.0656
DUN_000192-T1	3438	3178.63	9	0.0966072
DUN_000193-T1	615	357.458	1597	152.436
DUN_000194-T1	1902	1642.63	212	4.40355
DUN_000195-T1	104	20.0746	1367.12	2323.63
DUN_000196-T1	276	53.911	22	13.9236
DUN_000197-T1	73	28.5229	0	0
DUN_000198-T1	1149	889.633	197	7.5555
DUN_000199-T1	4391	4131.63	153	1.26351
DUN_000200-T1	1329	1069.63	343	10.9412
DUN_000201-T1	1257	997.633	0	0
DUN_000202-T1	579	321.974	316	33.4868
DUN_000203-T1	831	572.002	42	2.5053
DUN_000204-T1	369	121.431	5	1.4049
DUN_000205-T1	2550	2290.63	2	0.0297908
DUN_000206-T1	1425	1165.63	359	10.5085
DUN_000207-T1	531	274.983	0	0
DUN_000208-T1	486	231.206	0	0
DUN_000209-T1	231	38.5659	0	0
DUN_000210-T1	73	28.5229	0	0
DUN_000211-T1	933	673.732	23	1.16479
DUN_000212-T1	3792	3532.63	857	8.27732
DUN_000213-T1	321	81.6958	0	0
DUN_000214-T1	525	269.11	4	0.507151
DUN_000215-T1	381	132.193	0	0
DUN_000216-T1	660	401.945	52	4.41412
DUN_000217-T1	1422	1162.63	42	1.23258
DUN_000218-T1	300	67.1173	22	11.184
DUN_000219-T1	495	239.94	64	9.1009
DUN_000220-T1	237	40.1348	4	3.40053
DUN_000221-T1	294	63.4021	1	0.538151
DUN_000222-T1	79	27.6327	0	0
DUN_000223-T1	1548	1288.63	389	10.2998
DUN_000224-T1	213	34.7585	79.5822	78.12
DUN_000225-T1	174	28.9934	0	0
DUN_000226-T1	468	213.837	0	0
DUN_000227-T1	405	154.154	0	0
DUN_000228-T1	372	124.097	0	0
DUN_000229-T1	225	37.1652	0	0
DUN_000230-T1	293	62.8154	0	0
DUN_000231-T1	197	31.9526	0	0
DUN_000232-T1	267	49.8971	0	0
DUN_000233-T1	164	27.0632	0	0
DUN_000234-T1	444	190.843	0	0
DUN_000235-T1	177	29.3783	0	0
DUN_000236-T1	204	33.1409	268	275.917
DUN_000237-T1	493	238.007	0	0
DUN_000238-T1	72	28.6463	0	0
DUN_000239-T1	375	126.801	0	0
DUN_000240-T1	6516	6256.63	449	2.44857
DUN_000241-T1	1494	1234.63	105	2.90174
DUN_000242-T1	3244	2984.63	198	2.26351
DUN_000243-T1	298	65.8422	0	0
DUN_000244-T1	79	27.6327	2.33203	2.87952
DUN_000245-T1	702	443.656	0	0
DUN_000246-T1	474	219.638	0	0
DUN_000247-T1	243	41.7144	0	0
DUN_000248-T1	378	129.454	0	0
DUN_000249-T1	298	65.8422	0	0
DUN_000250-T1	75	28.7423	0	0
DUN_000251-T1	342	98.2237	0	0
DUN_000252-T1	376	127.688	0	0
DUN_000253-T1	255	45.3864	0	0
DUN_000254-T1	582	324.935	0	0
DUN_000255-T1	207	33.7099	8	8.09729
DUN_000256-T1	228	37.8229	0	0
DUN_000257-T1	216	35.3547	0	0
DUN_000258-T1	204	33.1409	0	0
DUN_000259-T1	189	30.7541	0	0
DUN_000260-T1	408	156.91	7	1.52214
DUN_000261-T1	753	494.319	9	0.621217
DUN_000262-T1	255	45.3864	0	0
DUN_000263-T1	501	245.733	0	0
DUN_000264-T1	373	125.011	0	0
DUN_000265-T1	383	134.025	0	0
DUN_000266-T1	185	30.1424	0	0
DUN_000267-T1	783	524.196	4	0.26036
DUN_000268-T1	684	425.764	30	2.40414
DUN_000269-T1	180	29.6692	0	0
DUN_000270-T1	73	28.5229	0	0
DUN_000271-T1	303	69.1072	40	19.749
DUN_000272-T1	229	38.077	13	11.649
DUN_000273-T1	2565	2305.63	53	0.78432
DUN_000274-T1	2754	2494.63	431	5.89492
DUN_000275-T1	987	727.65	303	14.2078
DUN_000276-T1	756	497.298	105	7.20411
DUN_000277-T1	210	34.1118	0	0
DUN_000278-T1	73	28.5229	5.71568	6.83726
DUN_000279-T1	72	28.6463	0	0
DUN_000280-T1	1842	1582.63	2	0.0431179
DUN_000281-T1	480	225.409	49	7.41706
DUN_000282-T1	273	52.5627	0	0
DUN_000283-T1	3027	2767.63	17	0.209579
DUN_000284-T1	73	28.5229	0	0
DUN_000285-T1	279	55.349	0	0
DUN_000286-T1	276	53.911	3	1.89868
DUN_000287-T1	327	86.2028	0	0
DUN_000288-T1	213	34.7585	0	0
DUN_000289-T1	450	196.571	0	0
DUN_000290-T1	1137	877.633	83	3.22681
DUN_000291-T1	951	691.708	3	0.147981
DUN_000292-T1	975	715.659	0	0
DUN_000293-T1	73	28.5229	0	0
DUN_000294-T1	73	28.5229	0	0
DUN_000295-T1	1098	838.633	3	0.122055
DUN_000296-T1	73	28.5229	0	0
DUN_000297-T1	789	530.184	85	5.47016
DUN_000298-T1	840	580.975	0	0
DUN_000299-T1	270	51.222	0	0
DUN_000300-T1	174	28.9934	0	0
DUN_000301-T1	360	113.558	0	0
DUN_000302-T1	318	79.49	0	0
DUN_000303-T1	525	269.11	0	0
DUN_000304-T1	272	52.1068	0	0
DUN_000305-T1	306	71.1395	0	0
DUN_000306-T1	249	43.3769	0	0
DUN_000307-T1	3216	2956.63	667	7.69726
DUN_000308-T1	765	506.248	7	0.471783
DUN_000309-T1	870	610.884	21	1.17292
DUN_000310-T1	285	58.4089	55	32.1286
DUN_000311-T1	201	32.6748	12	12.5307
DUN_000312-T1	6684	6424.63	566	3.00591
DUN_000313-T1	723	464.474	165	12.1208
DUN_000314-T1	1260	1000.63	190	6.47868
DUN_000315-T1	183	29.8932	22	25.1106
DUN_000316-T1	642	384.096	176	15.6344
DUN_000317-T1	267	49.8971	64	43.7635
DUN_000318-T1	228	37.8229	72	64.9509
DUN_000319-T1	463	209.035	19	3.10128
DUN_000320-T1	333	90.8959	0	0
DUN_000321-T1	198	32.0984	0	0
DUN_000322-T1	291	61.6887	0	0
