target_id	length	eff_length	est_counts	tpm
DUN_000001-T1	1942	1682.63	2	0.0276917
DUN_000002-T1	200	31.384	0	0
DUN_000003-T1	420	168.766	0	0
DUN_000004-T1	158	24.4881	0	0
DUN_000005-T1	365	118.658	0	0
DUN_000006-T1	435	182.914	4.69473	0.597963
DUN_000007-T1	189	29.7372	2	1.5669
DUN_000008-T1	73	28.75	0	0
DUN_000009-T1	387	138.344	6	1.01042
DUN_000010-T1	234	38.1584	0	0
DUN_000011-T1	79	25.7771	4.28571	3.87346
DUN_000012-T1	828	569.068	62.2513	2.54855
DUN_000013-T1	162	25.2162	0	0
DUN_000014-T1	774	515.322	151	6.82666
DUN_000015-T1	636	378.308	3	0.184751
DUN_000016-T1	162	25.2162	170517	157543
DUN_000017-T1	276	53.5448	0	0
DUN_000018-T1	79	25.7771	0	0
DUN_000019-T1	197	30.9493	0	0
DUN_000020-T1	73	28.75	0	0
DUN_000021-T1	73	28.75	0	0
DUN_000022-T1	79	25.7771	0	0
DUN_000023-T1	416	165.039	6	0.846982
DUN_000024-T1	2670	2410.63	5910	57.1171
DUN_000025-T1	3249	2989.63	976	7.60574
DUN_000026-T1	543	287.01	0	0
DUN_000027-T1	384	135.639	222	38.131
DUN_000028-T1	291	61.6864	0	0
DUN_000029-T1	714	455.619	0	0
DUN_000030-T1	85	23.3393	0	0
DUN_000031-T1	1113	853.634	0	0
DUN_000032-T1	72	30.4706	0	0
DUN_000033-T1	79	25.7771	0	0
DUN_000034-T1	231	37.4255	3	1.86751
DUN_000035-T1	73	28.75	0	0
DUN_000036-T1	73	28.75	0	0
DUN_000037-T1	228	36.7264	0	0
DUN_000038-T1	73	28.75	0	0
DUN_000039-T1	73	28.75	15.0563	12.2008
DUN_000040-T1	165	25.7331	0	0
DUN_000041-T1	78	26.1074	0	0
DUN_000042-T1	228	36.7264	0	0
DUN_000043-T1	378	130.211	0	0
DUN_000044-T1	240	39.7752	0	0
DUN_000045-T1	74	28.2881	0	0
DUN_000046-T1	73	28.75	0	0
DUN_000047-T1	1071	811.634	2	0.057409
DUN_000048-T1	73	28.75	0	0
DUN_000049-T1	73	28.75	0	0
DUN_000050-T1	73	28.75	0.5	0.405174
DUN_000051-T1	2898	2638.63	2768	24.4397
DUN_000052-T1	243	40.5395	53	30.4584
DUN_000053-T1	255	44.4146	0	0
DUN_000054-T1	73	28.75	0	0
DUN_000055-T1	79	25.7771	0	0
DUN_000056-T1	73	28.75	0	0
DUN_000057-T1	73	28.75	0	0
DUN_000058-T1	1383	1123.63	105	2.17708
DUN_000059-T1	79	25.7771	0	0
DUN_000060-T1	411	160.33	96	13.9497
DUN_000061-T1	957	697.709	526	17.5639
DUN_000062-T1	330	89.2465	210	54.8198
DUN_000063-T1	1545	1285.63	3793	68.7346
DUN_000064-T1	279	55.0516	0	0
DUN_000065-T1	960	700.706	2	0.0664973
DUN_000066-T1	582	325.19	0	0
DUN_000067-T1	294	63.486	0	0
DUN_000068-T1	246	41.4533	0	0
DUN_000069-T1	79	25.7771	1.06813	0.965383
DUN_000070-T1	240	39.7752	0	0
DUN_000071-T1	1116	856.634	262	7.12551
DUN_000072-T1	73	28.75	0	0
DUN_000073-T1	73	28.75	0	0
DUN_000074-T1	237	38.9433	6	3.58945
DUN_000075-T1	204	32.0418	569	413.718
DUN_000076-T1	693	434.762	23	1.2325
DUN_000077-T1	80	24.6667	0	0
DUN_000078-T1	1143	883.634	91	2.39927
DUN_000079-T1	388	139.225	1	0.167337
DUN_000080-T1	190	29.9307	20	15.5676
DUN_000081-T1	4221	3961.63	3656	21.5002
DUN_000082-T1	1467	1207.63	824	15.8965
DUN_000083-T1	4338	4078.63	64	0.365574
DUN_000084-T1	77	25.9792	0	0
DUN_000085-T1	79	25.7771	0	0
DUN_000086-T1	258	45.513	0	0
DUN_000087-T1	276	53.5448	0	0
DUN_000088-T1	201	31.5165	0	0
DUN_000089-T1	221	35.2616	0	0
DUN_000090-T1	207	32.5925	0	0
DUN_000091-T1	73	28.75	0	0
DUN_000092-T1	750	491.427	30	1.42224
DUN_000093-T1	513	257.809	30	2.71102
DUN_000094-T1	648	390.16	662	39.5299
DUN_000095-T1	660	402.04	256	14.8347
DUN_000096-T1	270	50.5789	11	5.06679
DUN_000097-T1	732	473.531	1202	59.1379
DUN_000098-T1	735	476.507	248	12.1253
DUN_000099-T1	1032	772.634	1285	38.7471
DUN_000100-T1	73	28.75	0	0
DUN_000101-T1	659	401.049	0	0
DUN_000102-T1	163	25.3653	0	0
DUN_000103-T1	393	143.78	3908	633.238
DUN_000104-T1	195	30.6826	0	0
DUN_000105-T1	405	154.761	400	60.2155
DUN_000106-T1	8739	8479.63	4028	11.0668
DUN_000107-T1	1944	1684.63	412	5.69772
DUN_000108-T1	318	80.0303	569.516	165.791
DUN_000109-T1	357	111.691	0	0
DUN_000110-T1	231	37.4255	0	0
DUN_000111-T1	555	298.755	0	0
DUN_000112-T1	384	135.639	0	0
DUN_000113-T1	228	36.7264	0	0
DUN_000114-T1	73	28.75	0	0
DUN_000115-T1	1071	811.634	3	0.0861134
DUN_000116-T1	462	208.612	0	0
DUN_000117-T1	1605	1345.63	101	1.74866
DUN_000118-T1	237	38.9433	0	0
DUN_000119-T1	657	399.085	42	2.45185
DUN_000120-T1	1074	814.634	70	2.00191
DUN_000121-T1	91	21.2215	0	0
DUN_000122-T1	2391	2131.63	37	0.404389
DUN_000123-T1	240	39.7752	2	1.17146
DUN_000124-T1	717	458.606	252	12.8018
DUN_000125-T1	327	86.8798	6	1.60895
DUN_000126-T1	3042	2782.63	29	0.242802
DUN_000127-T1	3507	3247.63	1207	8.65865
DUN_000128-T1	534	278.254	62	5.1911
DUN_000129-T1	1059	799.634	25	0.728381
DUN_000130-T1	798	539.185	23	0.993802
DUN_000131-T1	321	82.2661	0	0
DUN_000132-T1	1482	1222.63	300	5.71656
DUN_000133-T1	73	28.75	0	0
DUN_000134-T1	79	25.7771	0	0
DUN_000135-T1	1002	742.634	0	0
DUN_000136-T1	243	40.5395	0	0
DUN_000137-T1	297	65.3721	0	0
DUN_000138-T1	414	163.142	0	0
DUN_000139-T1	216	34.2558	0	0
DUN_000140-T1	2610	2350.63	15	0.148668
DUN_000141-T1	222	35.4438	0	0
DUN_000142-T1	1110	850.634	0	0
DUN_000143-T1	1845	1585.63	0	0
DUN_000144-T1	73	28.75	4.62635	3.74896
DUN_000145-T1	1818	1558.63	0	0
DUN_000146-T1	1986	1726.63	0	0
DUN_000147-T1	1849	1589.63	0	0
DUN_000148-T1	915	655.787	48	1.70525
DUN_000149-T1	264	47.9944	6	2.91253
DUN_000150-T1	216	34.2558	0	0
DUN_000151-T1	1689	1429.63	11	0.179258
DUN_000152-T1	2082	1822.63	81	1.03537
DUN_000153-T1	2283	2023.63	154	1.77296
DUN_000154-T1	927	667.75	98	3.41918
DUN_000155-T1	510	254.881	65	5.94135
DUN_000156-T1	2175	1915.63	0	0
DUN_000157-T1	396	146.518	0	0
DUN_000158-T1	300	67.3639	0	0
DUN_000159-T1	1527	1267.63	0	0
DUN_000160-T1	4071	3811.63	0	0
DUN_000161-T1	234	38.1584	0	0
DUN_000162-T1	79	25.7771	0	0
DUN_000163-T1	483	228.776	93	9.47071
DUN_000164-T1	1533	1273.63	1	0.0182922
DUN_000165-T1	83	23.7178	20.2412	19.8825
DUN_000166-T1	74	28.2881	0	0
DUN_000167-T1	91	21.2215	7.61295	8.35769
DUN_000168-T1	198	31.1408	0	0
DUN_000169-T1	1295	1035.63	0	0
DUN_000170-T1	79	25.7771	0	0
DUN_000171-T1	177	27.9551	0	0
DUN_000172-T1	221	35.2616	0	0
DUN_000173-T1	1368	1108.63	6407	134.641
DUN_000174-T1	1071	811.634	0	0
DUN_000175-T1	3240	2980.63	56	0.437713
DUN_000176-T1	699	440.718	0	0
DUN_000177-T1	1047	787.634	0	0
DUN_000178-T1	318	80.0303	0	0
DUN_000179-T1	82	23.7772	0	0
DUN_000180-T1	79	25.7771	13	11.7495
DUN_000181-T1	1956	1696.63	25	0.34329
DUN_000182-T1	82	23.7772	0	0
DUN_000183-T1	1152	892.634	22	0.574195
DUN_000184-T1	312	75.6433	14	4.31188
DUN_000185-T1	267	49.2757	155	73.2839
DUN_000186-T1	1140	880.634	1142	30.2121
DUN_000187-T1	603	345.84	36	2.42514
DUN_000188-T1	1539	1279.63	30	0.546192
DUN_000189-T1	79	25.7771	4.64918	4.20196
DUN_000190-T1	507	251.999	0	0
DUN_000191-T1	351	106.539	49	10.7151
DUN_000192-T1	3438	3178.63	0	0
DUN_000193-T1	615	357.659	1680	109.433
DUN_000194-T1	1902	1642.63	262	3.71595
DUN_000195-T1	104	17.9432	2843.19	3691.62
DUN_000196-T1	276	53.5448	13	5.65635
DUN_000197-T1	73	28.75	0	0
DUN_000198-T1	1149	889.634	428	11.2084
DUN_000199-T1	4391	4131.63	364	2.05253
DUN_000200-T1	1329	1069.63	414	9.01727
DUN_000201-T1	1257	997.634	1	0.0233528
DUN_000202-T1	579	322.266	357	25.8085
DUN_000203-T1	831	572.037	80	3.25818
DUN_000204-T1	369	122.143	6	1.14444
DUN_000205-T1	2550	2290.63	7	0.0711954
DUN_000206-T1	1425	1165.63	654	13.0715
DUN_000207-T1	531	275.328	11	0.93079
DUN_000208-T1	486	231.676	0	0
DUN_000209-T1	231	37.4255	0	0
DUN_000210-T1	73	28.75	0	0
DUN_000211-T1	933	673.737	22	0.76075
DUN_000212-T1	3792	3532.63	1818	11.9896
DUN_000213-T1	321	82.2661	0	0
DUN_000214-T1	525	269.459	18	1.55629
DUN_000215-T1	381	132.928	6	1.05159
DUN_000216-T1	660	402.04	105	6.08456
DUN_000217-T1	1422	1162.63	75	1.50289
DUN_000218-T1	300	67.3639	58	20.0591
DUN_000219-T1	495	240.394	114	11.0482
DUN_000220-T1	237	38.9433	22	13.1613
DUN_000221-T1	294	63.486	28	10.2752
DUN_000222-T1	79	25.7771	0	0
DUN_000223-T1	1548	1288.63	1012	18.2962
DUN_000224-T1	213	33.6786	212.085	146.712
DUN_000225-T1	174	27.4548	0	0
DUN_000226-T1	468	214.375	0	0
DUN_000227-T1	405	154.761	0	0
DUN_000228-T1	372	124.805	0	0
DUN_000229-T1	225	36.0089	0	0
DUN_000230-T1	293	62.8607	0	0
DUN_000231-T1	197	30.9493	0	0
DUN_000232-T1	267	49.2757	0	0
DUN_000233-T1	164	25.5659	0	0
DUN_000234-T1	444	191.437	0	0
DUN_000235-T1	177	27.9551	0	0
DUN_000236-T1	204	32.0418	419	304.654
DUN_000237-T1	493	238.468	0	0
DUN_000238-T1	72	30.4706	0	0
DUN_000239-T1	375	127.499	0	0
DUN_000240-T1	6516	6256.63	904	3.36618
DUN_000241-T1	1494	1234.63	221	4.17027
DUN_000242-T1	3244	2984.63	340	2.65398
DUN_000243-T1	298	66.0203	0	0
DUN_000244-T1	79	25.7771	0	0
DUN_000245-T1	702	443.685	0	0
DUN_000246-T1	474	220.123	0	0
DUN_000247-T1	243	40.5395	0	0
DUN_000248-T1	378	130.211	0	0
DUN_000249-T1	298	66.0203	0	0
DUN_000250-T1	75	27.4921	0	0
DUN_000251-T1	342	99.0204	0	0
DUN_000252-T1	376	128.402	0	0
DUN_000253-T1	255	44.4146	0	0
DUN_000254-T1	582	325.19	0	0
DUN_000255-T1	207	32.5925	3	2.14443
DUN_000256-T1	228	36.7264	0	0
DUN_000257-T1	216	34.2558	0	0
DUN_000258-T1	204	32.0418	0	0
DUN_000259-T1	189	29.7372	7	5.48414
DUN_000260-T1	408	157.511	7	1.03537
DUN_000261-T1	753	494.408	0	0
DUN_000262-T1	255	44.4146	0	0
DUN_000263-T1	501	246.213	0	0
DUN_000264-T1	373	125.686	0	0
DUN_000265-T1	383	134.74	0	0
DUN_000266-T1	185	29.3027	0	0
DUN_000267-T1	783	524.27	0	0
DUN_000268-T1	684	425.809	45	2.46211
DUN_000269-T1	180	28.5438	0	0
DUN_000270-T1	73	28.75	0	0
DUN_000271-T1	303	69.3736	4	1.34331
DUN_000272-T1	229	36.9192	9	5.67937
DUN_000273-T1	2565	2305.63	56	0.565858
DUN_000274-T1	2754	2494.63	917	8.56391
DUN_000275-T1	987	727.656	356	11.3981
DUN_000276-T1	756	497.395	226	10.5856
DUN_000277-T1	210	33.1383	1	0.703039
DUN_000278-T1	73	28.75	0	0
DUN_000279-T1	72	30.4706	0	0
DUN_000280-T1	1842	1582.63	0	0
DUN_000281-T1	480	225.89	72	7.42584
DUN_000282-T1	273	52.0821	0	0
DUN_000283-T1	3027	2767.63	76	0.639757
DUN_000284-T1	73	28.75	0	0
DUN_000285-T1	279	55.0516	0	0
DUN_000286-T1	276	53.5448	12	5.22124
DUN_000287-T1	327	86.8798	0	0
DUN_000288-T1	213	33.6786	0	0
DUN_000289-T1	450	197.117	0	0
DUN_000290-T1	1137	877.634	31	0.822921
DUN_000291-T1	951	691.72	0	0
DUN_000292-T1	975	715.688	0	0
DUN_000293-T1	73	28.75	0	0
DUN_000294-T1	73	28.75	0	0
DUN_000295-T1	1098	838.634	0	0
DUN_000296-T1	73	28.75	0	0
DUN_000297-T1	789	530.244	72	3.16349
DUN_000298-T1	840	580.968	0	0
DUN_000299-T1	270	50.5789	0	0
DUN_000300-T1	174	27.4548	0	0
DUN_000301-T1	360	114.274	0	0
DUN_000302-T1	318	80.0303	0	0
DUN_000303-T1	525	269.459	0	0
DUN_000304-T1	272	51.5644	0	0
DUN_000305-T1	306	71.4323	0	0
